"TBLID","ORDER","TITLE","estout","CME","CLB","CUB"
"B16001",56.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",57.000,"Urdu:","N","N","N","N"
"B16001",58.000,"Speak English ""very well""","N","N","N","N"
"B16001",59.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",60.000,"Other Indic languages:","N","N","N","N"
"B16001",61.000,"Speak English ""very well""","N","N","N","N"
"B16001",62.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",63.000,"Other Indo-European languages:","N","N","N","N"
"B16001",64.000,"Speak English ""very well""","N","N","N","N"
"B16001",65.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",66.000,"Chinese:","N","N","N","N"
"B16001",67.000,"Speak English ""very well""","N","N","N","N"
"B16001",68.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",69.000,"Japanese:","N","N","N","N"
"B16001",70.000,"Speak English ""very well""","N","N","N","N"
"B16001",71.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",72.000,"Korean:","N","N","N","N"
"B16001",73.000,"Speak English ""very well""","N","N","N","N"
"B16001",74.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",75.000,"Mon-Khmer, Cambodian:","N","N","N","N"
"B16001",76.000,"Speak English ""very well""","N","N","N","N"
"B16001",77.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",78.000,"Hmong:","N","N","N","N"
"B16001",79.000,"Speak English ""very well""","N","N","N","N"
"B16001",80.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",81.000,"Thai:","N","N","N","N"
"B16001",82.000,"Speak English ""very well""","N","N","N","N"
"B16001",83.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",84.000,"Laotian:","N","N","N","N"
"B16001",85.000,"Speak English ""very well""","N","N","N","N"
"B16001",86.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",87.000,"Vietnamese:","N","N","N","N"
"B16001",88.000,"Speak English ""very well""","N","N","N","N"
"B16001",89.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",90.000,"Other Asian languages:","N","N","N","N"
"B16001",91.000,"Speak English ""very well""","N","N","N","N"
"B16001",92.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",93.000,"Tagalog:","N","N","N","N"
"B16001",94.000,"Speak English ""very well""","N","N","N","N"
"B16001",95.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",96.000,"Other Pacific Island languages:","N","N","N","N"
"B16001",97.000,"Speak English ""very well""","N","N","N","N"
"B16001",98.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",99.000,"Navajo:","N","N","N","N"
"B16001",100.000,"Speak English ""very well""","N","N","N","N"
"B16001",101.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",102.000,"Other Native North American languages:","N","N","N","N"
"B16001",103.000,"Speak English ""very well""","N","N","N","N"
"B16001",104.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",105.000,"Hungarian:","N","N","N","N"
"B16001",106.000,"Speak English ""very well""","N","N","N","N"
"B16001",107.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",108.000,"Arabic:","N","N","N","N"
"B16001",109.000,"Speak English ""very well""","N","N","N","N"
"B16001",110.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",111.000,"Hebrew:","N","N","N","N"
"B16001",112.000,"Speak English ""very well""","N","N","N","N"
"B16001",113.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",114.000,"African languages:","N","N","N","N"
"B16001",115.000,"Speak English ""very well""","N","N","N","N"
"B16001",116.000,"Speak English less than ""very well""","N","N","N","N"
"B16001",117.000,"Other and unspecified languages:","N","N","N","N"
"B16001",118.000,"Speak English ""very well""","N","N","N","N"
"B16001",119.000,"Speak English less than ""very well""","N","N","N","N"
"B16002",.,"HOUSEHOLD LANGUAGE BY LINGUISTIC ISOLATION",,,,
"B16002",.,"Universe:  Households",,,,
"B16002",1.000,"Total:","305,717","+/-2,830","302,887","308,547"
"B16002",2.000,"English","281,354","+/-2,942","278,412","284,296"
"B16002",3.000,"Spanish:","12,381","+/-1,249","11,132","13,630"
"B16002",4.000,"Linguistically isolated","3,724","+/-1,027","2,697","4,751"
"B16002",5.000,"Not linguistically isolated","8,657","+/-1,274","7,383","9,931"
"B16002",6.000,"Other Indo-European languages:","7,905","+/-1,043","6,862","8,948"
"B16002",7.000,"Linguistically isolated","755","+/-338","417","1,093"
"B16002",8.000,"Not linguistically isolated","7,150","+/-980","6,170","8,130"
"B16002",9.000,"Asian and Pacific Island languages:","2,148","+/-739","1,409","2,887"
"B16002",10.000,"Linguistically isolated","609","+/-377","232","986"
"B16002",11.000,"Not linguistically isolated","1,539","+/-604","935","2,143"
"B16002",12.000,"Other languages:","1,929","+/-597","1,332","2,526"
"B16002",13.000,"Linguistically isolated","380","+/-251","129","631"
"B16002",14.000,"Not linguistically isolated","1,549","+/-516","1,033","2,065"
"B16003",.,"AGE BY LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER IN LINGUISTICALLY ISOLATED HOUSEHOLDS",,,,
"B16003",.,"Universe:  Population 5 years and over in linguistically isolated households",,,,
"B16003",1.000,"Total:","12,794","+/-2,301","10,493","15,095"
"B16003",2.000,"5 to 17 years:","3,127","+/-843","2,284","3,970"
"B16003",3.000,"Speak only English","115","+/-110","5","225"
"B16003",4.000,"Speak Spanish","2,230","+/-694","1,536","2,924"
"B16003",5.000,"Speak other Indo-European languages","27","+/-47","0","74"
"B16003",6.000,"Speak Asian and Pacific Island languages","307","+/-244","63","551"
"B16003",7.000,"Speak other languages","448","+/-398","50","846"
"B16003",8.000,"18 years and over:","9,667","+/-1,789","7,878","11,456"
"B16003",9.000,"Speak Spanish","6,991","+/-1,651","5,340","8,642"
"B16003",10.000,"Speak other Indo-European languages","888","+/-369","519","1,257"
"B16003",11.000,"Speak Asian and Pacific Island languages","1,149","+/-548","601","1,697"
"B16003",12.000,"Speak other languages","639","+/-476","163","1,115"
"B16004",.,"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER",,,,
"B16004",.,"Universe:  Population 5 years and over",,,,
"B16004",1.000,"Total:","709,925","+/-1,226","708,699","711,151"
"B16004",2.000,"5 to 17 years:","122,980","+/-1,325","121,655","124,305"
"B16004",3.000,"Speak only English","114,945","+/-1,394","113,551","116,339"
"B16004",4.000,"Speak Spanish:","5,496","+/-1,177","4,319","6,673"
"B16004",5.000,"Speak English ""very well""","4,095","+/-1,065","3,030","5,160"
"B16004",6.000,"Speak English ""well""","646","+/-352","294","998"
"B16004",7.000,"Speak English ""not well""","755","+/-412","343","1,167"
"B16004",8.000,"Speak English ""not at all""","0","+/-211","0","211"
"B16004",9.000,"Speak other Indo-European languages:","1,202","+/-413","789","1,615"
"B16004",10.000,"Speak English ""very well""","930","+/-370","560","1,300"
"B16004",11.000,"Speak English ""well""","204","+/-124","80","328"
"B16004",12.000,"Speak English ""not well""","57","+/-47","10","104"
"B16004",13.000,"Speak English ""not at all""","11","+/-20","0","31"
"B16004",14.000,"Speak Asian and Pacific Island languages:","643","+/-256","387","899"
"B16004",15.000,"Speak English ""very well""","349","+/-166","183","515"
"B16004",16.000,"Speak English ""well""","179","+/-112","67","291"
"B16004",17.000,"Speak English ""not well""","115","+/-103","12","218"
"B16004",18.000,"Speak English ""not at all""","0","+/-211","0","211"
"B16004",19.000,"Speak other languages:","694","+/-472","222","1,166"
"B16004",20.000,"Speak English ""very well""","85","+/-87","0","172"
"B16004",21.000,"Speak English ""well""","176","+/-167","9","343"
"B16004",22.000,"Speak English ""not well""","293","+/-290","3","583"
"B16004",23.000,"Speak English ""not at all""","140","+/-184","0","324"
"B16004",24.000,"18 to 64 years:","468,396","+/-1,288","467,108","469,684"
"B16004",25.000,"Speak only English","439,873","+/-1,878","437,995","441,751"
"B16004",26.000,"Speak Spanish:","16,820","+/-1,318","15,502","18,138"
"B16004",27.000,"Speak English ""very well""","7,632","+/-1,478","6,154","9,110"
"B16004",28.000,"Speak English ""well""","4,155","+/-1,137","3,018","5,292"
"B16004",29.000,"Speak English ""not well""","4,102","+/-1,154","2,948","5,256"
"B16004",30.000,"Speak English ""not at all""","931","+/-505","426","1,436"
"B16004",31.000,"Speak other Indo-European languages:","5,074","+/-922","4,152","5,996"
"B16004",32.000,"Speak English ""very well""","3,894","+/-777","3,117","4,671"
"B16004",33.000,"Speak English ""well""","775","+/-385","390","1,160"
"B16004",34.000,"Speak English ""not well""","331","+/-151","180","482"
"B16004",35.000,"Speak English ""not at all""","74","+/-122","0","196"
"B16004",36.000,"Speak Asian and Pacific Island languages:","4,009","+/-1,199","2,810","5,208"
"B16004",37.000,"Speak English ""very well""","2,193","+/-1,009","1,184","3,202"
"B16004",38.000,"Speak English ""well""","993","+/-385","608","1,378"
"B16004",39.000,"Speak English ""not well""","536","+/-386","150","922"
"B16004",40.000,"Speak English ""not at all""","287","+/-243","44","530"
"B16004",41.000,"Speak other languages:","2,620","+/-916","1,704","3,536"
"B16004",42.000,"Speak English ""very well""","1,858","+/-701","1,157","2,559"
"B16004",43.000,"Speak English ""well""","152","+/-147","5","299"
"B16004",44.000,"Speak English ""not well""","248","+/-206","42","454"
"B16004",45.000,"Speak English ""not at all""","362","+/-457","0","819"
"B16004",46.000,"65 years and over:","118,549","+/-844","117,705","119,393"
"B16004",47.000,"Speak only English","112,858","+/-1,015","111,843","113,873"
"B16004",48.000,"Speak Spanish:","812","+/-363","449","1,175"
"B16004",49.000,"Speak English ""very well""","440","+/-280","160","720"
"B16004",50.000,"Speak English ""well""","141","+/-173","0","314"
"B16004",51.000,"Speak English ""not well""","205","+/-158","47","363"
"B16004",52.000,"Speak English ""not at all""","26","+/-43","0","69"
"B16004",53.000,"Speak other Indo-European languages:","4,177","+/-769","3,408","4,946"
"B16004",54.000,"Speak English ""very well""","3,263","+/-693","2,570","3,956"
"B16004",55.000,"Speak English ""well""","698","+/-290","408","988"
"B16004",56.000,"Speak English ""not well""","216","+/-177","39","393"
"B16004",57.000,"Speak English ""not at all""","0","+/-211","0","211"
"B16004",58.000,"Speak Asian and Pacific Island languages:","450","+/-336","114","786"
"B16004",59.000,"Speak English ""very well""","62","+/-76","0","138"
"B16004",60.000,"Speak English ""well""","187","+/-311","0","498"
"B16004",61.000,"Speak English ""not well""","91","+/-68","23","159"
"B16004",62.000,"Speak English ""not at all""","110","+/-76","34","186"
"B16004",63.000,"Speak other languages:","252","+/-202","50","454"
"B16004",64.000,"Speak English ""very well""","167","+/-184","0","351"
"B16004",65.000,"Speak English ""well""","66","+/-70","0","136"
"B16004",66.000,"Speak English ""not well""","19","+/-34","0","53"
"B16004",67.000,"Speak English ""not at all""","0","+/-211","0","211"
"B16005",.,"NATIVITY BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER",,,,
"B16005",.,"Universe:  Population 5 years and over",,,,
"B16005",1.000,"Total:","709,925","+/-1,226","708,699","711,151"
"B16005",2.000,"Native:","687,194","+/-2,785","684,409","689,979"
"B16005",3.000,"Speak only English","662,972","+/-2,919","660,053","665,891"
"B16005",4.000,"Speak Spanish:","14,219","+/-1,961","12,258","16,180"
"B16005",5.000,"Speak English ""very well""","10,508","+/-1,929","8,579","12,437"
"B16005",6.000,"Speak English ""well""","2,170","+/-612","1,558","2,782"
"B16005",7.000,"Speak English ""not well""","1,400","+/-487","913","1,887"
"B16005",8.000,"Speak English ""not at all""","141","+/-147","0","288"
"B16005",9.000,"Speak other Indo-European languages:","7,968","+/-1,215","6,753","9,183"
"B16005",10.000,"Speak English ""very well""","6,259","+/-1,020","5,239","7,279"
"B16005",11.000,"Speak English ""well""","1,154","+/-475","679","1,629"
"B16005",12.000,"Speak English ""not well""","470","+/-239","231","709"
"B16005",13.000,"Speak English ""not at all""","85","+/-124","0","209"
"B16005",14.000,"Speak Asian or Pacific Island languages:","949","+/-390","559","1,339"
"B16005",15.000,"Speak English ""very well""","642","+/-365","277","1,007"
"B16005",16.000,"Speak English ""well""","273","+/-271","2","544"
"B16005",17.000,"Speak English ""not well""","34","+/-57","0","91"
"B16005",18.000,"Speak English ""not at all""","0","+/-211","0","211"
"B16005",19.000,"Speak other languages:","1,086","+/-338","748","1,424"
"B16005",20.000,"Speak English ""very well""","875","+/-299","576","1,174"
"B16005",21.000,"Speak English ""well""","56","+/-74","0","130"
"B16005",22.000,"Speak English ""not well""","43","+/-52","0","95"
"B16005",23.000,"Speak English ""not at all""","112","+/-125","0","237"
"B16005",24.000,"Foreign born:","22,731","+/-2,461","20,270","25,192"
"B16005",25.000,"Speak only English","4,704","+/-905","3,799","5,609"
"B16005",26.000,"Speak Spanish:","8,909","+/-1,739","7,170","10,648"
"B16005",27.000,"Speak English ""very well""","1,659","+/-574","1,085","2,233"
"B16005",28.000,"Speak English ""well""","2,772","+/-1,116","1,656","3,888"
"B16005",29.000,"Speak English ""not well""","3,662","+/-997","2,665","4,659"
"B16005",30.000,"Speak English ""not at all""","816","+/-428","388","1,244"
"B16005",31.000,"Speak other Indo-European languages:","2,485","+/-647","1,838","3,132"
"B16005",32.000,"Speak English ""very well""","1,828","+/-599","1,229","2,427"
"B16005",33.000,"Speak English ""well""","523","+/-261","262","784"
"B16005",34.000,"Speak English ""not well""","134","+/-133","1","267"
"B16005",35.000,"Speak English ""not at all""","0","+/-211","0","211"
"B16005",36.000,"Speak Asian or Pacific Island languages:","4,153","+/-1,394","2,759","5,547"
"B16005",37.000,"Speak English ""very well""","1,962","+/-964","998","2,926"
"B16005",38.000,"Speak English ""well""","1,086","+/-573","513","1,659"
"B16005",39.000,"Speak English ""not well""","708","+/-396","312","1,104"
"B16005",40.000,"Speak English ""not at all""","397","+/-225","172","622"
"B16005",41.000,"Speak other languages:","2,480","+/-1,014","1,466","3,494"
"B16005",42.000,"Speak English ""very well""","1,235","+/-667","568","1,902"
"B16005",43.000,"Speak English ""well""","338","+/-274","64","612"
"B16005",44.000,"Speak English ""not well""","517","+/-400","117","917"
"B16005",45.000,"Speak English ""not at all""","390","+/-395","0","785"
"B16005A",.,"NATIVITY BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER (WHITE ALONE)",,,,
"B16005A",.,"Universe:  White alone population 5 years and over",,,,
"B16005A",1.000,"Total:","N","N","N","N"
"B16005A",2.000,"Native:","N","N","N","N"
"B16005A",3.000,"Speak only English","N","N","N","N"
"B16005A",4.000,"Speak Spanish:","N","N","N","N"
"B16005A",5.000,"Speak English ""very well""","N","N","N","N"
"B16005A",6.000,"Speak English ""well""","N","N","N","N"
"B16005A",7.000,"Speak English ""not well""","N","N","N","N"
"B16005A",8.000,"Speak English ""not at all""","N","N","N","N"
"B16005A",9.000,"Speak other Indo-European languages:","N","N","N","N"
"B16005A",10.000,"Speak English ""very well""","N","N","N","N"
"B16005A",11.000,"Speak English ""well""","N","N","N","N"
"B16005A",12.000,"Speak English ""not well""","N","N","N","N"
"B16005A",13.000,"Speak English ""not at all""","N","N","N","N"
"B16005A",14.000,"Speak Asian or Pacific Island languages:","N","N","N","N"
"B16005A",15.000,"Speak English ""very well""","N","N","N","N"
"B16005A",16.000,"Speak English ""well""","N","N","N","N"
"B16005A",17.000,"Speak English ""not well""","N","N","N","N"
"B16005A",18.000,"Speak English ""not at all""","N","N","N","N"
"B16005A",19.000,"Speak other languages:","N","N","N","N"
"B16005A",20.000,"Speak English ""very well""","N","N","N","N"
"B16005A",21.000,"Speak English ""well""","N","N","N","N"
"B16005A",22.000,"Speak English ""not well""","N","N","N","N"
"B16005A",23.000,"Speak English ""not at all""","N","N","N","N"
"B16005A",24.000,"Foreign born:","N","N","N","N"
"B16005A",25.000,"Speak only English","N","N","N","N"
"B16005A",26.000,"Speak Spanish:","N","N","N","N"
"B16005A",27.000,"Speak English ""very well""","N","N","N","N"
"B16005A",28.000,"Speak English ""well""","N","N","N","N"
"B16005A",29.000,"Speak English ""not well""","N","N","N","N"
"B16005A",30.000,"Speak English ""not at all""","N","N","N","N"
"B16005A",31.000,"Speak other Indo-European languages:","N","N","N","N"
"B16005A",32.000,"Speak English ""very well""","N","N","N","N"
"B16005A",33.000,"Speak English ""well""","N","N","N","N"
"B16005A",34.000,"Speak English ""not well""","N","N","N","N"
"B16005A",35.000,"Speak English ""not at all""","N","N","N","N"
"B16005A",36.000,"Speak Asian or Pacific Island languages:","N","N","N","N"
"B16005A",37.000,"Speak English ""very well""","N","N","N","N"
"B16005A",38.000,"Speak English ""well""","N","N","N","N"
"B16005A",39.000,"Speak English ""not well""","N","N","N","N"
"B16005A",40.000,"Speak English ""not at all""","N","N","N","N"
"B16005A",41.000,"Speak other languages:","N","N","N","N"
"B16005A",42.000,"Speak English ""very well""","N","N","N","N"
"B16005A",43.000,"Speak English ""well""","N","N","N","N"
"B16005A",44.000,"Speak English ""not well""","N","N","N","N"
"B16005A",45.000,"Speak English ""not at all""","N","N","N","N"
"B16005B",.,"NATIVITY BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER (BLACK OR AFRICAN AMERICAN ALONE)",,,,
"B16005B",.,"Universe:  Black or African American alone population 5 years and over",,,,
"B16005B",1.000,"Total:","N","N","N","N"
"B16005B",2.000,"Native:","N","N","N","N"
"B16005B",3.000,"Speak only English","N","N","N","N"
"B16005B",4.000,"Speak Spanish:","N","N","N","N"
"B16005B",5.000,"Speak English ""very well""","N","N","N","N"
"B16005B",6.000,"Speak English ""well""","N","N","N","N"
"B16005B",7.000,"Speak English ""not well""","N","N","N","N"
"B16005B",8.000,"Speak English ""not at all""","N","N","N","N"
"B16005B",9.000,"Speak other Indo-European languages:","N","N","N","N"
"B16005B",10.000,"Speak English ""very well""","N","N","N","N"
"B16005B",11.000,"Speak English ""well""","N","N","N","N"
"B16005B",12.000,"Speak English ""not well""","N","N","N","N"
"B16005B",13.000,"Speak English ""not at all""","N","N","N","N"
"B16005B",14.000,"Speak Asian or Pacific Island languages:","N","N","N","N"
"B16005B",15.000,"Speak English ""very well""","N","N","N","N"
"B16005B",16.000,"Speak English ""well""","N","N","N","N"
"B16005B",17.000,"Speak English ""not well""","N","N","N","N"
"B16005B",18.000,"Speak English ""not at all""","N","N","N","N"
"B16005B",19.000,"Speak other languages:","N","N","N","N"
"B16005B",20.000,"Speak English ""very well""","N","N","N","N"
"B16005B",21.000,"Speak English ""well""","N","N","N","N"
"B16005B",22.000,"Speak English ""not well""","N","N","N","N"
"B16005B",23.000,"Speak English ""not at all""","N","N","N","N"
"B16005B",24.000,"Foreign born:","N","N","N","N"
"B16005B",25.000,"Speak only English","N","N","N","N"
"B16005B",26.000,"Speak Spanish:","N","N","N","N"
"B16005B",27.000,"Speak English ""very well""","N","N","N","N"
"B16005B",28.000,"Speak English ""well""","N","N","N","N"
"B16005B",29.000,"Speak English ""not well""","N","N","N","N"
"B16005B",30.000,"Speak English ""not at all""","N","N","N","N"
"B16005B",31.000,"Speak other Indo-European languages:","N","N","N","N"
"B16005B",32.000,"Speak English ""very well""","N","N","N","N"
"B16005B",33.000,"Speak English ""well""","N","N","N","N"
"B16005B",34.000,"Speak English ""not well""","N","N","N","N"
"B16005B",35.000,"Speak English ""not at all""","N","N","N","N"
"B16005B",36.000,"Speak Asian or Pacific Island languages:","N","N","N","N"
"B16005B",37.000,"Speak English ""very well""","N","N","N","N"
"B16005B",38.000,"Speak English ""well""","N","N","N","N"
"B16005B",39.000,"Speak English ""not well""","N","N","N","N"
"B16005B",40.000,"Speak English ""not at all""","N","N","N","N"
"B16005B",41.000,"Speak other languages:","N","N","N","N"
"B16005B",42.000,"Speak English ""very well""","N","N","N","N"
"B16005B",43.000,"Speak English ""well""","N","N","N","N"
"B16005B",44.000,"Speak English ""not well""","N","N","N","N"
"B16005B",45.000,"Speak English ""not at all""","N","N","N","N"
"B16005C",.,"NATIVITY BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE)",,,,
"B16005C",.,"Universe:  American Indian and Alaska Native alone population 5 years and over",,,,
"B16005C",1.000,"Total:","N","N","N","N"
"B16005C",2.000,"Native:","N","N","N","N"
"B16005C",3.000,"Speak only English","N","N","N","N"
"B16005C",4.000,"Speak Spanish:","N","N","N","N"
"B16005C",5.000,"Speak English ""very well""","N","N","N","N"
"B16005C",6.000,"Speak English ""well""","N","N","N","N"
"B16005C",7.000,"Speak English ""not well""","N","N","N","N"
"B16005C",8.000,"Speak English ""not at all""","N","N","N","N"
"B16005C",9.000,"Speak other Indo-European languages:","N","N","N","N"
"B16005C",10.000,"Speak English ""very well""","N","N","N","N"
"B16005C",11.000,"Speak English ""well""","N","N","N","N"
"B16005C",12.000,"Speak English ""not well""","N","N","N","N"
"B16005C",13.000,"Speak English ""not at all""","N","N","N","N"
"B16005C",14.000,"Speak Asian or Pacific Island languages:","N","N","N","N"
"B16005C",15.000,"Speak English ""very well""","N","N","N","N"
"B16005C",16.000,"Speak English ""well""","N","N","N","N"
"B16005C",17.000,"Speak English ""not well""","N","N","N","N"
"B16005C",18.000,"Speak English ""not at all""","N","N","N","N"
"B16005C",19.000,"Speak other languages:","N","N","N","N"
"B16005C",20.000,"Speak English ""very well""","N","N","N","N"
"B16005C",21.000,"Speak English ""well""","N","N","N","N"
"B16005C",22.000,"Speak English ""not well""","N","N","N","N"
"B16005C",23.000,"Speak English ""not at all""","N","N","N","N"
"B16005C",24.000,"Foreign born:","N","N","N","N"
"B16005C",25.000,"Speak only English","N","N","N","N"
"B16005C",26.000,"Speak Spanish:","N","N","N","N"
"B16005C",27.000,"Speak English ""very well""","N","N","N","N"
"B16005C",28.000,"Speak English ""well""","N","N","N","N"
"B16005C",29.000,"Speak English ""not well""","N","N","N","N"
"B16005C",30.000,"Speak English ""not at all""","N","N","N","N"
"B16005C",31.000,"Speak other Indo-European languages:","N","N","N","N"
"B16005C",32.000,"Speak English ""very well""","N","N","N","N"
"B16005C",33.000,"Speak English ""well""","N","N","N","N"
"B16005C",34.000,"Speak English ""not well""","N","N","N","N"
"B16005C",35.000,"Speak English ""not at all""","N","N","N","N"
"B16005C",36.000,"Speak Asian or Pacific Island languages:","N","N","N","N"
"B16005C",37.000,"Speak English ""very well""","N","N","N","N"
"B16005C",38.000,"Speak English ""well""","N","N","N","N"
"B16005C",39.000,"Speak English ""not well""","N","N","N","N"
"B16005C",40.000,"Speak English ""not at all""","N","N","N","N"
"B16005C",41.000,"Speak other languages:","N","N","N","N"
"B16005C",42.000,"Speak English ""very well""","N","N","N","N"
"B16005C",43.000,"Speak English ""well""","N","N","N","N"
"B16005C",44.000,"Speak English ""not well""","N","N","N","N"
"B16005C",45.000,"Speak English ""not at all""","N","N","N","N"
"B16005D",.,"NATIVITY BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER (ASIAN ALONE)",,,,
"B16005D",.,"Universe:  Asian alone population 5 years and over",,,,
"B16005D",1.000,"Total:","N","N","N","N"
"B16005D",2.000,"Native:","N","N","N","N"
"B16005D",3.000,"Speak only English","N","N","N","N"
"B16005D",4.000,"Speak Spanish:","N","N","N","N"
"B16005D",5.000,"Speak English ""very well""","N","N","N","N"
"B16005D",6.000,"Speak English ""well""","N","N","N","N"
"B16005D",7.000,"Speak English ""not well""","N","N","N","N"
"B16005D",8.000,"Speak English ""not at all""","N","N","N","N"
"B16005D",9.000,"Speak other Indo-European languages:","N","N","N","N"
"B16005D",10.000,"Speak English ""very well""","N","N","N","N"
"B16005D",11.000,"Speak English ""well""","N","N","N","N"
"B16005D",12.000,"Speak English ""not well""","N","N","N","N"
"B16005D",13.000,"Speak English ""not at all""","N","N","N","N"
"B16005D",14.000,"Speak Asian or Pacific Island languages:","N","N","N","N"
"B16005D",15.000,"Speak English ""very well""","N","N","N","N"
"B16005D",16.000,"Speak English ""well""","N","N","N","N"
"B16005D",17.000,"Speak English ""not well""","N","N","N","N"
"B16005D",18.000,"Speak English ""not at all""","N","N","N","N"
"B16005D",19.000,"Speak other languages:","N","N","N","N"
"B16005D",20.000,"Speak English ""very well""","N","N","N","N"
"B16005D",21.000,"Speak English ""well""","N","N","N","N"
"B16005D",22.000,"Speak English ""not well""","N","N","N","N"
"B16005D",23.000,"Speak English ""not at all""","N","N","N","N"
"B16005D",24.000,"Foreign born:","N","N","N","N"
"B16005D",25.000,"Speak only English","N","N","N","N"
"B16005D",26.000,"Speak Spanish:","N","N","N","N"
"B16005D",27.000,"Speak English ""very well""","N","N","N","N"
"B16005D",28.000,"Speak English ""well""","N","N","N","N"
"B16005D",29.000,"Speak English ""not well""","N","N","N","N"
"B16005D",30.000,"Speak English ""not at all""","N","N","N","N"
"B16005D",31.000,"Speak other Indo-European languages:","N","N","N","N"
"B16005D",32.000,"Speak English ""very well""","N","N","N","N"
"B16005D",33.000,"Speak English ""well""","N","N","N","N"
"B16005D",34.000,"Speak English ""not well""","N","N","N","N"
"B16005D",35.000,"Speak English ""not at all""","N","N","N","N"
"B16005D",36.000,"Speak Asian or Pacific Island languages:","N","N","N","N"
"B16005D",37.000,"Speak English ""very well""","N","N","N","N"
"B16005D",38.000,"Speak English ""well""","N","N","N","N"
"B16005D",39.000,"Speak English ""not well""","N","N","N","N"
"B16005D",40.000,"Speak English ""not at all""","N","N","N","N"
"B16005D",41.000,"Speak other languages:","N","N","N","N"
"B16005D",42.000,"Speak English ""very well""","N","N","N","N"
"B16005D",43.000,"Speak English ""well""","N","N","N","N"
"B16005D",44.000,"Speak English ""not well""","N","N","N","N"
"B16005D",45.000,"Speak English ""not at all""","N","N","N","N"
"B16005E",.,"NATIVITY BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)",,,,
"B16005E",.,"Universe:  Native Hawaiian and Other Pacific Islander alone population 5 years and over",,,,
"B16005E",1.000,"Total:","N","N","N","N"
"B16005E",2.000,"Native:","N","N","N","N"
"B16005E",3.000,"Speak only English","N","N","N","N"
"B16005E",4.000,"Speak Spanish:","N","N","N","N"
"B16005E",5.000,"Speak English ""very well""","N","N","N","N"
"B16005E",6.000,"Speak English ""well""","N","N","N","N"
"B16005E",7.000,"Speak English ""not well""","N","N","N","N"
"B16005E",8.000,"Speak English ""not at all""","N","N","N","N"
"B16005E",9.000,"Speak other Indo-European languages:","N","N","N","N"
"B16005E",10.000,"Speak English ""very well""","N","N","N","N"
"B16005E",11.000,"Speak English ""well""","N","N","N","N"
"B16005E",12.000,"Speak English ""not well""","N","N","N","N"
"B16005E",13.000,"Speak English ""not at all""","N","N","N","N"
"B16005E",14.000,"Speak Asian or Pacific Island languages:","N","N","N","N"
"B16005E",15.000,"Speak English ""very well""","N","N","N","N"
"B16005E",16.000,"Speak English ""well""","N","N","N","N"
"B16005E",17.000,"Speak English ""not well""","N","N","N","N"
"B16005E",18.000,"Speak English ""not at all""","N","N","N","N"
"B16005E",19.000,"Speak other languages:","N","N","N","N"
"B16005E",20.000,"Speak English ""very well""","N","N","N","N"
"B16005E",21.000,"Speak English ""well""","N","N","N","N"
"B16005E",22.000,"Speak English ""not well""","N","N","N","N"
"B16005E",23.000,"Speak English ""not at all""","N","N","N","N"
"B16005E",24.000,"Foreign born:","N","N","N","N"
"B16005E",25.000,"Speak only English","N","N","N","N"
"B16005E",26.000,"Speak Spanish:","N","N","N","N"
"B16005E",27.000,"Speak English ""very well""","N","N","N","N"
