"TBLID","ORDER","TITLE","estout","CME","CLB","CUB"
"B07412",1.0000,"Total living in area 1 year ago:","4,061,071","+/-13,174","4,047,897","4,074,245"
"B07412",2.0000,"Below 100 percent of the poverty level","373,652","+/-17,458","356,194","391,110"
"B07412",3.0000,"100 to 149 percent of the poverty level","279,683","+/-19,000","260,683","298,683"
"B07412",4.0000,"At or above 150 percent of the poverty level","3,407,736","+/-23,958","3,383,778","3,431,694"
"B07412",5.0000,"Same house:","3,509,498","+/-21,697","3,487,801","3,531,195"
"B07412",6.0000,"Below 100 percent of the poverty level","286,950","+/-15,173","271,777","302,123"
"B07412",7.0000,"100 to 149 percent of the poverty level","229,751","+/-16,225","213,526","245,976"
"B07412",8.0000,"At or above 150 percent of the poverty level","2,992,797","+/-24,721","2,968,076","3,017,518"
"B07412",9.0000,"Moved within same county:","336,592","+/-16,101","320,491","352,693"
"B07412",10.0000,"Below 100 percent of the poverty level","53,596","+/-8,116","45,480","61,712"
"B07412",11.0000,"100 to 149 percent of the poverty level","33,741","+/-5,602","28,139","39,343"
"B07412",12.0000,"At or above 150 percent of the poverty level","249,255","+/-13,415","235,840","262,670"
"B07412",13.0000,"Moved to different county within same state:","152,263","+/-10,613","141,650","162,876"
"B07412",14.0000,"Below 100 percent of the poverty level","25,296","+/-4,025","21,271","29,321"
"B07412",15.0000,"100 to 149 percent of the poverty level","11,202","+/-2,938","8,264","14,140"
"B07412",16.0000,"At or above 150 percent of the poverty level","115,765","+/-7,803","107,962","123,568"
"B07412",17.0000,"Moved to different state:","62,718","+/-6,597","56,121","69,315"
"B07412",18.0000,"Below 100 percent of the poverty level","7,810","+/-2,248","5,562","10,058"
"B07412",19.0000,"100 to 149 percent of the poverty level","4,989","+/-1,852","3,137","6,841"
"B07412",20.0000,"At or above 150 percent of the poverty level","49,919","+/-5,972","43,947","55,891"
"B07413",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY TENURE FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07413",.,"Universe:  Population 1 year and over in households in the United States",,,,
"B07413",1.0000,"Total living in area 1 year ago:","4,041,712","+/-13,089","4,028,623","4,054,801"
"B07413",2.0000,"Householder lived in owner-occupied housing units","2,521,832","+/-25,694","2,496,138","2,547,526"
"B07413",3.0000,"Householder lived in renter-occupied housing units","1,519,880","+/-27,260","1,492,620","1,547,140"
"B07413",4.0000,"Same house:","3,495,940","+/-21,601","3,474,339","3,517,541"
"B07413",5.0000,"Householder lived in owner-occupied housing units","2,331,544","+/-25,826","2,305,718","2,357,370"
"B07413",6.0000,"Householder lived in renter-occupied housing units","1,164,396","+/-27,330","1,137,066","1,191,726"
"B07413",7.0000,"Moved within same county:","334,041","+/-16,105","317,936","350,146"
"B07413",8.0000,"Householder lived in owner-occupied housing units","105,523","+/-8,962","96,561","114,485"
"B07413",9.0000,"Householder lived in renter-occupied housing units","228,518","+/-13,417","215,101","241,935"
"B07413",10.0000,"Moved to different county within same state:","149,591","+/-10,740","138,851","160,331"
"B07413",11.0000,"Householder lived in owner-occupied housing units","55,282","+/-5,874","49,408","61,156"
"B07413",12.0000,"Householder lived in renter-occupied housing units","94,309","+/-9,057","85,252","103,366"
"B07413",13.0000,"Moved to different state:","62,140","+/-6,579","55,561","68,719"
"B07413",14.0000,"Householder lived in owner-occupied housing units","29,483","+/-4,424","25,059","33,907"
"B07413",15.0000,"Householder lived in renter-occupied housing units","32,657","+/-4,986","27,671","37,643"
"C07401",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"C07401",.,"Universe: Population 1 year and over in the United States",,,,
"C07401",1.0000,"Total living in area 1 year ago:","4,133,433","+/-13,154","4,120,279","4,146,587"
"C07401",2.0000,"1 to 4 years","213,381","+/-4,654","208,727","218,035"
"C07401",3.0000,"5 to 17 years","645,863","+/-3,832","642,031","649,695"
"C07401",4.0000,"18 to 24 years","366,481","+/-6,121","360,360","372,602"
"C07401",5.0000,"25 to 34 years","548,440","+/-5,994","542,446","554,434"
"C07401",6.0000,"35 to 44 years","695,530","+/-4,794","690,736","700,324"
"C07401",7.0000,"45 to 54 years","654,980","+/-3,976","651,004","658,956"
"C07401",8.0000,"55 to 64 years","490,805","+/-2,968","487,837","493,773"
"C07401",9.0000,"65 to 74 years","262,033","+/-2,133","259,900","264,166"
"C07401",10.0000,"75 years and over","255,920","+/-1,979","253,941","257,899"
"C07401",11.0000,"Same house:","3,541,604","+/-21,952","3,519,652","3,563,556"
"C07401",12.0000,"1 to 4 years","173,464","+/-5,576","167,888","179,040"
"C07401",13.0000,"5 to 17 years","566,239","+/-7,236","559,003","573,475"
"C07401",14.0000,"18 to 24 years","264,249","+/-7,402","256,847","271,651"
"C07401",15.0000,"25 to 34 years","407,264","+/-6,729","400,535","413,993"
"C07401",16.0000,"35 to 44 years","592,217","+/-6,966","585,251","599,183"
"C07401",17.0000,"45 to 54 years","594,798","+/-4,672","590,126","599,470"
"C07401",18.0000,"55 to 64 years","454,669","+/-3,634","451,035","458,303"
"C07401",19.0000,"65 to 74 years","247,617","+/-2,544","245,073","250,161"
"C07401",20.0000,"75 years and over","241,087","+/-2,335","238,752","243,422"
"C07401",21.0000,"Moved within same county:","349,685","+/-16,502","333,183","366,187"
"C07401",22.0000,"1 to 4 years","24,643","+/-3,179","21,464","27,822"
"C07401",23.0000,"5 to 17 years","53,565","+/-6,078","47,487","59,643"
"C07401",24.0000,"18 to 24 years","51,541","+/-5,503","46,038","57,044"
"C07401",25.0000,"25 to 34 years","80,895","+/-5,412","75,483","86,307"
"C07401",26.0000,"35 to 44 years","62,756","+/-4,775","57,981","67,531"
"C07401",27.0000,"45 to 54 years","36,985","+/-3,461","33,524","40,446"
"C07401",28.0000,"55 to 64 years","21,535","+/-2,843","18,692","24,378"
"C07401",29.0000,"65 to 74 years","8,020","+/-1,761","6,259","9,781"
"C07401",30.0000,"75 years and over","9,745","+/-1,822","7,923","11,567"
"C07401",31.0000,"Moved to different county within same state:","173,938","+/-10,648","163,290","184,586"
"C07401",32.0000,"1 to 4 years","10,797","+/-2,294","8,503","13,091"
"C07401",33.0000,"5 to 17 years","19,643","+/-4,181","15,462","23,824"
"C07401",34.0000,"18 to 24 years","38,503","+/-4,214","34,289","42,717"
"C07401",35.0000,"25 to 34 years","42,340","+/-3,680","38,660","46,020"
"C07401",36.0000,"35 to 44 years","28,370","+/-3,342","25,028","31,712"
"C07401",37.0000,"45 to 54 years","17,371","+/-2,427","14,944","19,798"
"C07401",38.0000,"55 to 64 years","9,395","+/-1,864","7,531","11,259"
"C07401",39.0000,"65 to 74 years","3,846","+/-1,038","2,808","4,884"
"C07401",40.0000,"75 years and over","3,673","+/-895","2,778","4,568"
"C07401",41.0000,"Moved to different state:","68,206","+/-6,599","61,607","74,805"
"C07401",42.0000,"1 to 4 years","4,477","+/-1,467","3,010","5,944"
"C07401",43.0000,"5 to 17 years","6,416","+/-1,810","4,606","8,226"
"C07401",44.0000,"18 to 24 years","12,188","+/-1,905","10,283","14,093"
"C07401",45.0000,"25 to 34 years","17,941","+/-2,679","15,262","20,620"
"C07401",46.0000,"35 to 44 years","12,187","+/-2,036","10,151","14,223"
"C07401",47.0000,"45 to 54 years","5,826","+/-1,560","4,266","7,386"
"C07401",48.0000,"55 to 64 years","5,206","+/-969","4,237","6,175"
"C07401",49.0000,"65 to 74 years","2,550","+/-815","1,735","3,365"
"C07401",50.0000,"75 years and over","1,415","+/-697","718","2,112"
"C07408",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY MARITAL STATUS FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"C07408",.,"Universe: Population 15 years and over in the United States",,,,
"C07408",1.0000,"Total living in area 1 year ago:","3,431,313","+/-11,855","3,419,458","3,443,168"
"C07408",2.0000,"Never married","1,189,739","+/-18,663","1,171,076","1,208,402"
"C07408",3.0000,"Now married, except separated","1,643,442","+/-20,978","1,622,464","1,664,420"
"C07408",4.0000,"Divorced or separated","400,741","+/-12,096","388,645","412,837"
"C07408",5.0000,"Widowed","197,391","+/-6,732","190,659","204,123"
"C07408",6.0000,"Same house:","2,943,468","+/-17,366","2,926,102","2,960,834"
"C07408",7.0000,"Never married","951,418","+/-17,752","933,666","969,170"
"C07408",8.0000,"Now married, except separated","1,477,263","+/-19,353","1,457,910","1,496,616"
"C07408",9.0000,"Divorced or separated","333,823","+/-10,689","323,134","344,512"
"C07408",10.0000,"Widowed","180,964","+/-6,451","174,513","187,415"
"C07408",11.0000,"Moved within same county:","282,923","+/-12,234","270,689","295,157"
"C07408",12.0000,"Never married","131,974","+/-8,303","123,671","140,277"
"C07408",13.0000,"Now married, except separated","98,437","+/-7,736","90,701","106,173"
"C07408",14.0000,"Divorced or separated","41,466","+/-4,200","37,266","45,666"
"C07408",15.0000,"Widowed","11,046","+/-2,168","8,878","13,214"
"C07408",16.0000,"Moved to different county within same state:","146,601","+/-7,223","139,378","153,824"
"C07408",17.0000,"Never married","79,105","+/-5,017","74,088","84,122"
"C07408",18.0000,"Now married, except separated","45,304","+/-4,745","40,559","50,049"
"C07408",19.0000,"Divorced or separated","17,862","+/-2,329","15,533","20,191"
"C07408",20.0000,"Widowed","4,330","+/-853","3,477","5,183"
"C07408",21.0000,"Moved to different state:","58,321","+/-5,121","53,200","63,442"
"C07408",22.0000,"Never married","27,242","+/-3,684","23,558","30,926"
"C07408",23.0000,"Now married, except separated","22,438","+/-3,187","19,251","25,625"
"C07408",24.0000,"Divorced or separated","7,590","+/-1,740","5,850","9,330"
"C07408",25.0000,"Widowed","1,051","+/-466","585","1,517"

