"TBLID","ORDER","TITLE","estout","CME","CLB","CUB"
"B07413",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY TENURE FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07413",.,"Universe:  Population 1 year and over in households in the United States",,,,
"B07413",1.0000,"Total living in area 1 year ago:","341,359","+/-6,109","335,250","347,468"
"B07413",2.0000,"Householder lived in owner-occupied housing units","260,918","+/-7,014","253,904","267,932"
"B07413",3.0000,"Householder lived in renter-occupied housing units","80,441","+/-6,292","74,149","86,733"
"B07413",4.0000,"Same house:","295,716","+/-5,153","290,563","300,869"
"B07413",5.0000,"Householder lived in owner-occupied housing units","240,131","+/-6,482","233,649","246,613"
"B07413",6.0000,"Householder lived in renter-occupied housing units","55,585","+/-5,353","50,232","60,938"
"B07413",7.0000,"Moved within same county:","28,776","+/-3,983","24,793","32,759"
"B07413",8.0000,"Householder lived in owner-occupied housing units","15,037","+/-3,777","11,260","18,814"
"B07413",9.0000,"Householder lived in renter-occupied housing units","13,739","+/-2,694","11,045","16,433"
"B07413",10.0000,"Moved to different county within same state:","8,374","+/-2,560","5,814","10,934"
"B07413",11.0000,"Householder lived in owner-occupied housing units","2,680","+/-1,648","1,032","4,328"
"B07413",12.0000,"Householder lived in renter-occupied housing units","5,694","+/-1,994","3,700","7,688"
"B07413",13.0000,"Moved to different state:","8,493","+/-3,669","4,824","12,162"
"B07413",14.0000,"Householder lived in owner-occupied housing units","3,070","+/-1,594","1,476","4,664"
"B07413",15.0000,"Householder lived in renter-occupied housing units","5,423","+/-3,038","2,385","8,461"
"C07401",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"C07401",.,"Universe: Population 1 year and over in the United States",,,,
"C07401",1.0000,"Total living in area 1 year ago:","347,962","+/-5,921","342,041","353,883"
"C07401",2.0000,"1 to 4 years","18,856","+/-1,111","17,745","19,967"
"C07401",3.0000,"5 to 17 years","65,043","+/-2,607","62,436","67,650"
"C07401",4.0000,"18 to 24 years","33,686","+/-1,734","31,952","35,420"
"C07401",5.0000,"25 to 34 years","50,101","+/-2,035","48,066","52,136"
"C07401",6.0000,"35 to 44 years","48,615","+/-1,655","46,960","50,270"
"C07401",7.0000,"45 to 54 years","50,631","+/-1,900","48,731","52,531"
"C07401",8.0000,"55 to 64 years","37,359","+/-1,180","36,179","38,539"
"C07401",9.0000,"65 to 74 years","21,868","+/-693","21,175","22,561"
"C07401",10.0000,"75 years and over","21,803","+/-750","21,053","22,553"
"C07401",11.0000,"Same house:","298,505","+/-5,185","293,320","303,690"
"C07401",12.0000,"1 to 4 years","15,436","+/-1,267","14,169","16,703"
"C07401",13.0000,"5 to 17 years","57,090","+/-1,924","55,166","59,014"
"C07401",14.0000,"18 to 24 years","25,650","+/-1,514","24,136","27,164"
"C07401",15.0000,"25 to 34 years","38,394","+/-2,143","36,251","40,537"
"C07401",16.0000,"35 to 44 years","41,260","+/-1,692","39,568","42,952"
"C07401",17.0000,"45 to 54 years","45,999","+/-1,788","44,211","47,787"
"C07401",18.0000,"55 to 64 years","33,978","+/-1,238","32,740","35,216"
"C07401",19.0000,"65 to 74 years","20,744","+/-691","20,053","21,435"
"C07401",20.0000,"75 years and over","19,954","+/-740","19,214","20,694"
"C07401",21.0000,"Moved within same county:","30,185","+/-4,025","26,160","34,210"
"C07401",22.0000,"1 to 4 years","2,818","+/-792","2,026","3,610"
"C07401",23.0000,"5 to 17 years","4,737","+/-1,229","3,508","5,966"
"C07401",24.0000,"18 to 24 years","3,259","+/-819","2,440","4,078"
"C07401",25.0000,"25 to 34 years","6,905","+/-1,980","4,925","8,885"
"C07401",26.0000,"35 to 44 years","5,015","+/-1,111","3,904","6,126"
"C07401",27.0000,"45 to 54 years","3,379","+/-992","2,387","4,371"
"C07401",28.0000,"55 to 64 years","2,154","+/-624","1,530","2,778"
"C07401",29.0000,"65 to 74 years","519","+/-236","283","755"
"C07401",30.0000,"75 years and over","1,399","+/-528","871","1,927"
"C07401",31.0000,"Moved to different county within same state:","9,716","+/-2,522","7,194","12,238"
"C07401",32.0000,"1 to 4 years","295","+/-220","75","515"
"C07401",33.0000,"5 to 17 years","1,440","+/-1,124","316","2,564"
"C07401",34.0000,"18 to 24 years","2,280","+/-786","1,494","3,066"
"C07401",35.0000,"25 to 34 years","3,106","+/-1,165","1,941","4,271"
"C07401",36.0000,"35 to 44 years","1,347","+/-705","642","2,052"
"C07401",37.0000,"45 to 54 years","403","+/-277","126","680"
"C07401",38.0000,"55 to 64 years","394","+/-318","76","712"
"C07401",39.0000,"65 to 74 years","90","+/-121","0","211"
"C07401",40.0000,"75 years and over","361","+/-271","90","632"
"C07401",41.0000,"Moved to different state:","9,556","+/-3,687","5,869","13,243"
"C07401",42.0000,"1 to 4 years","307","+/-391","0","698"
"C07401",43.0000,"5 to 17 years","1,776","+/-1,659","117","3,435"
"C07401",44.0000,"18 to 24 years","2,497","+/-793","1,704","3,290"
"C07401",45.0000,"25 to 34 years","1,696","+/-907","789","2,603"
"C07401",46.0000,"35 to 44 years","993","+/-565","428","1,558"
"C07401",47.0000,"45 to 54 years","850","+/-656","194","1,506"
"C07401",48.0000,"55 to 64 years","833","+/-383","450","1,216"
"C07401",49.0000,"65 to 74 years","515","+/-301","214","816"
"C07401",50.0000,"75 years and over","89","+/-77","12","166"
"C07408",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY MARITAL STATUS FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"C07408",.,"Universe: Population 15 years and over in the United States",,,,
"C07408",1.0000,"Total living in area 1 year ago:","280,004","+/-3,754","276,250","283,758"
"C07408",2.0000,"Never married","83,809","+/-4,088","79,721","87,897"
"C07408",3.0000,"Now married, except separated","141,229","+/-5,588","135,641","146,817"
"C07408",4.0000,"Divorced or separated","36,287","+/-3,383","32,904","39,670"
"C07408",5.0000,"Widowed","18,679","+/-1,599","17,080","20,278"
"C07408",6.0000,"Same house:","240,097","+/-3,582","236,515","243,679"
"C07408",7.0000,"Never married","68,544","+/-3,595","64,949","72,139"
"C07408",8.0000,"Now married, except separated","125,564","+/-4,639","120,925","130,203"
"C07408",9.0000,"Divorced or separated","28,428","+/-2,753","25,675","31,181"
"C07408",10.0000,"Widowed","17,561","+/-1,640","15,921","19,201"
"C07408",11.0000,"Moved within same county:","23,532","+/-2,992","20,540","26,524"
"C07408",12.0000,"Never married","7,442","+/-1,387","6,055","8,829"
"C07408",13.0000,"Now married, except separated","9,234","+/-2,501","6,733","11,735"
"C07408",14.0000,"Divorced or separated","5,844","+/-1,320","4,524","7,164"
"C07408",15.0000,"Widowed","1,012","+/-377","635","1,389"
"C07408",16.0000,"Moved to different county within same state:","8,406","+/-2,037","6,369","10,443"
"C07408",17.0000,"Never married","4,035","+/-1,247","2,788","5,282"
"C07408",18.0000,"Now married, except separated","3,059","+/-1,193","1,866","4,252"
"C07408",19.0000,"Divorced or separated","1,249","+/-527","722","1,776"
"C07408",20.0000,"Widowed","63","+/-104","0","167"
"C07408",21.0000,"Moved to different state:","7,969","+/-2,375","5,594","10,344"
"C07408",22.0000,"Never married","3,788","+/-1,213","2,575","5,001"
"C07408",23.0000,"Now married, except separated","3,372","+/-1,486","1,886","4,858"
"C07408",24.0000,"Divorced or separated","766","+/-504","262","1,270"
"C07408",25.0000,"Widowed","43","+/-47","0","90"

