"TBLID","ORDER","TITLE","estout","CME","CLB","CUB"
"B07412",6.0000,"Below 100 percent of the poverty level","142,535","+/-9,722","132,813","152,257"
"B07412",7.0000,"100 to 149 percent of the poverty level","114,716","+/-10,109","104,607","124,825"
"B07412",8.0000,"At or above 150 percent of the poverty level","1,485,178","+/-16,875","1,468,303","1,502,053"
"B07412",9.0000,"Moved within same county:","196,499","+/-12,672","183,827","209,171"
"B07412",10.0000,"Below 100 percent of the poverty level","55,221","+/-6,900","48,321","62,121"
"B07412",11.0000,"100 to 149 percent of the poverty level","26,292","+/-4,630","21,662","30,922"
"B07412",12.0000,"At or above 150 percent of the poverty level","114,986","+/-10,328","104,658","125,314"
"B07412",13.0000,"Moved to different county within same state:","61,327","+/-5,272","56,055","66,599"
"B07412",14.0000,"Below 100 percent of the poverty level","15,478","+/-2,942","12,536","18,420"
"B07412",15.0000,"100 to 149 percent of the poverty level","5,937","+/-1,839","4,098","7,776"
"B07412",16.0000,"At or above 150 percent of the poverty level","39,912","+/-4,039","35,873","43,951"
"B07412",17.0000,"Moved to different state:","49,366","+/-4,853","44,513","54,219"
"B07412",18.0000,"Below 100 percent of the poverty level","11,206","+/-3,438","7,768","14,644"
"B07412",19.0000,"100 to 149 percent of the poverty level","4,433","+/-1,558","2,875","5,991"
"B07412",20.0000,"At or above 150 percent of the poverty level","33,727","+/-4,067","29,660","37,794"
"B07413",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY TENURE FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07413",.,"Universe:  Population 1 year and over in households in the United States",,,,
"B07413",1.0000,"Total living in area 1 year ago:","2,046,897","+/-9,552","2,037,345","2,056,449"
"B07413",2.0000,"Householder lived in owner-occupied housing units","1,520,252","+/-16,305","1,503,947","1,536,557"
"B07413",3.0000,"Householder lived in renter-occupied housing units","526,645","+/-16,303","510,342","542,948"
"B07413",4.0000,"Same house:","1,740,415","+/-15,682","1,724,733","1,756,097"
"B07413",5.0000,"Householder lived in owner-occupied housing units","1,413,820","+/-16,959","1,396,861","1,430,779"
"B07413",6.0000,"Householder lived in renter-occupied housing units","326,595","+/-13,068","313,527","339,663"
"B07413",7.0000,"Moved within same county:","197,000","+/-12,838","184,162","209,838"
"B07413",8.0000,"Householder lived in owner-occupied housing units","62,546","+/-6,558","55,988","69,104"
"B07413",9.0000,"Householder lived in renter-occupied housing units","134,454","+/-10,988","123,466","145,442"
"B07413",10.0000,"Moved to different county within same state:","60,712","+/-5,286","55,426","65,998"
"B07413",11.0000,"Householder lived in owner-occupied housing units","25,126","+/-3,175","21,951","28,301"
"B07413",12.0000,"Householder lived in renter-occupied housing units","35,586","+/-4,962","30,624","40,548"
"B07413",13.0000,"Moved to different state:","48,770","+/-4,824","43,946","53,594"
"B07413",14.0000,"Householder lived in owner-occupied housing units","18,760","+/-2,873","15,887","21,633"
"B07413",15.0000,"Householder lived in renter-occupied housing units","30,010","+/-4,103","25,907","34,113"
"C07401",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"C07401",.,"Universe: Population 1 year and over in the United States",,,,
"C07401",1.0000,"Total living in area 1 year ago:","2,101,624","+/-9,298","2,092,326","2,110,922"
"C07401",2.0000,"1 to 4 years","119,588","+/-2,903","116,685","122,491"
"C07401",3.0000,"5 to 17 years","389,518","+/-3,277","386,241","392,795"
"C07401",4.0000,"18 to 24 years","207,867","+/-3,308","204,559","211,175"
"C07401",5.0000,"25 to 34 years","268,788","+/-3,852","264,936","272,640"
"C07401",6.0000,"35 to 44 years","309,445","+/-3,220","306,225","312,665"
"C07401",7.0000,"45 to 54 years","327,549","+/-2,862","324,687","330,411"
"C07401",8.0000,"55 to 64 years","225,933","+/-2,007","223,926","227,940"
"C07401",9.0000,"65 to 74 years","131,930","+/-1,501","130,429","133,431"
"C07401",10.0000,"75 years and over","121,006","+/-1,621","119,385","122,627"
"C07401",11.0000,"Same house:","1,764,785","+/-15,609","1,749,176","1,780,394"
"C07401",12.0000,"1 to 4 years","92,944","+/-3,763","89,181","96,707"
"C07401",13.0000,"5 to 17 years","333,938","+/-5,684","328,254","339,622"
"C07401",14.0000,"18 to 24 years","133,732","+/-4,433","129,299","138,165"
"C07401",15.0000,"25 to 34 years","196,104","+/-4,828","191,276","200,932"
"C07401",16.0000,"35 to 44 years","265,681","+/-3,918","261,763","269,599"
"C07401",17.0000,"45 to 54 years","294,793","+/-3,733","291,060","298,526"
"C07401",18.0000,"55 to 64 years","210,974","+/-2,635","208,339","213,609"
"C07401",19.0000,"65 to 74 years","125,147","+/-1,757","123,390","126,904"
"C07401",20.0000,"75 years and over","111,472","+/-2,225","109,247","113,697"
"C07401",21.0000,"Moved within same county:","206,031","+/-12,676","193,355","218,707"
"C07401",22.0000,"1 to 4 years","17,598","+/-3,046","14,552","20,644"
"C07401",23.0000,"5 to 17 years","39,300","+/-4,213","35,087","43,513"
"C07401",24.0000,"18 to 24 years","38,056","+/-3,859","34,197","41,915"
"C07401",25.0000,"25 to 34 years","42,653","+/-3,569","39,084","46,222"
"C07401",26.0000,"35 to 44 years","26,610","+/-3,017","23,593","29,627"
"C07401",27.0000,"45 to 54 years","22,292","+/-3,107","19,185","25,399"
"C07401",28.0000,"55 to 64 years","9,182","+/-1,668","7,514","10,850"
"C07401",29.0000,"65 to 74 years","3,933","+/-1,060","2,873","4,993"
"C07401",30.0000,"75 years and over","6,407","+/-1,498","4,909","7,905"
"C07401",31.0000,"Moved to different county within same state:","75,138","+/-5,364","69,774","80,502"
"C07401",32.0000,"1 to 4 years","4,971","+/-1,536","3,435","6,507"
"C07401",33.0000,"5 to 17 years","8,397","+/-1,661","6,736","10,058"
"C07401",34.0000,"18 to 24 years","22,039","+/-3,055","18,984","25,094"
"C07401",35.0000,"25 to 34 years","17,080","+/-2,196","14,884","19,276"
"C07401",36.0000,"35 to 44 years","9,646","+/-1,666","7,980","11,312"
"C07401",37.0000,"45 to 54 years","6,127","+/-1,289","4,838","7,416"
"C07401",38.0000,"55 to 64 years","3,104","+/-1,020","2,084","4,124"
"C07401",39.0000,"65 to 74 years","1,676","+/-611","1,065","2,287"
"C07401",40.0000,"75 years and over","2,098","+/-910","1,188","3,008"
"C07401",41.0000,"Moved to different state:","55,670","+/-4,945","50,725","60,615"
"C07401",42.0000,"1 to 4 years","4,075","+/-1,176","2,899","5,251"
"C07401",43.0000,"5 to 17 years","7,883","+/-1,828","6,055","9,711"
"C07401",44.0000,"18 to 24 years","14,040","+/-2,281","11,759","16,321"
"C07401",45.0000,"25 to 34 years","12,951","+/-2,099","10,852","15,050"
"C07401",46.0000,"35 to 44 years","7,508","+/-1,934","5,574","9,442"
"C07401",47.0000,"45 to 54 years","4,337","+/-1,312","3,025","5,649"
"C07401",48.0000,"55 to 64 years","2,673","+/-1,175","1,498","3,848"
"C07401",49.0000,"65 to 74 years","1,174","+/-566","608","1,740"
"C07401",50.0000,"75 years and over","1,029","+/-561","468","1,590"
"C07408",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY MARITAL STATUS FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"C07408",.,"Universe: Population 15 years and over in the United States",,,,
"C07408",1.0000,"Total living in area 1 year ago:","1,688,141","+/-7,150","1,680,991","1,695,291"
"C07408",2.0000,"Never married","525,560","+/-8,632","516,928","534,192"
"C07408",3.0000,"Now married, except separated","841,029","+/-13,257","827,772","854,286"
"C07408",4.0000,"Divorced or separated","220,426","+/-7,875","212,551","228,301"
"C07408",5.0000,"Widowed","101,126","+/-3,704","97,422","104,830"
"C07408",6.0000,"Same house:","1,423,086","+/-11,425","1,411,661","1,434,511"
"C07408",7.0000,"Never married","390,856","+/-9,924","380,932","400,780"
"C07408",8.0000,"Now married, except separated","764,167","+/-12,727","751,440","776,894"
"C07408",9.0000,"Divorced or separated","176,423","+/-7,190","169,233","183,613"
"C07408",10.0000,"Widowed","91,640","+/-3,458","88,182","95,098"
"C07408",11.0000,"Moved within same county:","156,143","+/-9,525","146,618","165,668"
"C07408",12.0000,"Never married","77,687","+/-6,279","71,408","83,966"
"C07408",13.0000,"Now married, except separated","42,221","+/-4,819","37,402","47,040"
"C07408",14.0000,"Divorced or separated","29,726","+/-3,341","26,385","33,067"
"C07408",15.0000,"Widowed","6,509","+/-1,506","5,003","8,015"
"C07408",16.0000,"Moved to different county within same state:","63,451","+/-4,277","59,174","67,728"
"C07408",17.0000,"Never married","33,111","+/-3,511","29,600","36,622"
"C07408",18.0000,"Now married, except separated","18,803","+/-2,471","16,332","21,274"
"C07408",19.0000,"Divorced or separated","9,522","+/-1,767","7,755","11,289"
"C07408",20.0000,"Widowed","2,015","+/-615","1,400","2,630"
"C07408",21.0000,"Moved to different state:","45,461","+/-3,772","41,689","49,233"
"C07408",22.0000,"Never married","23,906","+/-2,964","20,942","26,870"
"C07408",23.0000,"Now married, except separated","15,838","+/-2,594","13,244","18,432"
"C07408",24.0000,"Divorced or separated","4,755","+/-1,101","3,654","5,856"
"C07408",25.0000,"Widowed","962","+/-506","456","1,468"

