"TBLID","ORDER","TITLE","estout","CME","CLB","CUB"
"B07413",7.0000,"Moved within same county:","12,139","+/-2,097","10,042","14,236"
"B07413",8.0000,"Householder lived in owner-occupied housing units","3,860","+/-1,277","2,583","5,137"
"B07413",9.0000,"Householder lived in renter-occupied housing units","8,279","+/-1,614","6,665","9,893"
"B07413",10.0000,"Moved to different county within same state:","5,080","+/-1,666","3,414","6,746"
"B07413",11.0000,"Householder lived in owner-occupied housing units","1,570","+/-734","836","2,304"
"B07413",12.0000,"Householder lived in renter-occupied housing units","3,510","+/-1,459","2,051","4,969"
"B07413",13.0000,"Moved to different state:","4,831","+/-2,123","2,708","6,954"
"B07413",14.0000,"Householder lived in owner-occupied housing units","2,180","+/-1,689","491","3,869"
"B07413",15.0000,"Householder lived in renter-occupied housing units","2,651","+/-1,197","1,454","3,848"
"C07401",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"C07401",.,"Universe: Population 1 year and over in the United States",,,,
"C07401",1.0000,"Total living in area 1 year ago:","122,105","+/-3,663","118,442","125,768"
"C07401",2.0000,"1 to 4 years","5,203","+/-740","4,463","5,943"
"C07401",3.0000,"5 to 17 years","20,970","+/-1,575","19,395","22,545"
"C07401",4.0000,"18 to 24 years","25,325","+/-1,916","23,409","27,241"
"C07401",5.0000,"25 to 34 years","17,517","+/-1,271","16,246","18,788"
"C07401",6.0000,"35 to 44 years","16,506","+/-967","15,539","17,473"
"C07401",7.0000,"45 to 54 years","14,301","+/-650","13,651","14,951"
"C07401",8.0000,"55 to 64 years","11,158","+/-593","10,565","11,751"
"C07401",9.0000,"65 to 74 years","6,228","+/-599","5,629","6,827"
"C07401",10.0000,"75 years and over","4,897","+/-384","4,513","5,281"
"C07401",11.0000,"Same house:","97,608","+/-3,091","94,517","100,699"
"C07401",12.0000,"1 to 4 years","4,539","+/-631","3,908","5,170"
"C07401",13.0000,"5 to 17 years","17,855","+/-1,231","16,624","19,086"
"C07401",14.0000,"18 to 24 years","13,938","+/-1,709","12,229","15,647"
"C07401",15.0000,"25 to 34 years","13,433","+/-981","12,452","14,414"
"C07401",16.0000,"35 to 44 years","14,420","+/-910","13,510","15,330"
"C07401",17.0000,"45 to 54 years","12,583","+/-739","11,844","13,322"
"C07401",18.0000,"55 to 64 years","10,641","+/-587","10,054","11,228"
"C07401",19.0000,"65 to 74 years","5,747","+/-544","5,203","6,291"
"C07401",20.0000,"75 years and over","4,452","+/-234","4,218","4,686"
"C07401",21.0000,"Moved within same county:","13,521","+/-2,128","11,393","15,649"
"C07401",22.0000,"1 to 4 years","353","+/-229","124","582"
"C07401",23.0000,"5 to 17 years","1,723","+/-895","828","2,618"
"C07401",24.0000,"18 to 24 years","6,683","+/-1,173","5,510","7,856"
"C07401",25.0000,"25 to 34 years","2,003","+/-613","1,390","2,616"
"C07401",26.0000,"35 to 44 years","956","+/-434","522","1,390"
"C07401",27.0000,"45 to 54 years","1,207","+/-428","779","1,635"
"C07401",28.0000,"55 to 64 years","360","+/-233","127","593"
"C07401",29.0000,"65 to 74 years","166","+/-149","17","315"
"C07401",30.0000,"75 years and over","70","+/-94","0","164"
"C07401",31.0000,"Moved to different county within same state:","5,703","+/-1,780","3,923","7,483"
"C07401",32.0000,"1 to 4 years","221","+/-287","0","508"
"C07401",33.0000,"5 to 17 years","237","+/-262","0","499"
"C07401",34.0000,"18 to 24 years","2,604","+/-842","1,762","3,446"
"C07401",35.0000,"25 to 34 years","1,140","+/-529","611","1,669"
"C07401",36.0000,"35 to 44 years","586","+/-436","150","1,022"
"C07401",37.0000,"45 to 54 years","286","+/-207","79","493"
"C07401",38.0000,"55 to 64 years","68","+/-109","0","177"
"C07401",39.0000,"65 to 74 years","186","+/-284","0","470"
"C07401",40.0000,"75 years and over","375","+/-280","95","655"
"C07401",41.0000,"Moved to different state:","5,273","+/-2,137","3,136","7,410"
"C07401",42.0000,"1 to 4 years","90","+/-134","0","224"
"C07401",43.0000,"5 to 17 years","1,155","+/-1,145","10","2,300"
"C07401",44.0000,"18 to 24 years","2,100","+/-840","1,260","2,940"
"C07401",45.0000,"25 to 34 years","941","+/-607","334","1,548"
"C07401",46.0000,"35 to 44 years","544","+/-489","55","1,033"
"C07401",47.0000,"45 to 54 years","225","+/-219","6","444"
"C07401",48.0000,"55 to 64 years","89","+/-156","0","245"
"C07401",49.0000,"65 to 74 years","129","+/-210","0","339"
"C07401",50.0000,"75 years and over","0","+/-267","0","267"
"C07408",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY MARITAL STATUS FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"C07408",.,"Universe: Population 15 years and over in the United States",,,,
"C07408",1.0000,"Total living in area 1 year ago:","100,818","+/-2,613","98,205","103,431"
"C07408",2.0000,"Never married","38,847","+/-2,512","36,335","41,359"
"C07408",3.0000,"Now married, except separated","45,521","+/-3,124","42,397","48,645"
"C07408",4.0000,"Divorced or separated","11,811","+/-1,516","10,295","13,327"
"C07408",5.0000,"Widowed","4,639","+/-902","3,737","5,541"
"C07408",6.0000,"Same house:","79,664","+/-2,325","77,339","81,989"
"C07408",7.0000,"Never married","24,616","+/-2,531","22,085","27,147"
"C07408",8.0000,"Now married, except separated","41,161","+/-3,006","38,155","44,167"
"C07408",9.0000,"Divorced or separated","9,567","+/-1,469","8,098","11,036"
"C07408",10.0000,"Widowed","4,320","+/-869","3,451","5,189"
"C07408",11.0000,"Moved within same county:","11,781","+/-1,596","10,185","13,377"
"C07408",12.0000,"Never married","8,064","+/-1,331","6,733","9,395"
"C07408",13.0000,"Now married, except separated","1,925","+/-682","1,243","2,607"
"C07408",14.0000,"Divorced or separated","1,656","+/-687","969","2,343"
"C07408",15.0000,"Widowed","136","+/-137","0","273"
"C07408",16.0000,"Moved to different county within same state:","5,277","+/-1,489","3,788","6,766"
"C07408",17.0000,"Never married","3,510","+/-1,193","2,317","4,703"
"C07408",18.0000,"Now married, except separated","1,121","+/-682","439","1,803"
"C07408",19.0000,"Divorced or separated","463","+/-420","43","883"
"C07408",20.0000,"Widowed","183","+/-189","0","372"
"C07408",21.0000,"Moved to different state:","4,096","+/-1,246","2,850","5,342"
"C07408",22.0000,"Never married","2,657","+/-939","1,718","3,596"
"C07408",23.0000,"Now married, except separated","1,314","+/-786","528","2,100"
"C07408",24.0000,"Divorced or separated","125","+/-146","0","271"
"C07408",25.0000,"Widowed","0","+/-267","0","267"

