"TBLID","ORDER","TITLE","estout","CME","CLB","CUB"
"B08519",16.000,"$50,000 to $64,999","54,502","+/-3,514","50,988","58,016"
"B08519",17.000,"$65,000 to $74,999","22,535","+/-2,497","20,038","25,032"
"B08519",18.000,"$75,000 or more","95,851","+/-4,698","91,153","100,549"
"B08519",19.000,"Car, truck, or van - carpooled:","33,716","+/-3,931","29,785","37,647"
"B08519",20.000,"$1 to $9,999 or loss","4,981","+/-1,402","3,579","6,383"
"B08519",21.000,"$10,000 to $14,999","2,360","+/-1,006","1,354","3,366"
"B08519",22.000,"$15,000 to $24,999","5,714","+/-1,221","4,493","6,935"
"B08519",23.000,"$25,000 to $34,999","4,447","+/-1,054","3,393","5,501"
"B08519",24.000,"$35,000 to $49,999","5,126","+/-1,088","4,038","6,214"
"B08519",25.000,"$50,000 to $64,999","4,704","+/-1,406","3,298","6,110"
"B08519",26.000,"$65,000 to $74,999","1,922","+/-700","1,222","2,622"
"B08519",27.000,"$75,000 or more","4,462","+/-987","3,475","5,449"
"B08519",28.000,"Public transportation (excluding taxicab):","23,300","+/-2,906","20,394","26,206"
"B08519",29.000,"$1 to $9,999 or loss","5,855","+/-1,533","4,322","7,388"
"B08519",30.000,"$10,000 to $14,999","1,631","+/-665","966","2,296"
"B08519",31.000,"$15,000 to $24,999","4,149","+/-1,185","2,964","5,334"
"B08519",32.000,"$25,000 to $34,999","2,364","+/-1,149","1,215","3,513"
"B08519",33.000,"$35,000 to $49,999","2,165","+/-750","1,415","2,915"
"B08519",34.000,"$50,000 to $64,999","1,758","+/-616","1,142","2,374"
"B08519",35.000,"$65,000 to $74,999","819","+/-363","456","1,182"
"B08519",36.000,"$75,000 or more","4,559","+/-1,274","3,285","5,833"
"B08519",37.000,"Walked:","13,803","+/-2,504","11,299","16,307"
"B08519",38.000,"$1 to $9,999 or loss","3,952","+/-988","2,964","4,940"
"B08519",39.000,"$10,000 to $14,999","1,636","+/-732","904","2,368"
"B08519",40.000,"$15,000 to $24,999","2,140","+/-961","1,179","3,101"
"B08519",41.000,"$25,000 to $34,999","1,712","+/-788","924","2,500"
"B08519",42.000,"$35,000 to $49,999","1,328","+/-679","649","2,007"
"B08519",43.000,"$50,000 to $64,999","979","+/-524","455","1,503"
"B08519",44.000,"$65,000 to $74,999","185","+/-182","3","367"
"B08519",45.000,"$75,000 or more","1,871","+/-773","1,098","2,644"
"B08519",46.000,"Taxicab, motorcycle, bicycle, or other means:","7,195","+/-1,632","5,563","8,827"
"B08519",47.000,"$1 to $9,999 or loss","1,398","+/-670","728","2,068"
"B08519",48.000,"$10,000 to $14,999","1,165","+/-600","565","1,765"
"B08519",49.000,"$15,000 to $24,999","1,196","+/-850","346","2,046"
"B08519",50.000,"$25,000 to $34,999","1,271","+/-678","593","1,949"
"B08519",51.000,"$35,000 to $49,999","362","+/-352","10","714"
"B08519",52.000,"$50,000 to $64,999","90","+/-153","0","243"
"B08519",53.000,"$65,000 to $74,999","275","+/-237","38","512"
"B08519",54.000,"$75,000 or more","1,438","+/-653","785","2,091"
"B08519",55.000,"Worked at home:","20,648","+/-2,231","18,417","22,879"
"B08519",56.000,"$1 to $9,999 or loss","2,584","+/-730","1,854","3,314"
"B08519",57.000,"$10,000 to $14,999","820","+/-303","517","1,123"
"B08519",58.000,"$15,000 to $24,999","2,332","+/-710","1,622","3,042"
"B08519",59.000,"$25,000 to $34,999","1,883","+/-588","1,295","2,471"
"B08519",60.000,"$35,000 to $49,999","1,324","+/-548","776","1,872"
"B08519",61.000,"$50,000 to $64,999","2,649","+/-821","1,828","3,470"
"B08519",62.000,"$65,000 to $74,999","1,206","+/-538","668","1,744"
"B08519",63.000,"$75,000 or more","7,850","+/-1,243","6,607","9,093"
"B08521",.,"MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2007 INFLATION-ADJUSTED DOLLARS) BY MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY",,,,
"B08521",.,"Universe:  Workers 16 years and over",,,,
"B08521",0.700,"Median earnings in the past 12 months --",,,,
"B08521",1.000,"Total:","44,025","+/-1,753","42,272","45,778"
"B08521",2.000,"Car, truck, or van - drove alone","47,047","+/-1,378","45,669","48,425"
"B08521",3.000,"Car, truck, or van - carpooled","32,492","+/-4,993","27,499","37,485"
"B08521",4.000,"Public transportation (excluding taxicab)","25,047","+/-5,039","20,008","30,086"
"B08521",5.000,"Walked","20,304","+/-4,600","15,704","24,904"
"B08521",6.000,"Taxicab, motorcycle, bicycle, or other means","22,388","+/-6,567","15,821","28,955"
"B08521",7.000,"Worked at home","54,480","+/-4,898","49,582","59,378"
"B08522",.,"MEANS OF TRANSPORTATION TO WORK BY POVERTY STATUS IN THE PAST 12 MONTHS FOR WORKPLACE GEOGRAPHY",,,,
"B08522",.,"Universe:  Workers 16 years and over for whom poverty status is determined",,,,
"B08522",1.000,"Total:","456,249","+/-8,567","447,682","464,816"
"B08522",2.000,"Below 100 percent of the poverty level","13,734","+/-2,199","11,535","15,933"
"B08522",3.000,"100 to 149 percent of the poverty level","13,996","+/-2,528","11,468","16,524"
"B08522",4.000,"At or above 150 percent of the poverty level","428,519","+/-8,860","419,659","437,379"
"B08522",5.000,"Car, truck, or van - drove alone:","360,100","+/-7,546","352,554","367,646"
"B08522",6.000,"Below 100 percent of the poverty level","7,278","+/-1,568","5,710","8,846"
"B08522",7.000,"100 to 149 percent of the poverty level","8,336","+/-1,646","6,690","9,982"
"B08522",8.000,"At or above 150 percent of the poverty level","344,486","+/-7,827","336,659","352,313"
"B08522",9.000,"Car, truck, or van - carpooled:","33,414","+/-3,908","29,506","37,322"
"B08522",10.000,"Below 100 percent of the poverty level","1,407","+/-676","731","2,083"
"B08522",11.000,"100 to 149 percent of the poverty level","1,755","+/-709","1,046","2,464"
"B08522",12.000,"At or above 150 percent of the poverty level","30,252","+/-3,411","26,841","33,663"
"B08522",13.000,"Public transportation (excluding taxicab):","23,220","+/-2,911","20,309","26,131"
"B08522",14.000,"Below 100 percent of the poverty level","2,351","+/-845","1,506","3,196"
"B08522",15.000,"100 to 149 percent of the poverty level","1,400","+/-830","570","2,230"
"B08522",16.000,"At or above 150 percent of the poverty level","19,469","+/-2,464","17,005","21,933"
"B08522",17.000,"Walked:","12,194","+/-2,479","9,715","14,673"
"B08522",18.000,"Below 100 percent of the poverty level","1,452","+/-786","666","2,238"
"B08522",19.000,"100 to 149 percent of the poverty level","1,870","+/-865","1,005","2,735"
"B08522",20.000,"At or above 150 percent of the poverty level","8,872","+/-1,942","6,930","10,814"
"B08522",21.000,"Taxicab, motorcycle, bicycle, or other means:","6,748","+/-1,625","5,123","8,373"
"B08522",22.000,"Below 100 percent of the poverty level","847","+/-566","281","1,413"
"B08522",23.000,"100 to 149 percent of the poverty level","237","+/-243","0","480"
"B08522",24.000,"At or above 150 percent of the poverty level","5,664","+/-1,565","4,099","7,229"
"B08522",25.000,"Worked at home:","20,573","+/-2,232","18,341","22,805"
"B08522",26.000,"Below 100 percent of the poverty level","399","+/-260","139","659"
"B08522",27.000,"100 to 149 percent of the poverty level","398","+/-241","157","639"
"B08522",28.000,"At or above 150 percent of the poverty level","19,776","+/-2,171","17,605","21,947"
"B08524",.,"MEANS OF TRANSPORTATION TO WORK BY OCCUPATION FOR WORKPLACE GEOGRAPHY",,,,
"B08524",.,"Universe:  Workers 16 years and over",,,,
"B08524",1.000,"Total:","460,151","+/-8,600","451,551","468,751"
"B08524",2.000,"Management, professional, and related occupations","190,615","+/-6,159","184,456","196,774"
"B08524",3.000,"Service occupations","70,573","+/-3,907","66,666","74,480"
"B08524",4.000,"Sales and office occupations","118,655","+/-5,367","113,288","124,022"
"B08524",5.000,"Farming, fishing, and forestry occupations","96","+/-154","0","250"
"B08524",6.000,"Construction and extraction, and maintenance occupations","40,994","+/-3,518","37,476","44,512"
"B08524",7.000,"Production, transportation, and material moving occupations","39,074","+/-3,344","35,730","42,418"
"B08524",8.000,"Armed forces","144","+/-240","0","384"
"B08524",9.000,"Car, truck, or van - drove alone:","361,489","+/-7,539","353,950","369,028"
"B08524",10.000,"Management, professional, and related occupations","155,757","+/-5,859","149,898","161,616"
"B08524",11.000,"Service occupations","49,766","+/-3,657","46,109","53,423"
"B08524",12.000,"Sales and office occupations","94,868","+/-4,810","90,058","99,678"
"B08524",13.000,"Farming, fishing, and forestry occupations","0","+/-267","0","267"
"B08524",14.000,"Construction and extraction, and maintenance occupations","29,829","+/-2,808","27,021","32,637"
"B08524",15.000,"Production, transportation, and material moving occupations","31,125","+/-3,010","28,115","34,135"
"B08524",16.000,"Armed forces","144","+/-240","0","384"
"B08524",17.000,"Car, truck, or van - carpooled:","33,716","+/-3,931","29,785","37,647"
"B08524",18.000,"Management, professional, and related occupations","10,336","+/-1,890","8,446","12,226"
"B08524",19.000,"Service occupations","6,556","+/-1,521","5,035","8,077"
"B08524",20.000,"Sales and office occupations","7,271","+/-1,340","5,931","8,611"
"B08524",21.000,"Farming, fishing, and forestry occupations","96","+/-154","0","250"
"B08524",22.000,"Construction and extraction, and maintenance occupations","5,679","+/-1,829","3,850","7,508"
"B08524",23.000,"Production, transportation, and material moving occupations","3,778","+/-976","2,802","4,754"
"B08524",24.000,"Armed forces","0","+/-267","0","267"
"B08524",25.000,"Public transportation (excluding taxicab):","23,300","+/-2,906","20,394","26,206"
"B08524",26.000,"Management, professional, and related occupations","7,207","+/-1,539","5,668","8,746"
"B08524",27.000,"Service occupations","5,776","+/-1,577","4,199","7,353"
"B08524",28.000,"Sales and office occupations","7,405","+/-1,485","5,920","8,890"
"B08524",29.000,"Farming, fishing, and forestry occupations","0","+/-267","0","267"
"B08524",30.000,"Construction and extraction, and maintenance occupations","927","+/-524","403","1,451"
"B08524",31.000,"Production, transportation, and material moving occupations","1,985","+/-890","1,095","2,875"
"B08524",32.000,"Armed forces","0","+/-267","0","267"
"B08524",33.000,"Walked:","13,803","+/-2,504","11,299","16,307"
"B08524",34.000,"Management, professional, and related occupations","2,890","+/-822","2,068","3,712"
"B08524",35.000,"Service occupations","3,821","+/-1,104","2,717","4,925"
"B08524",36.000,"Sales and office occupations","3,850","+/-822","3,028","4,672"
"B08524",37.000,"Farming, fishing, and forestry occupations","0","+/-267","0","267"
"B08524",38.000,"Construction and extraction, and maintenance occupations","2,099","+/-1,542","557","3,641"
"B08524",39.000,"Production, transportation, and material moving occupations","1,143","+/-669","474","1,812"
"B08524",40.000,"Armed forces","0","+/-267","0","267"
"B08524",41.000,"Taxicab, motorcycle, bicycle, or other means:","7,195","+/-1,632","5,563","8,827"
"B08524",42.000,"Management, professional, and related occupations","2,069","+/-724","1,345","2,793"
"B08524",43.000,"Service occupations","2,573","+/-1,154","1,419","3,727"
"B08524",44.000,"Sales and office occupations","843","+/-397","446","1,240"
"B08524",45.000,"Farming, fishing, and forestry occupations","0","+/-267","0","267"
"B08524",46.000,"Construction and extraction, and maintenance occupations","1,224","+/-850","374","2,074"
"B08524",47.000,"Production, transportation, and material moving occupations","486","+/-363","123","849"
"B08524",48.000,"Armed forces","0","+/-267","0","267"
"B08524",49.000,"Worked at home:","20,648","+/-2,231","18,417","22,879"
"B08524",50.000,"Management, professional, and related occupations","12,356","+/-1,487","10,869","13,843"
"B08524",51.000,"Service occupations","2,081","+/-858","1,223","2,939"
"B08524",52.000,"Sales and office occupations","4,418","+/-1,088","3,330","5,506"
"B08524",53.000,"Farming, fishing, and forestry occupations","0","+/-267","0","267"
"B08524",54.000,"Construction and extraction, and maintenance occupations","1,236","+/-732","504","1,968"
"B08524",55.000,"Production, transportation, and material moving occupations","557","+/-310","247","867"
"B08524",56.000,"Armed forces","0","+/-267","0","267"
"B08526",.,"MEANS OF TRANSPORTATION TO WORK BY INDUSTRY FOR WORKPLACE GEOGRAPHY",,,,
"B08526",.,"Universe:  Workers 16 years and over",,,,
"B08526",1.000,"Total:","460,151","+/-8,600","451,551","468,751"
"B08526",2.000,"Agriculture, forestry, fishing and hunting, and mining","772","+/-396","376","1,168"
"B08526",3.000,"Construction","38,443","+/-2,961","35,482","41,404"
"B08526",4.000,"Manufacturing","52,355","+/-3,658","48,697","56,013"
"B08526",5.000,"Wholesale trade","14,132","+/-1,742","12,390","15,874"
"B08526",6.000,"Retail trade","50,799","+/-3,420","47,379","54,219"
"B08526",7.000,"Transportation and warehousing, and utilities","15,443","+/-2,171","13,272","17,614"
"B08526",8.000,"Information","13,562","+/-1,923","11,639","15,485"
"B08526",9.000,"Finance and insurance, and real estate and rental and leasing","55,220","+/-3,840","51,380","59,060"
"B08526",10.000,"Professional, scientific, and management, and administrative and waste management services","65,019","+/-4,417","60,602","69,436"
"B08526",11.000,"Educational services, and health care and social assistance","91,615","+/-4,751","86,864","96,366"
"B08526",12.000,"Arts, entertainment, and recreation, and accommodation and food services","28,813","+/-2,612","26,201","31,425"
"B08526",13.000,"Other services (except public administration)","25,175","+/-3,041","22,134","28,216"
"B08526",14.000,"Public administration","8,659","+/-1,648","7,011","10,307"
"B08526",15.000,"Armed forces","144","+/-240","0","384"
"B08526",16.000,"Car, truck, or van - drove alone:","361,489","+/-7,539","353,950","369,028"
"B08526",17.000,"Agriculture, forestry, fishing and hunting, and mining","472","+/-326","146","798"
"B08526",18.000,"Construction","27,187","+/-2,458","24,729","29,645"
"B08526",19.000,"Manufacturing","45,266","+/-3,273","41,993","48,539"
"B08526",20.000,"Wholesale trade","10,847","+/-1,666","9,181","12,513"
"B08526",21.000,"Retail trade","39,665","+/-3,156","36,509","42,821"
"B08526",22.000,"Transportation and warehousing, and utilities","12,813","+/-1,862","10,951","14,675"
"B08526",23.000,"Information","9,669","+/-1,594","8,075","11,263"
"B08526",24.000,"Finance and insurance, and real estate and rental and leasing","43,382","+/-3,296","40,086","46,678"
"B08526",25.000,"Professional, scientific, and management, and administrative and waste management services","48,309","+/-3,639","44,670","51,948"
"B08526",26.000,"Educational services, and health care and social assistance","77,797","+/-4,097","73,700","81,894"
"B08526",27.000,"Arts, entertainment, and recreation, and accommodation and food services","19,706","+/-2,034","17,672","21,740"
"B08526",28.000,"Other services (except public administration)","18,463","+/-2,390","16,073","20,853"
"B08526",29.000,"Public administration","7,769","+/-1,533","6,236","9,302"
"B08526",30.000,"Armed forces","144","+/-240","0","384"
"B08526",31.000,"Car, truck, or van - carpooled:","33,716","+/-3,931","29,785","37,647"
"B08526",32.000,"Agriculture, forestry, fishing and hunting, and mining","96","+/-154","0","250"
"B08526",33.000,"Construction","6,009","+/-1,562","4,447","7,571"
"B08526",34.000,"Manufacturing","3,135","+/-853","2,282","3,988"
"B08526",35.000,"Wholesale trade","1,331","+/-555","776","1,886"
"B08526",36.000,"Retail trade","2,726","+/-852","1,874","3,578"
"B08526",37.000,"Transportation and warehousing, and utilities","1,540","+/-737","803","2,277"
"B08526",38.000,"Information","808","+/-431","377","1,239"
"B08526",39.000,"Finance and insurance, and real estate and rental and leasing","2,350","+/-766","1,584","3,116"
"B08526",40.000,"Professional, scientific, and management, and administrative and waste management services","5,213","+/-1,295","3,918","6,508"
"B08526",41.000,"Educational services, and health care and social assistance","4,962","+/-1,284","3,678","6,246"
"B08526",42.000,"Arts, entertainment, and recreation, and accommodation and food services","2,372","+/-815","1,557","3,187"
"B08526",43.000,"Other services (except public administration)","2,613","+/-967","1,646","3,580"
"B08526",44.000,"Public administration","561","+/-327","234","888"
"B08526",45.000,"Armed forces","0","+/-267","0","267"
"B08526",46.000,"Public transportation (excluding taxicab):","23,300","+/-2,906","20,394","26,206"
"B08526",47.000,"Agriculture, forestry, fishing and hunting, and mining","0","+/-267","0","267"
"B08526",48.000,"Construction","870","+/-630","240","1,500"
"B08526",49.000,"Manufacturing","1,833","+/-668","1,165","2,501"
"B08526",50.000,"Wholesale trade","494","+/-308","186","802"
"B08526",51.000,"Retail trade","4,429","+/-1,377","3,052","5,806"
"B08526",52.000,"Transportation and warehousing, and utilities","451","+/-291","160","742"
"B08526",53.000,"Information","1,125","+/-557","568","1,682"
"B08526",54.000,"Finance and insurance, and real estate and rental and leasing","4,429","+/-1,355","3,074","5,784"
"B08526",55.000,"Professional, scientific, and management, and administrative and waste management services","2,748","+/-982","1,766","3,730"
"B08526",56.000,"Educational services, and health care and social assistance","3,422","+/-1,164","2,258","4,586"
"B08526",57.000,"Arts, entertainment, and recreation, and accommodation and food services","2,032","+/-830","1,202","2,862"
"B08526",58.000,"Other services (except public administration)","1,184","+/-624","560","1,808"
"B08526",59.000,"Public administration","283","+/-411","0","694"
"B08526",60.000,"Armed forces","0","+/-267","0","267"
"B08526",61.000,"Walked:","13,803","+/-2,504","11,299","16,307"
"B08526",62.000,"Agriculture, forestry, fishing and hunting, and mining","101","+/-164","0","265"
"B08526",63.000,"Construction","1,896","+/-1,486","410","3,382"
"B08526",64.000,"Manufacturing","677","+/-553","124","1,230"
"B08526",65.000,"Wholesale trade","181","+/-177","4","358"
"B08526",66.000,"Retail trade","1,716","+/-703","1,013","2,419"
"B08526",67.000,"Transportation and warehousing, and utilities","366","+/-332","34","698"
"B08526",68.000,"Information","307","+/-247","60","554"
"B08526",69.000,"Finance and insurance, and real estate and rental and leasing","873","+/-445","428","1,318"
"B08526",70.000,"Professional, scientific, and management, and administrative and waste management services","1,491","+/-977","514","2,468"
"B08526",71.000,"Educational services, and health care and social assistance","2,586","+/-743","1,843","3,329"
"B08526",72.000,"Arts, entertainment, and recreation, and accommodation and food services","2,705","+/-894","1,811","3,599"
"B08526",73.000,"Other services (except public administration)","904","+/-622","282","1,526"
"B08526",74.000,"Public administration","0","+/-267","0","267"
"B08526",75.000,"Armed forces","0","+/-267","0","267"
"B08526",76.000,"Taxicab, motorcycle, bicycle, or other means:","7,195","+/-1,632","5,563","8,827"
"B08526",77.000,"Agriculture, forestry, fishing and hunting, and mining","0","+/-267","0","267"
"B08526",78.000,"Construction","1,176","+/-847","329","2,023"
"B08526",79.000,"Manufacturing","492","+/-318","174","810"
"B08526",80.000,"Wholesale trade","150","+/-246","0","396"
"B08526",81.000,"Retail trade","858","+/-388","470","1,246"
"B08526",82.000,"Transportation and warehousing, and utilities","153","+/-171","0","324"
"B08526",83.000,"Information","360","+/-323","37","683"
"B08526",84.000,"Finance and insurance, and real estate and rental and leasing","555","+/-458","97","1,013"
"B08526",85.000,"Professional, scientific, and management, and administrative and waste management services","1,832","+/-903","929","2,735"
"B08526",86.000,"Educational services, and health care and social assistance","584","+/-322","262","906"
"B08526",87.000,"Arts, entertainment, and recreation, and accommodation and food services","505","+/-476","29","981"
"B08526",88.000,"Other services (except public administration)","530","+/-421","109","951"
"B08526",89.000,"Public administration","0","+/-267","0","267"
"B08526",90.000,"Armed forces","0","+/-267","0","267"
"B08526",91.000,"Worked at home:","20,648","+/-2,231","18,417","22,879"
"B08526",92.000,"Agriculture, forestry, fishing and hunting, and mining","103","+/-120","0","223"
"B08526",93.000,"Construction","1,305","+/-688","617","1,993"
"B08526",94.000,"Manufacturing","952","+/-435","517","1,387"
"B08526",95.000,"Wholesale trade","1,129","+/-469","660","1,598"
"B08526",96.000,"Retail trade","1,405","+/-570","835","1,975"
"B08526",97.000,"Transportation and warehousing, and utilities","120","+/-142","0","262"
"B08526",98.000,"Information","1,293","+/-565","728","1,858"
"B08526",99.000,"Finance and insurance, and real estate and rental and leasing","3,631","+/-918","2,713","4,549"
"B08526",100.000,"Professional, scientific, and management, and administrative and waste management services","5,426","+/-952","4,474","6,378"
"B08526",101.000,"Educational services, and health care and social assistance","2,264","+/-769","1,495","3,033"
"B08526",102.000,"Arts, entertainment, and recreation, and accommodation and food services","1,493","+/-652","841","2,145"
"B08526",103.000,"Other services (except public administration)","1,481","+/-519","962","2,000"
"B08526",104.000,"Public administration","46","+/-75","0","121"
"B08526",105.000,"Armed forces","0","+/-267","0","267"
"B08528",.,"MEANS OF TRANSPORTATION TO WORK BY CLASS OF WORKER FOR WORKPLACE GEOGRAPHY",,,,
"B08528",.,"Universe:  Workers 16 years and over",,,,
"B08528",1.000,"Total:","460,151","+/-8,600","451,551","468,751"
"B08528",2.000,"Private for-profit wage and salary workers:","343,133","+/-7,351","335,782","350,484"
"B08528",3.000,"Employee of private company workers","320,692","+/-7,180","313,512","327,872"
"B08528",4.000,"Self-employed in own incorporated business workers","22,441","+/-1,961","20,480","24,402"
"B08528",5.000,"Private not-for-profit wage and salary workers","33,141","+/-3,054","30,087","36,195"
"B08528",6.000,"Local government workers","29,751","+/-2,768","26,983","32,519"
"B08528",7.000,"State government workers","8,766","+/-1,762","7,004","10,528"
"B08528",8.000,"Federal government workers","4,419","+/-969","3,450","5,388"
"B08528",9.000,"Self-employed in own not incorporated business workers","40,233","+/-3,344","36,889","43,577"
"B08528",10.000,"Unpaid family workers","708","+/-420","288","1,128"
"B08528",11.000,"Car, truck, or van - drove alone:","361,489","+/-7,539","353,950","369,028"
"B08528",12.000,"Private for-profit wage and salary workers:","271,084","+/-6,333","264,751","277,417"
"B08528",13.000,"Employee of private company workers","255,763","+/-6,377","249,386","262,140"
"B08528",14.000,"Self-employed in own incorporated business workers","15,321","+/-1,475","13,846","16,796"
"B08528",15.000,"Private not-for-profit wage and salary workers","27,023","+/-2,859","24,164","29,882"
"B08528",16.000,"Local government workers","27,114","+/-2,610","24,504","29,724"
"B08528",17.000,"State government workers","7,054","+/-1,538","5,516","8,592"
"B08528",18.000,"Federal government workers","3,713","+/-907","2,806","4,620"
"B08528",19.000,"Self-employed in own not incorporated business workers","24,842","+/-2,505","22,337","27,347"
"B08528",20.000,"Unpaid family workers","659","+/-400","259","1,059"
"B08528",21.000,"Car, truck, or van - carpooled:","33,716","+/-3,931","29,785","37,647"
"B08528",22.000,"Private for-profit wage and salary workers:","25,923","+/-3,271","22,652","29,194"
"B08528",23.000,"Employee of private company workers","24,647","+/-3,147","21,500","27,794"
"B08528",24.000,"Self-employed in own incorporated business workers","1,276","+/-481","795","1,757"
"B08528",25.000,"Private not-for-profit wage and salary workers","1,318","+/-555","763","1,873"
"B08528",26.000,"Local government workers","1,616","+/-505","1,111","2,121"
"B08528",27.000,"State government workers","512","+/-338","174","850"
"B08528",28.000,"Federal government workers","377","+/-349","28","726"
"B08528",29.000,"Self-employed in own not incorporated business workers","3,921","+/-1,222","2,699","5,143"
"B08528",30.000,"Unpaid family workers","49","+/-82","0","131"
"B08528",31.000,"Public transportation (excluding taxicab):","23,300","+/-2,906","20,394","26,206"
"B08528",32.000,"Private for-profit wage and salary workers:","19,796","+/-2,745","17,051","22,541"
"B08528",33.000,"Employee of private company workers","19,418","+/-2,671","16,747","22,089"
"B08528",34.000,"Self-employed in own incorporated business workers","378","+/-278","100","656"
"B08528",35.000,"Private not-for-profit wage and salary workers","1,711","+/-698","1,013","2,409"
"B08528",36.000,"Local government workers","138","+/-157","0","295"
"B08528",37.000,"State government workers","605","+/-460","145","1,065"
"B08528",38.000,"Federal government workers","216","+/-227","0","443"
"B08528",39.000,"Self-employed in own not incorporated business workers","834","+/-454","380","1,288"
"B08528",40.000,"Unpaid family workers","0","+/-267","0","267"
"B08528",41.000,"Walked:","13,803","+/-2,504","11,299","16,307"
"B08528",42.000,"Private for-profit wage and salary workers:","9,383","+/-1,751","7,632","11,134"
"B08528",43.000,"Employee of private company workers","8,847","+/-1,695","7,152","10,542"
"B08528",44.000,"Self-employed in own incorporated business workers","536","+/-440","96","976"
"B08528",45.000,"Private not-for-profit wage and salary workers","1,611","+/-614","997","2,225"
"B08528",46.000,"Local government workers","531","+/-400","131","931"
"B08528",47.000,"State government workers","376","+/-262","114","638"
"B08528",48.000,"Federal government workers","15","+/-25","0","40"
"B08528",49.000,"Self-employed in own not incorporated business workers","1,887","+/-1,592","295","3,479"
"B08528",50.000,"Unpaid family workers","0","+/-267","0","267"
"B08528",51.000,"Taxicab, motorcycle, bicycle, or other means:","7,195","+/-1,632","5,563","8,827"
"B08528",52.000,"Private for-profit wage and salary workers:","5,141","+/-1,305","3,836","6,446"
"B08528",53.000,"Employee of private company workers","4,900","+/-1,314","3,586","6,214"
"B08528",54.000,"Self-employed in own incorporated business workers","241","+/-219","22","460"
"B08528",55.000,"Private not-for-profit wage and salary workers","586","+/-574","12","1,160"
"B08528",56.000,"Local government workers","0","+/-267","0","267"
"B08528",57.000,"State government workers","124","+/-144","0","268"
"B08528",58.000,"Federal government workers","50","+/-84","0","134"
"B08528",59.000,"Self-employed in own not incorporated business workers","1,294","+/-913","381","2,207"
"B08528",60.000,"Unpaid family workers","0","+/-267","0","267"
"B08528",61.000,"Worked at home:","20,648","+/-2,231","18,417","22,879"
"B08528",62.000,"Private for-profit wage and salary workers:","11,806","+/-1,664","10,142","13,470"
"B08528",63.000,"Employee of private company workers","7,117","+/-1,253","5,864","8,370"
"B08528",64.000,"Self-employed in own incorporated business workers","4,689","+/-1,054","3,635","5,743"
"B08528",65.000,"Private not-for-profit wage and salary workers","892","+/-385","507","1,277"
"B08528",66.000,"Local government workers","352","+/-439","0","791"
"B08528",67.000,"State government workers","95","+/-113","0","208"
"B08528",68.000,"Federal government workers","48","+/-80","0","128"
"B08528",69.000,"Self-employed in own not incorporated business workers","7,455","+/-1,245","6,210","8,700"
"B08528",70.000,"Unpaid family workers","0","+/-267","0","267"
"B08532",.,"MEANS OF TRANSPORTATION TO WORK BY TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY",,,,
"B08532",.,"Universe:  Workers 16 years and over who did not work at home",,,,
"B08532",1.000,"Total:","439,503","+/-8,209","431,294","447,712"
"B08532",2.000,"12:00 a.m. to 4:59 a.m.","6,690","+/-1,444","5,246","8,134"
"B08532",3.000,"5:00 a.m. to 5:29 a.m.","4,705","+/-1,181","3,524","5,886"
"B08532",4.000,"5:30 a.m. to 5:59 a.m.","9,032","+/-1,528","7,504","10,560"
"B08532",5.000,"6:00 a.m. to 6:29 a.m.","20,960","+/-2,211","18,749","23,171"
"B08532",6.000,"6:30 a.m. to 6:59 a.m.","38,575","+/-3,164","35,411","41,739"
"B08532",7.000,"7:00 a.m. to 7:29 a.m.","51,945","+/-3,674","48,271","55,619"
"B08532",8.000,"7:30 a.m. to 7:59 a.m.","64,433","+/-4,267","60,166","68,700"
"B08532",9.000,"8:00 a.m. to 8:29 a.m.","74,471","+/-4,260","70,211","78,731"
"B08532",10.000,"8:30 a.m. to 8:59 a.m.","55,548","+/-3,994","51,554","59,542"
"B08532",11.000,"9:00 a.m. to 9:59 a.m.","47,792","+/-3,606","44,186","51,398"
"B08532",12.000,"10:00 a.m. to 10:59 a.m.","17,243","+/-2,562","14,681","19,805"
"B08532",13.000,"11:00 a.m. to 11:59 a.m.","5,737","+/-1,110","4,627","6,847"
"B08532",14.000,"12:00 p.m. to 3:59 p.m.","24,709","+/-2,626","22,083","27,335"
"B08532",15.000,"4:00 p.m. to 11:59 p.m.","17,663","+/-2,490","15,173","20,153"
"B08532",16.000,"Car, truck, or van - drove alone:","361,489","+/-7,539","353,950","369,028"
"B08532",17.000,"12:00 a.m. to 4:59 a.m.","5,694","+/-1,235","4,459","6,929"
"B08532",18.000,"5:00 a.m. to 5:29 a.m.","3,421","+/-968","2,453","4,389"
"B08532",19.000,"5:30 a.m. to 5:59 a.m.","7,757","+/-1,415","6,342","9,172"
"B08532",20.000,"6:00 a.m. to 6:29 a.m.","17,352","+/-1,996","15,356","19,348"
"B08532",21.000,"6:30 a.m. to 6:59 a.m.","33,179","+/-3,005","30,174","36,184"
"B08532",22.000,"7:00 a.m. to 7:29 a.m.","43,416","+/-3,185","40,231","46,601"
"B08532",23.000,"7:30 a.m. to 7:59 a.m.","54,601","+/-3,728","50,873","58,329"
"B08532",24.000,"8:00 a.m. to 8:29 a.m.","63,519","+/-3,719","59,800","67,238"
