"TBLID","ORDER","TITLE","estout","CME","CLB","CUB"
"B08522",12.000,"At or above 150 percent of the poverty level","2,787","+/-774","2,013","3,561"
"B08522",13.000,"Public transportation (excluding taxicab):","13","+/-23","0","36"
"B08522",14.000,"Below 100 percent of the poverty level","0","+/-267","0","267"
"B08522",15.000,"100 to 149 percent of the poverty level","0","+/-267","0","267"
"B08522",16.000,"At or above 150 percent of the poverty level","13","+/-23","0","36"
"B08522",17.000,"Walked:","1,458","+/-625","833","2,083"
"B08522",18.000,"Below 100 percent of the poverty level","450","+/-393","57","843"
"B08522",19.000,"100 to 149 percent of the poverty level","117","+/-104","13","221"
"B08522",20.000,"At or above 150 percent of the poverty level","891","+/-454","437","1,345"
"B08522",21.000,"Taxicab, motorcycle, bicycle, or other means:","465","+/-290","175","755"
"B08522",22.000,"Below 100 percent of the poverty level","121","+/-151","0","272"
"B08522",23.000,"100 to 149 percent of the poverty level","29","+/-48","0","77"
"B08522",24.000,"At or above 150 percent of the poverty level","315","+/-237","78","552"
"B08522",25.000,"Worked at home:","1,706","+/-547","1,159","2,253"
"B08522",26.000,"Below 100 percent of the poverty level","41","+/-52","0","93"
"B08522",27.000,"100 to 149 percent of the poverty level","81","+/-133","0","214"
"B08522",28.000,"At or above 150 percent of the poverty level","1,584","+/-509","1,075","2,093"
"B08524",.,"MEANS OF TRANSPORTATION TO WORK BY OCCUPATION FOR WORKPLACE GEOGRAPHY",,,,
"B08524",.,"Universe:  Workers 16 years and over",,,,
"B08524",1.000,"Total:","N","N","N","N"
"B08524",2.000,"Management, professional, and related occupations","N","N","N","N"
"B08524",3.000,"Service occupations","N","N","N","N"
"B08524",4.000,"Sales and office occupations","N","N","N","N"
"B08524",5.000,"Farming, fishing, and forestry occupations","N","N","N","N"
"B08524",6.000,"Construction and extraction, and maintenance occupations","N","N","N","N"
"B08524",7.000,"Production, transportation, and material moving occupations","N","N","N","N"
"B08524",8.000,"Armed forces","N","N","N","N"
"B08524",9.000,"Car, truck, or van - drove alone:","N","N","N","N"
"B08524",10.000,"Management, professional, and related occupations","N","N","N","N"
"B08524",11.000,"Service occupations","N","N","N","N"
"B08524",12.000,"Sales and office occupations","N","N","N","N"
"B08524",13.000,"Farming, fishing, and forestry occupations","N","N","N","N"
"B08524",14.000,"Construction and extraction, and maintenance occupations","N","N","N","N"
"B08524",15.000,"Production, transportation, and material moving occupations","N","N","N","N"
"B08524",16.000,"Armed forces","N","N","N","N"
"B08524",17.000,"Car, truck, or van - carpooled:","N","N","N","N"
"B08524",18.000,"Management, professional, and related occupations","N","N","N","N"
"B08524",19.000,"Service occupations","N","N","N","N"
"B08524",20.000,"Sales and office occupations","N","N","N","N"
"B08524",21.000,"Farming, fishing, and forestry occupations","N","N","N","N"
"B08524",22.000,"Construction and extraction, and maintenance occupations","N","N","N","N"
"B08524",23.000,"Production, transportation, and material moving occupations","N","N","N","N"
"B08524",24.000,"Armed forces","N","N","N","N"
"B08524",25.000,"Public transportation (excluding taxicab):","N","N","N","N"
"B08524",26.000,"Management, professional, and related occupations","N","N","N","N"
"B08524",27.000,"Service occupations","N","N","N","N"
"B08524",28.000,"Sales and office occupations","N","N","N","N"
"B08524",29.000,"Farming, fishing, and forestry occupations","N","N","N","N"
"B08524",30.000,"Construction and extraction, and maintenance occupations","N","N","N","N"
"B08524",31.000,"Production, transportation, and material moving occupations","N","N","N","N"
"B08524",32.000,"Armed forces","N","N","N","N"
"B08524",33.000,"Walked:","N","N","N","N"
"B08524",34.000,"Management, professional, and related occupations","N","N","N","N"
"B08524",35.000,"Service occupations","N","N","N","N"
"B08524",36.000,"Sales and office occupations","N","N","N","N"
"B08524",37.000,"Farming, fishing, and forestry occupations","N","N","N","N"
"B08524",38.000,"Construction and extraction, and maintenance occupations","N","N","N","N"
"B08524",39.000,"Production, transportation, and material moving occupations","N","N","N","N"
"B08524",40.000,"Armed forces","N","N","N","N"
"B08524",41.000,"Taxicab, motorcycle, bicycle, or other means:","N","N","N","N"
"B08524",42.000,"Management, professional, and related occupations","N","N","N","N"
"B08524",43.000,"Service occupations","N","N","N","N"
"B08524",44.000,"Sales and office occupations","N","N","N","N"
"B08524",45.000,"Farming, fishing, and forestry occupations","N","N","N","N"
"B08524",46.000,"Construction and extraction, and maintenance occupations","N","N","N","N"
"B08524",47.000,"Production, transportation, and material moving occupations","N","N","N","N"
"B08524",48.000,"Armed forces","N","N","N","N"
"B08524",49.000,"Worked at home:","N","N","N","N"
"B08524",50.000,"Management, professional, and related occupations","N","N","N","N"
"B08524",51.000,"Service occupations","N","N","N","N"
"B08524",52.000,"Sales and office occupations","N","N","N","N"
"B08524",53.000,"Farming, fishing, and forestry occupations","N","N","N","N"
"B08524",54.000,"Construction and extraction, and maintenance occupations","N","N","N","N"
"B08524",55.000,"Production, transportation, and material moving occupations","N","N","N","N"
"B08524",56.000,"Armed forces","N","N","N","N"
"B08526",.,"MEANS OF TRANSPORTATION TO WORK BY INDUSTRY FOR WORKPLACE GEOGRAPHY",,,,
"B08526",.,"Universe:  Workers 16 years and over",,,,
"B08526",1.000,"Total:","N","N","N","N"
"B08526",2.000,"Agriculture, forestry, fishing and hunting, and mining","N","N","N","N"
"B08526",3.000,"Construction","N","N","N","N"
"B08526",4.000,"Manufacturing","N","N","N","N"
"B08526",5.000,"Wholesale trade","N","N","N","N"
"B08526",6.000,"Retail trade","N","N","N","N"
"B08526",7.000,"Transportation and warehousing, and utilities","N","N","N","N"
"B08526",8.000,"Information","N","N","N","N"
"B08526",9.000,"Finance and insurance, and real estate and rental and leasing","N","N","N","N"
"B08526",10.000,"Professional, scientific, and management, and administrative and waste management services","N","N","N","N"
"B08526",11.000,"Educational services, and health care and social assistance","N","N","N","N"
"B08526",12.000,"Arts, entertainment, and recreation, and accommodation and food services","N","N","N","N"
"B08526",13.000,"Other services (except public administration)","N","N","N","N"
"B08526",14.000,"Public administration","N","N","N","N"
"B08526",15.000,"Armed forces","N","N","N","N"
"B08526",16.000,"Car, truck, or van - drove alone:","N","N","N","N"
"B08526",17.000,"Agriculture, forestry, fishing and hunting, and mining","N","N","N","N"
"B08526",18.000,"Construction","N","N","N","N"
"B08526",19.000,"Manufacturing","N","N","N","N"
"B08526",20.000,"Wholesale trade","N","N","N","N"
"B08526",21.000,"Retail trade","N","N","N","N"
"B08526",22.000,"Transportation and warehousing, and utilities","N","N","N","N"
"B08526",23.000,"Information","N","N","N","N"
"B08526",24.000,"Finance and insurance, and real estate and rental and leasing","N","N","N","N"
"B08526",25.000,"Professional, scientific, and management, and administrative and waste management services","N","N","N","N"
"B08526",26.000,"Educational services, and health care and social assistance","N","N","N","N"
"B08526",27.000,"Arts, entertainment, and recreation, and accommodation and food services","N","N","N","N"
"B08526",28.000,"Other services (except public administration)","N","N","N","N"
"B08526",29.000,"Public administration","N","N","N","N"
"B08526",30.000,"Armed forces","N","N","N","N"
"B08526",31.000,"Car, truck, or van - carpooled:","N","N","N","N"
"B08526",32.000,"Agriculture, forestry, fishing and hunting, and mining","N","N","N","N"
"B08526",33.000,"Construction","N","N","N","N"
"B08526",34.000,"Manufacturing","N","N","N","N"
"B08526",35.000,"Wholesale trade","N","N","N","N"
"B08526",36.000,"Retail trade","N","N","N","N"
"B08526",37.000,"Transportation and warehousing, and utilities","N","N","N","N"
"B08526",38.000,"Information","N","N","N","N"
"B08526",39.000,"Finance and insurance, and real estate and rental and leasing","N","N","N","N"
"B08526",40.000,"Professional, scientific, and management, and administrative and waste management services","N","N","N","N"
"B08526",41.000,"Educational services, and health care and social assistance","N","N","N","N"
"B08526",42.000,"Arts, entertainment, and recreation, and accommodation and food services","N","N","N","N"
"B08526",43.000,"Other services (except public administration)","N","N","N","N"
"B08526",44.000,"Public administration","N","N","N","N"
"B08526",45.000,"Armed forces","N","N","N","N"
"B08526",46.000,"Public transportation (excluding taxicab):","N","N","N","N"
"B08526",47.000,"Agriculture, forestry, fishing and hunting, and mining","N","N","N","N"
"B08526",48.000,"Construction","N","N","N","N"
"B08526",49.000,"Manufacturing","N","N","N","N"
"B08526",50.000,"Wholesale trade","N","N","N","N"
"B08526",51.000,"Retail trade","N","N","N","N"
"B08526",52.000,"Transportation and warehousing, and utilities","N","N","N","N"
"B08526",53.000,"Information","N","N","N","N"
"B08526",54.000,"Finance and insurance, and real estate and rental and leasing","N","N","N","N"
"B08526",55.000,"Professional, scientific, and management, and administrative and waste management services","N","N","N","N"
"B08526",56.000,"Educational services, and health care and social assistance","N","N","N","N"
"B08526",57.000,"Arts, entertainment, and recreation, and accommodation and food services","N","N","N","N"
"B08526",58.000,"Other services (except public administration)","N","N","N","N"
"B08526",59.000,"Public administration","N","N","N","N"
"B08526",60.000,"Armed forces","N","N","N","N"
"B08526",61.000,"Walked:","N","N","N","N"
"B08526",62.000,"Agriculture, forestry, fishing and hunting, and mining","N","N","N","N"
"B08526",63.000,"Construction","N","N","N","N"
"B08526",64.000,"Manufacturing","N","N","N","N"
"B08526",65.000,"Wholesale trade","N","N","N","N"
"B08526",66.000,"Retail trade","N","N","N","N"
"B08526",67.000,"Transportation and warehousing, and utilities","N","N","N","N"
"B08526",68.000,"Information","N","N","N","N"
"B08526",69.000,"Finance and insurance, and real estate and rental and leasing","N","N","N","N"
"B08526",70.000,"Professional, scientific, and management, and administrative and waste management services","N","N","N","N"
"B08526",71.000,"Educational services, and health care and social assistance","N","N","N","N"
"B08526",72.000,"Arts, entertainment, and recreation, and accommodation and food services","N","N","N","N"
"B08526",73.000,"Other services (except public administration)","N","N","N","N"
"B08526",74.000,"Public administration","N","N","N","N"
"B08526",75.000,"Armed forces","N","N","N","N"
"B08526",76.000,"Taxicab, motorcycle, bicycle, or other means:","N","N","N","N"
"B08526",77.000,"Agriculture, forestry, fishing and hunting, and mining","N","N","N","N"
"B08526",78.000,"Construction","N","N","N","N"
"B08526",79.000,"Manufacturing","N","N","N","N"
"B08526",80.000,"Wholesale trade","N","N","N","N"
"B08526",81.000,"Retail trade","N","N","N","N"
"B08526",82.000,"Transportation and warehousing, and utilities","N","N","N","N"
"B08526",83.000,"Information","N","N","N","N"
"B08526",84.000,"Finance and insurance, and real estate and rental and leasing","N","N","N","N"
"B08526",85.000,"Professional, scientific, and management, and administrative and waste management services","N","N","N","N"
"B08526",86.000,"Educational services, and health care and social assistance","N","N","N","N"
"B08526",87.000,"Arts, entertainment, and recreation, and accommodation and food services","N","N","N","N"
"B08526",88.000,"Other services (except public administration)","N","N","N","N"
"B08526",89.000,"Public administration","N","N","N","N"
"B08526",90.000,"Armed forces","N","N","N","N"
"B08526",91.000,"Worked at home:","N","N","N","N"
"B08526",92.000,"Agriculture, forestry, fishing and hunting, and mining","N","N","N","N"
"B08526",93.000,"Construction","N","N","N","N"
"B08526",94.000,"Manufacturing","N","N","N","N"
"B08526",95.000,"Wholesale trade","N","N","N","N"
"B08526",96.000,"Retail trade","N","N","N","N"
"B08526",97.000,"Transportation and warehousing, and utilities","N","N","N","N"
"B08526",98.000,"Information","N","N","N","N"
"B08526",99.000,"Finance and insurance, and real estate and rental and leasing","N","N","N","N"
"B08526",100.000,"Professional, scientific, and management, and administrative and waste management services","N","N","N","N"
"B08526",101.000,"Educational services, and health care and social assistance","N","N","N","N"
"B08526",102.000,"Arts, entertainment, and recreation, and accommodation and food services","N","N","N","N"
"B08526",103.000,"Other services (except public administration)","N","N","N","N"
"B08526",104.000,"Public administration","N","N","N","N"
"B08526",105.000,"Armed forces","N","N","N","N"
"B08528",.,"MEANS OF TRANSPORTATION TO WORK BY CLASS OF WORKER FOR WORKPLACE GEOGRAPHY",,,,
"B08528",.,"Universe:  Workers 16 years and over",,,,
"B08528",1.000,"Total:","N","N","N","N"
"B08528",2.000,"Private for-profit wage and salary workers:","N","N","N","N"
"B08528",3.000,"Employee of private company workers","N","N","N","N"
"B08528",4.000,"Self-employed in own incorporated business workers","N","N","N","N"
"B08528",5.000,"Private not-for-profit wage and salary workers","N","N","N","N"
"B08528",6.000,"Local government workers","N","N","N","N"
"B08528",7.000,"State government workers","N","N","N","N"
"B08528",8.000,"Federal government workers","N","N","N","N"
"B08528",9.000,"Self-employed in own not incorporated business workers","N","N","N","N"
"B08528",10.000,"Unpaid family workers","N","N","N","N"
"B08528",11.000,"Car, truck, or van - drove alone:","N","N","N","N"
"B08528",12.000,"Private for-profit wage and salary workers:","N","N","N","N"
"B08528",13.000,"Employee of private company workers","N","N","N","N"
"B08528",14.000,"Self-employed in own incorporated business workers","N","N","N","N"
"B08528",15.000,"Private not-for-profit wage and salary workers","N","N","N","N"
"B08528",16.000,"Local government workers","N","N","N","N"
"B08528",17.000,"State government workers","N","N","N","N"
"B08528",18.000,"Federal government workers","N","N","N","N"
"B08528",19.000,"Self-employed in own not incorporated business workers","N","N","N","N"
"B08528",20.000,"Unpaid family workers","N","N","N","N"
"B08528",21.000,"Car, truck, or van - carpooled:","N","N","N","N"
"B08528",22.000,"Private for-profit wage and salary workers:","N","N","N","N"
"B08528",23.000,"Employee of private company workers","N","N","N","N"
"B08528",24.000,"Self-employed in own incorporated business workers","N","N","N","N"
"B08528",25.000,"Private not-for-profit wage and salary workers","N","N","N","N"
"B08528",26.000,"Local government workers","N","N","N","N"
"B08528",27.000,"State government workers","N","N","N","N"
"B08528",28.000,"Federal government workers","N","N","N","N"
"B08528",29.000,"Self-employed in own not incorporated business workers","N","N","N","N"
"B08528",30.000,"Unpaid family workers","N","N","N","N"
"B08528",31.000,"Public transportation (excluding taxicab):","N","N","N","N"
"B08528",32.000,"Private for-profit wage and salary workers:","N","N","N","N"
"B08528",33.000,"Employee of private company workers","N","N","N","N"
"B08528",34.000,"Self-employed in own incorporated business workers","N","N","N","N"
"B08528",35.000,"Private not-for-profit wage and salary workers","N","N","N","N"
"B08528",36.000,"Local government workers","N","N","N","N"
"B08528",37.000,"State government workers","N","N","N","N"
"B08528",38.000,"Federal government workers","N","N","N","N"
"B08528",39.000,"Self-employed in own not incorporated business workers","N","N","N","N"
"B08528",40.000,"Unpaid family workers","N","N","N","N"
"B08528",41.000,"Walked:","N","N","N","N"
"B08528",42.000,"Private for-profit wage and salary workers:","N","N","N","N"
"B08528",43.000,"Employee of private company workers","N","N","N","N"
"B08528",44.000,"Self-employed in own incorporated business workers","N","N","N","N"
"B08528",45.000,"Private not-for-profit wage and salary workers","N","N","N","N"
"B08528",46.000,"Local government workers","N","N","N","N"
"B08528",47.000,"State government workers","N","N","N","N"
"B08528",48.000,"Federal government workers","N","N","N","N"
"B08528",49.000,"Self-employed in own not incorporated business workers","N","N","N","N"
"B08528",50.000,"Unpaid family workers","N","N","N","N"
"B08528",51.000,"Taxicab, motorcycle, bicycle, or other means:","N","N","N","N"
"B08528",52.000,"Private for-profit wage and salary workers:","N","N","N","N"
"B08528",53.000,"Employee of private company workers","N","N","N","N"
"B08528",54.000,"Self-employed in own incorporated business workers","N","N","N","N"
"B08528",55.000,"Private not-for-profit wage and salary workers","N","N","N","N"
"B08528",56.000,"Local government workers","N","N","N","N"
"B08528",57.000,"State government workers","N","N","N","N"
"B08528",58.000,"Federal government workers","N","N","N","N"
"B08528",59.000,"Self-employed in own not incorporated business workers","N","N","N","N"
"B08528",60.000,"Unpaid family workers","N","N","N","N"
"B08528",61.000,"Worked at home:","N","N","N","N"
"B08528",62.000,"Private for-profit wage and salary workers:","N","N","N","N"
"B08528",63.000,"Employee of private company workers","N","N","N","N"
"B08528",64.000,"Self-employed in own incorporated business workers","N","N","N","N"
"B08528",65.000,"Private not-for-profit wage and salary workers","N","N","N","N"
"B08528",66.000,"Local government workers","N","N","N","N"
"B08528",67.000,"State government workers","N","N","N","N"
"B08528",68.000,"Federal government workers","N","N","N","N"
"B08528",69.000,"Self-employed in own not incorporated business workers","N","N","N","N"
"B08528",70.000,"Unpaid family workers","N","N","N","N"
"B08532",.,"MEANS OF TRANSPORTATION TO WORK BY TIME ARRIVING AT WORK FROM HOME FOR WORKPLACE GEOGRAPHY",,,,
"B08532",.,"Universe:  Workers 16 years and over who did not work at home",,,,
"B08532",1.000,"Total:","N","N","N","N"
"B08532",2.000,"12:00 a.m. to 4:59 a.m.","N","N","N","N"
"B08532",3.000,"5:00 a.m. to 5:29 a.m.","N","N","N","N"
"B08532",4.000,"5:30 a.m. to 5:59 a.m.","N","N","N","N"
"B08532",5.000,"6:00 a.m. to 6:29 a.m.","N","N","N","N"
"B08532",6.000,"6:30 a.m. to 6:59 a.m.","N","N","N","N"
"B08532",7.000,"7:00 a.m. to 7:29 a.m.","N","N","N","N"
"B08532",8.000,"7:30 a.m. to 7:59 a.m.","N","N","N","N"
"B08532",9.000,"8:00 a.m. to 8:29 a.m.","N","N","N","N"
"B08532",10.000,"8:30 a.m. to 8:59 a.m.","N","N","N","N"
"B08532",11.000,"9:00 a.m. to 9:59 a.m.","N","N","N","N"
"B08532",12.000,"10:00 a.m. to 10:59 a.m.","N","N","N","N"
"B08532",13.000,"11:00 a.m. to 11:59 a.m.","N","N","N","N"
"B08532",14.000,"12:00 p.m. to 3:59 p.m.","N","N","N","N"
"B08532",15.000,"4:00 p.m. to 11:59 p.m.","N","N","N","N"
"B08532",16.000,"Car, truck, or van - drove alone:","N","N","N","N"
"B08532",17.000,"12:00 a.m. to 4:59 a.m.","N","N","N","N"
"B08532",18.000,"5:00 a.m. to 5:29 a.m.","N","N","N","N"
"B08532",19.000,"5:30 a.m. to 5:59 a.m.","N","N","N","N"
"B08532",20.000,"6:00 a.m. to 6:29 a.m.","N","N","N","N"
"B08532",21.000,"6:30 a.m. to 6:59 a.m.","N","N","N","N"
"B08532",22.000,"7:00 a.m. to 7:29 a.m.","N","N","N","N"
"B08532",23.000,"7:30 a.m. to 7:59 a.m.","N","N","N","N"
"B08532",24.000,"8:00 a.m. to 8:29 a.m.","N","N","N","N"
"B08532",25.000,"8:30 a.m. to 8:59 a.m.","N","N","N","N"
"B08532",26.000,"9:00 a.m. to 9:59 a.m.","N","N","N","N"
"B08532",27.000,"10:00 a.m. to 10:59 a.m.","N","N","N","N"
"B08532",28.000,"11:00 a.m. to 11:59 a.m.","N","N","N","N"
"B08532",29.000,"12:00 p.m. to 3:59 p.m.","N","N","N","N"
"B08532",30.000,"4:00 p.m. to 11:59 p.m.","N","N","N","N"
"B08532",31.000,"Car, truck, or van - carpooled:","N","N","N","N"
"B08532",32.000,"12:00 a.m. to 4:59 a.m.","N","N","N","N"
"B08532",33.000,"5:00 a.m. to 5:29 a.m.","N","N","N","N"
"B08532",34.000,"5:30 a.m. to 5:59 a.m.","N","N","N","N"
"B08532",35.000,"6:00 a.m. to 6:29 a.m.","N","N","N","N"
"B08532",36.000,"6:30 a.m. to 6:59 a.m.","N","N","N","N"
"B08532",37.000,"7:00 a.m. to 7:29 a.m.","N","N","N","N"
"B08532",38.000,"7:30 a.m. to 7:59 a.m.","N","N","N","N"
"B08532",39.000,"8:00 a.m. to 8:29 a.m.","N","N","N","N"
"B08532",40.000,"8:30 a.m. to 8:59 a.m.","N","N","N","N"
"B08532",41.000,"9:00 a.m. to 9:59 a.m.","N","N","N","N"
"B08532",42.000,"10:00 a.m. to 10:59 a.m.","N","N","N","N"
"B08532",43.000,"11:00 a.m. to 11:59 a.m.","N","N","N","N"
"B08532",44.000,"12:00 p.m. to 3:59 p.m.","N","N","N","N"
"B08532",45.000,"4:00 p.m. to 11:59 p.m.","N","N","N","N"
"B08532",46.000,"Public transportation (excluding taxicab):","N","N","N","N"
"B08532",47.000,"12:00 a.m. to 4:59 a.m.","N","N","N","N"
"B08532",48.000,"5:00 a.m. to 5:29 a.m.","N","N","N","N"
"B08532",49.000,"5:30 a.m. to 5:59 a.m.","N","N","N","N"
"B08532",50.000,"6:00 a.m. to 6:29 a.m.","N","N","N","N"
"B08532",51.000,"6:30 a.m. to 6:59 a.m.","N","N","N","N"
"B08532",52.000,"7:00 a.m. to 7:29 a.m.","N","N","N","N"
"B08532",53.000,"7:30 a.m. to 7:59 a.m.","N","N","N","N"
"B08532",54.000,"8:00 a.m. to 8:29 a.m.","N","N","N","N"
"B08532",55.000,"8:30 a.m. to 8:59 a.m.","N","N","N","N"
"B08532",56.000,"9:00 a.m. to 9:59 a.m.","N","N","N","N"
"B08532",57.000,"10:00 a.m. to 10:59 a.m.","N","N","N","N"
"B08532",58.000,"11:00 a.m. to 11:59 a.m.","N","N","N","N"
"B08532",59.000,"12:00 p.m. to 3:59 p.m.","N","N","N","N"
"B08532",60.000,"4:00 p.m. to 11:59 p.m.","N","N","N","N"
"B08532",61.000,"Walked:","N","N","N","N"
"B08532",62.000,"12:00 a.m. to 4:59 a.m.","N","N","N","N"
"B08532",63.000,"5:00 a.m. to 5:29 a.m.","N","N","N","N"
"B08532",64.000,"5:30 a.m. to 5:59 a.m.","N","N","N","N"
"B08532",65.000,"6:00 a.m. to 6:29 a.m.","N","N","N","N"
"B08532",66.000,"6:30 a.m. to 6:59 a.m.","N","N","N","N"
"B08532",67.000,"7:00 a.m. to 7:29 a.m.","N","N","N","N"
"B08532",68.000,"7:30 a.m. to 7:59 a.m.","N","N","N","N"
"B08532",69.000,"8:00 a.m. to 8:29 a.m.","N","N","N","N"
"B08532",70.000,"8:30 a.m. to 8:59 a.m.","N","N","N","N"
"B08532",71.000,"9:00 a.m. to 9:59 a.m.","N","N","N","N"
"B08532",72.000,"10:00 a.m. to 10:59 a.m.","N","N","N","N"
"B08532",73.000,"11:00 a.m. to 11:59 a.m.","N","N","N","N"
"B08532",74.000,"12:00 p.m. to 3:59 p.m.","N","N","N","N"
"B08532",75.000,"4:00 p.m. to 11:59 p.m.","N","N","N","N"
"B08532",76.000,"Taxicab, motorcycle, bicycle, or other means:","N","N","N","N"
"B08532",77.000,"12:00 a.m. to 4:59 a.m.","N","N","N","N"
"B08532",78.000,"5:00 a.m. to 5:29 a.m.","N","N","N","N"
"B08532",79.000,"5:30 a.m. to 5:59 a.m.","N","N","N","N"
"B08532",80.000,"6:00 a.m. to 6:29 a.m.","N","N","N","N"
"B08532",81.000,"6:30 a.m. to 6:59 a.m.","N","N","N","N"
"B08532",82.000,"7:00 a.m. to 7:29 a.m.","N","N","N","N"
"B08532",83.000,"7:30 a.m. to 7:59 a.m.","N","N","N","N"
"B08532",84.000,"8:00 a.m. to 8:29 a.m.","N","N","N","N"
"B08532",85.000,"8:30 a.m. to 8:59 a.m.","N","N","N","N"
"B08532",86.000,"9:00 a.m. to 9:59 a.m.","N","N","N","N"
"B08532",87.000,"10:00 a.m. to 10:59 a.m.","N","N","N","N"
"B08532",88.000,"11:00 a.m. to 11:59 a.m.","N","N","N","N"
"B08532",89.000,"12:00 p.m. to 3:59 p.m.","N","N","N","N"
"B08532",90.000,"4:00 p.m. to 11:59 p.m.","N","N","N","N"
"B08534",.,"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY",,,,
"B08534",.,"Universe: Workers 16 years and over who did not work at home",,,,
"B08534",1.000,"Total:","N","N","N","N"
"B08534",2.000,"Less than 10 minutes","N","N","N","N"
"B08534",3.000,"10 to 14 minutes","N","N","N","N"
"B08534",4.000,"15 to 19 minutes","N","N","N","N"
"B08534",5.000,"20 to 24 minutes","N","N","N","N"
"B08534",6.000,"25 to 29 minutes","N","N","N","N"
"B08534",7.000,"30 to 34 minutes","N","N","N","N"
"B08534",8.000,"35 to 44 minutes","N","N","N","N"
"B08534",9.000,"45 to 59 minutes","N","N","N","N"
"B08534",10.000,"60 or more minutes","N","N","N","N"
"B08534",11.000,"Car, truck, or van:","N","N","N","N"
"B08534",12.000,"Less than 10 minutes","N","N","N","N"
"B08534",13.000,"10 to 14 minutes","N","N","N","N"
"B08534",14.000,"15 to 19 minutes","N","N","N","N"
"B08534",15.000,"20 to 24 minutes","N","N","N","N"
"B08534",16.000,"25 to 29 minutes","N","N","N","N"
"B08534",17.000,"30 to 34 minutes","N","N","N","N"
"B08534",18.000,"35 to 44 minutes","N","N","N","N"
"B08534",19.000,"45 to 59 minutes","N","N","N","N"
"B08534",20.000,"60 or more minutes","N","N","N","N"
"B08534",21.000,"Drove alone:","N","N","N","N"
"B08534",22.000,"Less than 10 minutes","N","N","N","N"
"B08534",23.000,"10 to 14 minutes","N","N","N","N"
"B08534",24.000,"15 to 19 minutes","N","N","N","N"
"B08534",25.000,"20 to 24 minutes","N","N","N","N"
"B08534",26.000,"25 to 29 minutes","N","N","N","N"
"B08534",27.000,"30 to 34 minutes","N","N","N","N"
"B08534",28.000,"35 to 44 minutes","N","N","N","N"
"B08534",29.000,"45 to 59 minutes","N","N","N","N"
"B08534",30.000,"60 or more minutes","N","N","N","N"
"B08534",31.000,"Carpooled:","N","N","N","N"
"B08534",32.000,"Less than 10 minutes","N","N","N","N"
"B08534",33.000,"10 to 14 minutes","N","N","N","N"
"B08534",34.000,"15 to 19 minutes","N","N","N","N"
"B08534",35.000,"20 to 24 minutes","N","N","N","N"
"B08534",36.000,"25 to 29 minutes","N","N","N","N"
"B08534",37.000,"30 to 34 minutes","N","N","N","N"
"B08534",38.000,"35 to 44 minutes","N","N","N","N"
"B08534",39.000,"45 to 59 minutes","N","N","N","N"
"B08534",40.000,"60 or more minutes","N","N","N","N"
"B08534",41.000,"In 2-person carpool:","N","N","N","N"
"B08534",42.000,"Less than 10 minutes","N","N","N","N"
"B08534",43.000,"10 to 14 minutes","N","N","N","N"
"B08534",44.000,"15 to 19 minutes","N","N","N","N"
"B08534",45.000,"20 to 24 minutes","N","N","N","N"
"B08534",46.000,"25 to 29 minutes","N","N","N","N"
"B08534",47.000,"30 to 34 minutes","N","N","N","N"
"B08534",48.000,"35 to 44 minutes","N","N","N","N"
"B08534",49.000,"45 to 59 minutes","N","N","N","N"
"B08534",50.000,"60 or more minutes","N","N","N","N"
"B08534",51.000,"In 3-or-more-person carpool:","N","N","N","N"
"B08534",52.000,"Less than 10 minutes","N","N","N","N"
"B08534",53.000,"10 to 14 minutes","N","N","N","N"
"B08534",54.000,"15 to 19 minutes","N","N","N","N"
"B08534",55.000,"20 to 24 minutes","N","N","N","N"
"B08534",56.000,"25 to 29 minutes","N","N","N","N"
"B08534",57.000,"30 to 34 minutes","N","N","N","N"
"B08534",58.000,"35 to 44 minutes","N","N","N","N"
"B08534",59.000,"45 to 59 minutes","N","N","N","N"
"B08534",60.000,"60 or more minutes","N","N","N","N"
"B08534",61.000,"Public transportation (excluding taxicab):","N","N","N","N"
"B08534",62.000,"Less than 10 minutes","N","N","N","N"
"B08534",63.000,"10 to 14 minutes","N","N","N","N"
"B08534",64.000,"15 to 19 minutes","N","N","N","N"
"B08534",65.000,"20 to 24 minutes","N","N","N","N"
"B08534",66.000,"25 to 29 minutes","N","N","N","N"
"B08534",67.000,"30 to 34 minutes","N","N","N","N"
"B08534",68.000,"35 to 44 minutes","N","N","N","N"
"B08534",69.000,"45 to 59 minutes","N","N","N","N"
"B08534",70.000,"60 or more minutes","N","N","N","N"
"B08534",71.000,"Bus or trolley bus:","N","N","N","N"
"B08534",72.000,"Less than 10 minutes","N","N","N","N"
"B08534",73.000,"10 to 14 minutes","N","N","N","N"
"B08534",74.000,"15 to 19 minutes","N","N","N","N"
"B08534",75.000,"20 to 24 minutes","N","N","N","N"
"B08534",76.000,"25 to 29 minutes","N","N","N","N"
"B08534",77.000,"30 to 34 minutes","N","N","N","N"
"B08534",78.000,"35 to 44 minutes","N","N","N","N"
"B08534",79.000,"45 to 59 minutes","N","N","N","N"
"B08534",80.000,"60 or more minutes","N","N","N","N"
"B08534",81.000,"Streetcar or trolley car (carro publico in Puerto Rico), subway or elevated:","N","N","N","N"
"B08534",82.000,"Less than 10 minutes","N","N","N","N"
"B08534",83.000,"10 to 14 minutes","N","N","N","N"
