NV|1990|    96683.20
NY|1990|   102097.26
OH|1990|    71767.93
OK|1990|    75572.88
OR|1990|    76038.80
PA|1990|    84898.05
PR|1990|    59861.15
RI|1990|    95178.31
SC|1990|    80989.33
SD|1990|    68652.80
TN|1990|    85999.54
TX|1990|    92107.18
UT|1990|    81305.06
VA|1990|   110471.75
VI|1990|   121200.75
VT|1990|    84669.92
WA|1990|    95489.09
WI|1990|    68981.96
WV|1990|    71204.01
WY|1990|    73770.63
AK|1991|   126770.13
AL|1991|    83580.82
AR|1991|    77440.20
AZ|1991|    88579.59
CA|1991|   128451.37
CO|1991|    97204.95
CT|1991|   112795.29
DC|1991|   117584.82
DE|1991|    96790.98
FL|1991|    81145.32
GA|1991|    91891.15
GU|1991|   113451.53
HI|1991|   163122.26
IA|1991|    69071.88
ID|1991|    75929.27
IL|1991|    92003.58
IN|1991|    71132.01
KS|1991|    77880.14
KY|1991|    70968.98
LA|1991|    78329.13
MA|1991|   106315.01
MD|1991|   114257.45
ME|1991|    77757.53
MI|1991|    73725.25
MN|1991|    90457.63
MO|1991|    78060.53
MS|1991|    74535.28
MT|1991|    72587.82
NC|1991|    85695.39
ND|1991|    69498.22
NE|1991|    72289.96
NH|1991|    90252.56
NJ|1991|   109845.32
NM|1991|    88661.70
NV|1991|    99402.27
NY|1991|   100434.65
OH|1991|    74687.22
OK|1991|    78504.81
OR|1991|    80127.77
PA|1991|    85570.84
PR|1991|    62618.66
RI|1991|    93321.81
SC|1991|    82014.22
SD|1991|    70185.24
TN|1991|    85177.38
TX|1991|    92790.02
UT|1991|    81404.61
VA|1991|   112495.04
VI|1991|   124084.58
VT|1991|    81744.22
WA|1991|    98281.28
WI|1991|    70887.73
WV|1991|    72750.54
WY|1991|    72640.01
AK|1992|   120392.13
AL|1992|    83713.82
AR|1992|    75725.91
AZ|1992|    91809.00
CA|1992|   128208.46
CO|1992|    98891.22
CT|1992|   110912.25
DC|1992|   123975.47
DE|1992|    97226.57
FL|1992|    83875.33
GA|1992|    94024.52
GU|1992|   128320.99
HI|1992|   164958.47
IA|1992|    69089.41
ID|1992|    77619.51
IL|1992|    92593.10
IN|1992|    72373.74
KS|1992|    78640.01
KY|1992|    71188.79
LA|1992|    81442.67
MA|1992|   106540.56
MD|1992|   114536.94
ME|1992|    78787.76
MI|1992|    74569.19
MN|1992|    90614.71
MO|1992|    78262.63
MS|1992|    71508.46
MT|1992|    74398.14
NC|1992|    85959.60
ND|1992|    67460.18
NE|1992|    72495.29
NH|1992|    90566.25
NJ|1992|   112702.20
NM|1992|    90121.60
NV|1992|   101418.83
NY|1992|   101313.92
OH|1992|    76459.10
OK|1992|    78840.09
OR|1992|    83172.49
PA|1992|    87662.47
PR|1992|    77737.54
RI|1992|    93816.93
SC|1992|    81932.12
SD|1992|    69275.63
TN|1992|    85846.63
TX|1992|    95578.91
UT|1992|    80744.48
VA|1992|   112783.37
VI|1992|   122092.39
VT|1992|    80865.08
WA|1992|    99339.08
WI|1992|    70791.15
WV|1992|    71156.57
WY|1992|    71324.98
AK|1993|   120980.24
AL|1993|    84621.67
AR|1993|    77226.08
AZ|1993|    93152.75
CA|1993|   127496.14
CO|1993|    98593.88
CT|1993|   112953.73
DC|1993|   120698.34
DE|1993|    98865.06
FL|1993|    84483.84
GA|1993|    96064.28
GU|1993|   131948.00
HI|1993|   165700.52
IA|1993|    70469.41
ID|1993|    79915.46
IL|1993|    95682.41
IN|1993|    75094.15
KS|1993|    82442.02
KY|1993|    74733.98
LA|1993|    81500.21
MA|1993|   111431.32
MD|1993|   114714.08
ME|1993|    80785.30
MI|1993|    78189.09
MN|1993|    91003.44
MO|1993|    81005.18
MS|1993|    72821.81
MT|1993|    77842.65
NC|1993|    87867.56
ND|1993|    67907.84
NE|1993|    74384.11
NH|1993|    92437.85
NJ|1993|   114709.40
NM|1993|    91263.21
NV|1993|   100266.85
NY|1993|   103184.20
OH|1993|    78791.01
OK|1993|    78693.62
OR|1993|    86180.61
PA|1993|    90114.80
PR|1993|    80146.50
RI|1993|    97015.10
SC|1993|    82295.06
SD|1993|    69803.23
TN|1993|    88009.56
TX|1993|    93462.41
UT|1993|    84557.66
VA|1993|   112512.75
VI|1993|   125803.96
VT|1993|    83437.52
WA|1993|   101564.92
WI|1993|    74221.59
WV|1993|    72772.80
WY|1993|    73803.24
AK|1994|   121495.10
AL|1994|    83787.17
AR|1994|    77574.81
AZ|1994|    92355.70
CA|1994|   126064.36
CO|1994|   101568.31
CT|1994|   112137.73
DC|1994|   109157.76
DE|1994|   100041.73
FL|1994|    82701.03
GA|1994|    94081.18
GU|1994|   136332.07
HI|1994|   164940.68
IA|1994|    70165.15
ID|1994|    83541.13
IL|1994|    95225.77
IN|1994|    73820.84
KS|1994|    78678.46
KY|1994|    75915.70
LA|1994|    81118.34
MA|1994|   110028.64
MD|1994|   113299.40
ME|1994|    82414.93
MI|1994|    78672.68
MN|1994|    91977.85
MO|1994|    77738.12
MS|1994|    77869.84
MT|1994|    81889.89
NC|1994|    89363.99
ND|1994|    72236.62
NE|1994|    76356.26
NH|1994|    90914.52
NJ|1994|   113782.60
NM|1994|    93499.50
NV|1994|   101709.00
NY|1994|   108388.39
OH|1994|    77791.65
OK|1994|    78054.84
OR|1994|    90821.29
PA|1994|    88698.26
PR|1994|    80740.99
RI|1994|    96807.61
SC|1994|    80917.45
SD|1994|    73180.40
TN|1994|    90082.46
TX|1994|    88849.35
UT|1994|    90233.09
VA|1994|   111667.49
VI|1994|   110275.59
VT|1994|    86335.95
WA|1994|   104093.10
WI|1994|    77534.33
WV|1994|    72709.68
WY|1994|    76676.41
AK|1995|   125298.27
AL|1995|    88163.42
AR|1995|    82808.53
AZ|1995|    97426.81
CA|1995|   128199.17
CO|1995|   110436.16
CT|1995|   114369.97
DC|1995|   110379.87
DE|1995|   106062.79
FL|1995|    84959.00
GA|1995|    98611.54
GU|1995|   137442.43
HI|1995|   177734.98
IA|1995|    76315.16
ID|1995|    89468.33
IL|1995|   100058.90
IN|1995|    78877.21
KS|1995|    82899.42
KY|1995|    80945.20
LA|1995|    84337.43
MA|1995|   115381.85
MD|1995|   118045.58
ME|1995|    86910.89
MI|1995|    87465.51
MN|1995|    97180.11
MO|1995|    82780.01
MS|1995|    82338.00
MT|1995|    88180.97
NC|1995|    94271.85
ND|1995|    79831.03
NE|1995|    82389.16
NH|1995|    95784.68
NJ|1995|   117062.02
NM|1995|    99608.14
NV|1995|   106508.08
NY|1995|   111594.11
OH|1995|    83210.54
OK|1995|    80566.59
OR|1995|   101094.84
PA|1995|    91060.23
PR|1995|    82143.07
RI|1995|    99365.98
SC|1995|    85599.48
SD|1995|    77868.20
TN|1995|    94247.36
TX|1995|    91968.18
UT|1995|   100892.63
VA|1995|   113494.14
VI|1995|   106864.93
VT|1995|    90646.01
WA|1995|   111365.79
WI|1995|    85144.36
WV|1995|    75272.27
WY|1995|    85195.00
AK|1996|   126027.46
AL|1996|    89775.83
AR|1996|    84390.14
AZ|1996|   101368.87
CA|1996|   129124.03
CO|1996|   113441.38
CT|1996|   117462.52
DC|1996|   111157.14
DE|1996|   107011.81
FL|1996|    87990.04
GA|1996|   101802.60
GU|1996|   135539.29
HI|1996|   172761.42
IA|1996|    79308.06
ID|1996|    90197.28
IL|1996|   104257.49
IN|1996|    82713.56
KS|1996|    86013.79
KY|1996|    83652.51
LA|1996|    87778.48
MA|1996|   119023.15
MD|1996|   118140.40
ME|1996|    87298.87
MI|1996|    91624.87
MN|1996|   100690.61
MO|1996|    85201.56
MS|1996|    83100.81
MT|1996|    90489.75
NC|1996|    96736.84
ND|1996|    81440.01
NE|1996|    84252.36
NH|1996|    98223.32
NJ|1996|   119367.28
NM|1996|   101342.26
NV|1996|   110614.59
NY|1996|   113848.94
OH|1996|    87394.96
OK|1996|    82479.62
OR|1996|   105818.87
PA|1996|    94186.93
PR|1996|    84176.21
RI|1996|   100971.68
SC|1996|    88439.39
SD|1996|    80310.99
TN|1996|    95706.70
TX|1996|    95734.54
UT|1996|   104200.95
VA|1996|   114848.91
VI|1996|   138470.22
VT|1996|    90942.02
WA|1996|   114338.94
WI|1996|    88159.05
WV|1996|    79030.61
WY|1996|    86816.12
AK|1997|   131891.35
AL|1997|    95666.55
AR|1997|    84791.68
AZ|1997|   105285.46
CA|1997|   134792.80
CO|1997|   119568.69
CT|1997|   123289.94
DC|1997|   119018.45
DE|1997|   112967.25
FL|1997|    92950.67
GA|1997|   108024.32
GU|1997|   137206.90
HI|1997|   174069.59
IA|1997|    84429.22
ID|1997|    93610.37
IL|1997|   110048.51
IN|1997|    87724.27
KS|1997|    91535.22
KY|1997|    88807.84
LA|1997|    93127.02
MA|1997|   125934.37
MD|1997|   125241.20
ME|1997|    94246.82
MI|1997|   100407.17
MN|1997|   105949.00
MO|1997|    90571.92
MS|1997|    88224.44
MT|1997|    94025.89
NC|1997|   103247.24
ND|1997|    83848.57
NE|1997|    92940.37
NH|1997|   104082.19
NJ|1997|   122735.50
NM|1997|   103674.73
NV|1997|   114431.88
NY|1997|   117743.58
OH|1997|    93699.51
OK|1997|    84847.73
OR|1997|   112049.75
PA|1997|    97146.62
PR|1997|    84478.52
RI|1997|   105763.38
SC|1997|    95828.29
SD|1997|    88468.59
TN|1997|   100688.51
TX|1997|    98111.65
UT|1997|   111134.41
VA|1997|   119991.11
VI|1997|   120823.17
VT|1997|    96505.85
WA|1997|   120410.78
WI|1997|    95684.81
WV|1997|    82124.51
WY|1997|    89509.27
AK|1998|   135284.14
AL|1998|   101146.26
AR|1998|    87993.91
AZ|1998|   110324.99
CA|1998|   149303.17
CO|1998|   125533.80
CT|1998|   129616.90
DC|1998|   135100.93
DE|1998|   118030.64
FL|1998|    98678.83
GA|1998|   113677.39
GU|1998|   136959.26
HI|1998|   179163.71
IA|1998|    88256.03
ID|1998|    97594.42
IL|1998|   116502.59
IN|1998|    92204.89
KS|1998|    97761.63
KY|1998|    92691.39
LA|1998|    95538.12
MA|1998|   134216.59
MD|1998|   132647.18
ME|1998|    97689.69
MI|1998|   105581.93
MN|1998|   108799.70
MO|1998|    96074.73
MS|1998|    92541.86
MT|1998|    96285.98
NC|1998|   108888.28
ND|1998|    85738.88
NE|1998|    94612.58
NH|1998|   109252.25
NJ|1998|   133353.58
NM|1998|   107259.02
NV|1998|   118954.45
NY|1998|   123962.46
OH|1998|    98720.10
OK|1998|    88089.88
OR|1998|   117536.03
PA|1998|   106610.48
PR|1998|    83718.30
RI|1998|   111582.58
SC|1998|   101516.62
SD|1998|    88905.57
TN|1998|   104717.55
TX|1998|   102835.56
UT|1998|   115516.18
VA|1998|   126753.77
VI|1998|   125582.53
VT|1998|    99662.82
WA|1998|   127653.79
WI|1998|    98828.49
WV|1998|    87141.78
WY|1998|    93738.13
AK|1999|   138089.22
AL|1999|   103628.29
AR|1999|    91680.40
AZ|1999|   112316.09
CA|1999|   151383.00
CO|1999|   132257.51
CT|1999|   132132.66
DC|1999|   134146.78
DE|1999|   121180.60
FL|1999|   100388.84
GA|1999|   118694.21
GU|1999|   132729.52
HI|1999|   178122.99
IA|1999|    90766.24
ID|1999|   100755.35
IL|1999|   118774.79
IN|1999|    94279.49
KS|1999|    99532.20
KY|1999|    96429.63
LA|1999|    96783.17
MA|1999|   139022.49
MD|1999|   133794.09
ME|1999|   101222.64
MI|1999|   109149.44
MN|1999|   115815.34
MO|1999|    96882.13
MS|1999|    96927.89
MT|1999|   101448.70
NC|1999|   113731.16
ND|1999|    87647.32
NE|1999|    97300.83
NH|1999|   113783.47
NJ|1999|   135395.64
NM|1999|   108332.62
NV|1999|   122540.89
NY|1999|   130577.06
OH|1999|   101797.08
OK|1999|    90673.32
OR|1999|   120688.85
PA|1999|   108292.54
PR|1999|    83566.43
RI|1999|   113627.16
SC|1999|   106919.16
SD|1999|    92787.64
TN|1999|   107401.45
TX|1999|   108997.43
UT|1999|   121446.16
VA|1999|   130614.82
VI|1999|   132364.59
VT|1999|   102526.20
WA|1999|   131647.83
WI|1999|   102614.00
WV|1999|    87699.53
WY|1999|    95942.98
AK|2000|   146858.47
AL|2000|   108769.98
AR|2000|    96406.45
AZ|2000|   120481.80
CA|2000|   159835.18
CO|2000|   149075.13
CT|2000|   137299.70
DC|2000|   136062.81
DE|2000|   126043.69
FL|2000|   107224.11
GA|2000|   127226.07
GU|2000|   119898.25
HI|2000|   179008.68
IA|2000|    96755.79
ID|2000|   106814.48
IL|2000|   130232.21
IN|2000|   100003.52
KS|2000|   104922.39
KY|2000|   103116.78
LA|2000|   103947.76
MA|2000|   154180.83
MD|2000|   138958.37
ME|2000|   108502.66
MI|2000|   119309.56
MN|2000|   129198.79
MO|2000|   102995.26
MS|2000|   101874.40
MT|2000|   107651.95
NC|2000|   120138.48
ND|2000|    91926.46
NE|2000|   104123.51
NH|2000|   126297.17
NJ|2000|   141799.58
NM|2000|   113136.60
NV|2000|   129273.01
NY|2000|   141809.56
OH|2000|   106888.94
OK|2000|    95624.15
OR|2000|   129042.91
PA|2000|   109684.79
PR|2000|    85837.91
RI|2000|   121652.30
SC|2000|   112396.26
SD|2000|   102044.38
TN|2000|   111765.12
TX|2000|   118100.69
UT|2000|   132131.14
VA|2000|   138338.56
VI|2000|   133947.92
VT|2000|   113477.80
WA|2000|   139504.81
WI|2000|   112972.15
WV|2000|    88857.64
WY|2000|   105423.37
AK|2001|   151977.51
AL|2001|   115407.83
AR|2001|   103442.94
AZ|2001|   132268.52
CA|2001|   181026.08
CO|2001|   161489.10
CT|2001|   154404.74
DC|2001|   172416.81
DE|2001|   139846.19
FL|2001|   121270.23
GA|2001|   136766.38
GU|2001|   124022.36
HI|2001|   200717.78
IA|2001|   103567.99
ID|2001|   115358.11
IL|2001|   141905.55
IN|2001|   106312.14
KS|2001|   116510.77
KY|2001|   107169.88
LA|2001|   109884.71
MA|2001|   171588.35
MD|2001|   161294.70
ME|2001|   120287.53
MI|2001|   128195.41
MN|2001|   138122.37
MO|2001|   115225.96
MS|2001|   105384.73
MT|2001|   115421.52
NC|2001|   127669.66
ND|2001|    96582.97
NE|2001|   110574.20
NH|2001|   139603.43
NJ|2001|   160650.18
NM|2001|   125165.29
NV|2001|   141240.98
NY|2001|   153348.37
OH|2001|   113966.33
OK|2001|   102662.37
OR|2001|   138770.04
PA|2001|   122307.96
PR|2001|   101537.04
RI|2001|   135120.74
SC|2001|   121317.04
SD|2001|   105325.00
TN|2001|   117443.25
TX|2001|   129572.63
UT|2001|   138951.35
VA|2001|   156250.16
VI|2001|   151483.70
VT|2001|   118874.70
WA|2001|   154648.55
WI|2001|   118905.90
WV|2001|    95612.76
WY|2001|   110141.72
AK|2002|   155434.37
AL|2002|   117631.73
AR|2002|   106393.06
AZ|2002|   135101.55
CA|2002|   191211.60
CO|2002|   166565.39
CT|2002|   162300.87
DC|2002|   182528.45
DE|2002|   145798.61
FL|2002|   125953.48
GA|2002|   139273.98
GU|2002|   125604.06
HI|2002|   210776.50
IA|2002|   105754.92
ID|2002|   117634.77
IL|2002|   148659.66
IN|2002|   109704.30
KS|2002|   118376.06
KY|2002|   111658.77
LA|2002|   112229.07
MA|2002|   182208.84
MD|2002|   168503.62
ME|2002|   126147.19
MI|2002|   132725.45
MN|2002|   144001.13
MO|2002|   118381.90
MS|2002|   107263.50
MT|2002|   118400.79
NC|2002|   131396.13
ND|2002|    97107.31
NE|2002|   113348.37
NH|2002|   148835.49
NJ|2002|   170133.83
NM|2002|   129203.77
NV|2002|   146172.07
NY|2002|   162942.93
OH|2002|   117966.78
OK|2002|   104391.51
OR|2002|   143911.07
PA|2002|   127973.59
PR|2002|   106785.43
RI|2002|   144243.95
SC|2002|   122422.09
SD|2002|   107628.38
TN|2002|   120256.45
TX|2002|   130233.46
UT|2002|   142723.80
VA|2002|   162908.38
VI|2002|   164858.01
VT|2002|   122790.54
WA|2002|   159962.23
WI|2002|   123177.41
WV|2002|    97837.86
WY|2002|   113488.59


