"date"	"origin"	"destination"	"owac"	"dwac"	"carrier"	"Group"	"type"	"Total"	"Schedule"	"Charter"
200011.00	"LAX"	"SEL"	91	778	"OZ"	0	"Seats"	31472	31472	0
200011.00	"LAX"	"SJD"	91	148	"AS"	3	"Seats"	27556	27556	0
200011.00	"LAX"	"SJD"	91	148	"JR"	0	"Seats"	6360	6360	0
200011.00	"LAX"	"SJD"	91	148	"MMQ"	1	"Seats"	173	0	173
200011.00	"LAX"	"SJD"	91	148	"MX"	0	"Seats"	8700	8700	0
200011.00	"LAX"	"SJO"	91	110	"WO"	3	"Seats"	818	0	818
200011.00	"LAX"	"SVO"	91	475	"SU"	0	"Seats"	5122	5122	0
200011.00	"LAX"	"SYD"	91	802	"NZ"	0	"Seats"	21484	21484	0
200011.00	"LAX"	"SYD"	91	802	"QF"	0	"Seats"	59898	59898	0
200011.00	"LAX"	"SYD"	91	802	"UA"	3	"Seats"	22204	22204	0
200011.00	"LAX"	"TIJ"	91	148	"AM"	0	"Seats"	603	603	0
200011.00	"LAX"	"TIJ"	91	148	"JR"	0	"Seats"	5406	5406	0
200011.00	"LAX"	"TIJ"	91	148	"MX"	0	"Seats"	9600	9600	0
200011.00	"LAX"	"TPE"	91	781	"BR"	0	"Seats"	45240	45240	0
200011.00	"LAX"	"TPE"	91	781	"CI"	0	"Seats"	44193	44193	0
200011.00	"LAX"	"TPE"	91	781	"CX"	0	"Seats"	387	387	0
200011.00	"LAX"	"TPE"	91	781	"MH"	0	"Seats"	13510	13510	0
200011.00	"LAX"	"TPE"	91	781	"SQ"	0	"Seats"	23160	23160	0
200011.00	"LAX"	"TRC"	91	148	"JR"	0	"Seats"	3180	3180	0
200011.00	"LAX"	"YEG"	91	916	"CP"	0	"Seats"	5998	5998	0
200011.00	"LAX"	"YUL"	91	941	"AC"	0	"Seats"	7908	7908	0
200011.00	"LAX"	"YVR"	91	906	"2T"	0	"Seats"	4524	4524	0
200011.00	"LAX"	"YVR"	91	906	"AC"	0	"Seats"	30509	30397	112
200011.00	"LAX"	"YVR"	91	906	"AS"	3	"Seats"	38606	38606	0
200011.00	"LAX"	"YVR"	91	906	"CP"	0	"Seats"	7920	7920	0
200011.00	"LAX"	"YVR"	91	906	"UA"	3	"Seats"	7444	7444	0
200011.00	"LAX"	"YYC"	91	916	"2T"	0	"Seats"	3132	3132	0
200011.00	"LAX"	"YYC"	91	916	"AC"	0	"Seats"	7919	7919	0
200011.00	"LAX"	"YYC"	91	916	"CP"	0	"Seats"	6000	6000	0
200011.00	"LAX"	"YYZ"	91	936	"2T"	0	"Seats"	4524	4524	0
200011.00	"LAX"	"YYZ"	91	936	"AA"	3	"Seats"	7504	7504	0
200011.00	"LAX"	"YYZ"	91	936	"AC"	0	"Seats"	46317	46317	0
200011.00	"LAX"	"ZCL"	91	148	"MX"	0	"Seats"	3600	3600	0
200011.00	"LAX"	"ZIH"	91	148	"AS"	3	"Seats"	9380	9380	0
200011.00	"LAX"	"ZIH"	91	148	"MMQ"	1	"Seats"	173	0	173
200011.00	"LAX"	"ZLO"	91	148	"AS"	3	"Seats"	6160	6160	0
200011.00	"LAX"	"ZLO"	91	148	"JR"	0	"Seats"	6360	6360	0
200011.00	"LAX"	"ZRH"	91	486	"SR"	0	"Seats"	14460	14460	0
200011.00	"LGA"	"BDA"	22	207	"US"	3	"Seats"	2880	2880	0
200011.00	"LGA"	"NAS"	22	204	"DL"	3	"Seats"	10983	10983	0
200011.00	"LGA"	"NAS"	22	204	"PLQ"	1	"Seats"	346	0	346
200011.00	"LGA"	"NAS"	22	204	"US"	3	"Seats"	4788	4788	0
200011.00	"LGA"	"YUL"	22	941	"AC"	0	"Seats"	33209	33209	0
200011.00	"LGA"	"YUL"	22	941	"OH"	2	"Seats"	8550	8550	0
200011.00	"LGA"	"YYZ"	22	936	"AA"	3	"Seats"	29702	29702	0
200011.00	"LGA"	"YYZ"	22	936	"AC"	0	"Seats"	79453	79453	0
200011.00	"LGA"	"YYZ"	22	936	"CP"	0	"Seats"	8864	8864	0
200011.00	"MAZ"	"SDQ"	3	224	"OW"	2	"Seats"	3084	2974	110
200011.00	"MCI"	"ACA"	64	148	"MMQ"	1	"Seats"	346	0	346
200011.00	"MCI"	"CUN"	64	148	"TZ"	3	"Seats"	1384	0	1384
200011.00	"MCI"	"SJD"	64	148	"MMQ"	1	"Seats"	173	0	173
200011.00	"MCN"	"YYZ"	34	936	"AC"	0	"Seats"	112	112	0
200011.00	"MCO"	"AMS"	33	461	"MP"	0	"Seats"	8704	8704	0
200011.00	"MCO"	"AUA"	33	277	"TZ"	3	"Seats"	362	0	362
200011.00	"MCO"	"BHX"	33	493	"BY"	0	"Seats"	2192	0	2192
200011.00	"MCO"	"BOG"	33	327	"CO"	3	"Seats"	172	172	0
200011.00	"MCO"	"CUN"	33	148	"FCQ"	1	"Seats"	340	0	340
200011.00	"MCO"	"CUN"	33	148	"MMQ"	1	"Seats"	173	0	173
200011.00	"MCO"	"CUN"	33	148	"MX"	0	"Seats"	2626	2626	0
200011.00	"MCO"	"DUS"	33	429	"LT"	0	"Seats"	2562	2562	0
200011.00	"MCO"	"EZE"	33	303	"AA"	3	"Seats"	248	248	0
200011.00	"MCO"	"GIG"	33	316	"UA"	3	"Seats"	206	206	0
200011.00	"MCO"	"GLA"	33	493	"BY"	0	"Seats"	1096	0	1096
200011.00	"MCO"	"GRU"	33	316	"AA"	3	"Seats"	202	202	0
200011.00	"MCO"	"GRU"	33	316	"TR"	0	"Seats"	6286	6286	0
200011.00	"MCO"	"GRU"	33	316	"UA"	3	"Seats"	276	276	0
200011.00	"MCO"	"GUA"	33	127	"FCQ"	1	"Seats"	170	0	170
200011.00	"MCO"	"GUA"	33	127	"LGQ"	0	"Seats"	1050	0	1050
200011.00	"MCO"	"GUA"	33	127	"MMQ"	1	"Seats"	1730	0	1730
200011.00	"MCO"	"KEF"	33	439	"FI"	0	"Seats"	3024	3024	0
200011.00	"MCO"	"LGW"	33	493	"BA"	0	"Seats"	24412	24412	0
200011.00	"MCO"	"LGW"	33	493	"BY"	0	"Seats"	5904	0	5904
200011.00	"MCO"	"LGW"	33	493	"TZ"	3	"Seats"	362	0	362
200011.00	"MCO"	"LGW"	33	493	"VS"	0	"Seats"	51426	51426	0
200011.00	"MCO"	"LIM"	33	368	"AA"	3	"Seats"	251	251	0
200011.00	"MCO"	"MAD"	33	482	"IB"	0	"Seats"	249	249	0
200011.00	"MCO"	"MAN"	33	493	"BY"	0	"Seats"	2624	0	2624
200011.00	"MCO"	"MAN"	33	493	"TZ"	3	"Seats"	1086	0	1086
200011.00	"MCO"	"MAN"	33	493	"VS"	0	"Seats"	22472	22472	0
200011.00	"MCO"	"MBJ"	33	243	"JM"	0	"Seats"	3900	3900	0
200011.00	"MCO"	"MEX"	33	148	"AM"	0	"Seats"	2848	2848	0
200011.00	"MCO"	"MEX"	33	148	"MX"	0	"Seats"	1800	0	1800
200011.00	"MCO"	"NAS"	33	204	"MQ"	3	"Seats"	7270	7270	0
200011.00	"MCO"	"NAS"	33	204	"OH"	2	"Seats"	7770	7770	0
200011.00	"MCO"	"NCL"	33	493	"BY"	0	"Seats"	1096	0	1096
200011.00	"MCO"	"PLS"	33	281	"MMQ"	1	"Seats"	173	0	173
200011.00	"MCO"	"PTY"	33	162	"CM"	0	"Seats"	4216	4216	0
200011.00	"MCO"	"PVR"	33	148	"TZ"	3	"Seats"	362	0	362
200011.00	"MCO"	"SCL"	33	324	"LA"	0	"Seats"	214	214	0
200011.00	"MCO"	"SJO"	33	110	"MP"	0	"Seats"	2176	2176	0
200011.00	"MCO"	"UVF"	33	276	"MMQ"	1	"Seats"	173	0	173
200011.00	"MCO"	"YMX"	33	941	"QN"	0	"Seats"	960	960	0
200011.00	"MCO"	"YMX"	33	941	"TS"	0	"Seats"	5394	5394	0
200011.00	"MCO"	"YUL"	33	941	"CP"	0	"Seats"	1589	1589	0
200011.00	"MCO"	"YWG"	33	926	"2T"	0	"Seats"	1392	1392	0
200011.00	"MCO"	"YYZ"	33	936	"2T"	0	"Seats"	13144	13144	0
200011.00	"MCO"	"YYZ"	33	936	"AC"	0	"Seats"	10319	10319	0
200011.00	"MCO"	"YYZ"	33	936	"CP"	0	"Seats"	5997	5997	0
200011.00	"MCO"	"YYZ"	33	936	"QN"	0	"Seats"	1824	1824	0
200011.00	"MCO"	"YYZ"	33	936	"TS"	0	"Seats"	12462	12462	0
200011.00	"MEM"	"AMS"	54	461	"KL"	0	"Seats"	17820	17820	0
200011.00	"MFE"	"MTY"	74	148	"CO"	3	"Seats"	104	104	0
200011.00	"MFE"	"SJD"	74	148	"CO"	3	"Seats"	124	124	0
200011.00	"MIA"	"AMS"	33	461	"MP"	0	"Seats"	16320	16320	0
200011.00	"MIA"	"ANU"	33	206	"AA"	3	"Seats"	8175	8175	0
200011.00	"MIA"	"ARN"	33	484	"SIQ"	0	"Seats"	1440	0	1440
200011.00	"MIA"	"AUA"	33	277	"AA"	3	"Seats"	25381	25381	0
200011.00	"MIA"	"AUA"	33	277	"DL"	3	"Seats"	154	154	0
200011.00	"MIA"	"AUA"	33	277	"LM"	0	"Seats"	278	278	0
200011.00	"MIA"	"AUA"	33	277	"MMQ"	1	"Seats"	1211	0	1211
200011.00	"MIA"	"AUA"	33	277	"PLQ"	1	"Seats"	173	0	173
200011.00	"MIA"	"BAQ"	33	327	"AA"	3	"Seats"	5934	5934	0
200011.00	"MIA"	"BAQ"	33	327	"AV"	0	"Seats"	8680	8680	0
200011.00	"MIA"	"BEL"	33	316	"RG"	0	"Seats"	930	930	0
200011.00	"MIA"	"BES"	33	427	"AZ"	0	"Seats"	404	404	0
200011.00	"MIA"	"BGI"	33	205	"AA"	3	"Seats"	10635	10635	0
200011.00	"MIA"	"BGI"	33	205	"BW"	0	"Seats"	7991	7991	0
200011.00	"MIA"	"BOG"	33	327	"AA"	3	"Seats"	36159	36159	0
200011.00	"MIA"	"BOG"	33	327	"AV"	0	"Seats"	16154	16154	0
200011.00	"MIA"	"BOG"	33	327	"LA"	0	"Seats"	5504	5504	0
200011.00	"MIA"	"BOG"	33	327	"VX"	0	"Seats"	11000	11000	0
200011.00	"MIA"	"BON"	33	259	"LM"	0	"Seats"	1390	1390	0
200011.00	"MIA"	"BRM"	33	388	"VE"	0	"Seats"	8526	8526	0
200011.00	"MIA"	"BZE"	33	106	"AA"	3	"Seats"	8280	8280	0
200011.00	"MIA"	"CCS"	33	388	"AA"	3	"Seats"	45835	45835	0
200011.00	"MIA"	"CCS"	33	388	"LA"	0	"Seats"	3388	3388	0
200011.00	"MIA"	"CCS"	33	388	"UA"	3	"Seats"	8004	8004	0
200011.00	"MIA"	"CCS"	33	388	"VC"	0	"Seats"	5586	5586	0
200011.00	"MIA"	"CCS"	33	388	"VE"	0	"Seats"	4410	4410	0
200011.00	"MIA"	"CCS"	33	388	"VH"	0	"Seats"	20400	20400	0
200011.00	"MIA"	"CDG"	33	427	"AA"	3	"Seats"	11748	11748	0
200011.00	"MIA"	"CDG"	33	427	"AF"	0	"Seats"	35218	35218	0
200011.00	"MIA"	"CLO"	33	327	"AA"	3	"Seats"	10384	10384	0
200011.00	"MIA"	"CMW"	33	219	"FCQ"	1	"Seats"	1700	0	1700
200011.00	"MIA"	"CTG"	33	327	"AV"	0	"Seats"	8596	8596	0
200011.00	"MIA"	"CUN"	33	148	"AA"	3	"Seats"	33192	33192	0
200011.00	"MIA"	"CUN"	33	148	"AM"	0	"Seats"	8520	8520	0
200011.00	"MIA"	"CUN"	33	148	"AR"	0	"Seats"	782	782	0
200011.00	"MIA"	"CUN"	33	148	"IB"	0	"Seats"	6060	6060	0
200011.00	"MIA"	"CUN"	33	148	"LA"	0	"Seats"	1704	1704	0
200011.00	"MIA"	"CUN"	33	148	"MMQ"	1	"Seats"	1211	0	1211
200011.00	"MIA"	"CUN"	33	148	"MX"	0	"Seats"	18000	18000	0
200011.00	"MIA"	"CUR"	33	259	"AA"	3	"Seats"	8651	8651	0
200011.00	"MIA"	"CUR"	33	259	"LM"	0	"Seats"	20850	20850	0
200011.00	"MIA"	"CUR"	33	259	"MMQ"	1	"Seats"	2941	0	2941
200011.00	"MIA"	"DUS"	33	429	"LT"	0	"Seats"	6192	6192	0
200011.00	"MIA"	"EZE"	33	303	"AA"	3	"Seats"	28970	28970	0
200011.00	"MIA"	"EZE"	33	303	"AR"	0	"Seats"	22678	22678	0
200011.00	"MIA"	"EZE"	33	303	"UA"	3	"Seats"	16411	16411	0
200011.00	"MIA"	"FCO"	33	450	"AZ"	0	"Seats"	6868	6868	0
200011.00	"MIA"	"FPO"	33	204	"FCQ"	1	"Seats"	340	0	340
200011.00	"MIA"	"FPO"	33	204	"MQ"	3	"Seats"	16726	16726	0
200011.00	"MIA"	"FRA"	33	429	"LH"	0	"Seats"	23340	23340	0
200011.00	"MIA"	"GCM"	33	233	"AA"	3	"Seats"	25016	25016	0
200011.00	"MIA"	"GCM"	33	233	"KX"	0	"Seats"	20676	20676	0
200011.00	"MIA"	"GCM"	33	233	"LP"	0	"Seats"	428	428	0
200011.00	"MIA"	"GGT"	33	204	"MQ"	3	"Seats"	2484	2484	0
200011.00	"MIA"	"GHB"	33	204	"MQ"	3	"Seats"	2392	2392	0
200011.00	"MIA"	"GIG"	33	316	"AA"	3	"Seats"	18323	18323	0
200011.00	"MIA"	"GIG"	33	316	"RG"	0	"Seats"	9410	9410	0
200011.00	"MIA"	"GIG"	33	316	"UA"	3	"Seats"	11124	11124	0
200011.00	"MIA"	"GRU"	33	316	"AA"	3	"Seats"	22641	22641	0
200011.00	"MIA"	"GRU"	33	316	"DL"	3	"Seats"	268	268	0
200011.00	"MIA"	"GRU"	33	316	"JJ"	0	"Seats"	24750	24750	0
200011.00	"MIA"	"GRU"	33	316	"RG"	0	"Seats"	16314	16314	0
200011.00	"MIA"	"GRU"	33	316	"TR"	0	"Seats"	6286	6286	0
200011.00	"MIA"	"GRU"	33	316	"UA"	3	"Seats"	16716	16716	0
200011.00	"MIA"	"GUA"	33	127	"AA"	3	"Seats"	24330	24330	0
200011.00	"MIA"	"GUA"	33	127	"FCQ"	1	"Seats"	170	0	170
200011.00	"MIA"	"GUA"	33	127	"IB"	0	"Seats"	8787	8787	0
200011.00	"MIA"	"GUA"	33	127	"MMQ"	1	"Seats"	173	0	173
200011.00	"MIA"	"GUA"	33	127	"TA"	0	"Seats"	6660	6660	0
200011.00	"MIA"	"GYE"	33	337	"AA"	3	"Seats"	10912	10912	0
200011.00	"MIA"	"HAV"	33	219	"AA"	3	"Seats"	1408	0	1408
200011.00	"MIA"	"HAV"	33	219	"CO"	3	"Seats"	1984	0	1984
200011.00	"MIA"	"HAV"	33	219	"FCQ"	1	"Seats"	9180	0	9180
200011.00	"MIA"	"HAV"	33	219	"IB"	0	"Seats"	202	202	0
200011.00	"MIA"	"HAV"	33	219	"MX"	0	"Seats"	1200	0	1200
200011.00	"MIA"	"HAV"	33	219	"UA"	3	"Seats"	2240	0	2240
200011.00	"MIA"	"HOG"	33	219	"AA"	3	"Seats"	704	0	704
200011.00	"MIA"	"HVA"	33	541	"FCQ"	1	"Seats"	170	0	170
200011.00	"MIA"	"IST"	33	679	"TK"	0	"Seats"	7046	7046	0
200011.00	"MIA"	"KIN"	33	243	"AA"	3	"Seats"	18864	18864	0
200011.00	"MIA"	"KIN"	33	243	"JM"	0	"Seats"	19180	19180	0
200011.00	"MIA"	"LGW"	33	493	"BA"	0	"Seats"	24460	24460	0
200011.00	"MIA"	"LGW"	33	493	"VS"	0	"Seats"	25516	25516	0
200011.00	"MIA"	"LHR"	33	493	"AA"	3	"Seats"	14058	14058	0
200011.00	"MIA"	"LHR"	33	493	"BA"	0	"Seats"	22500	22500	0
200011.00	"MIA"	"LIM"	33	368	"AA"	3	"Seats"	29061	29061	0
200011.00	"MIA"	"LIM"	33	368	"LA"	0	"Seats"	6634	6634	0
200011.00	"MIA"	"LIM"	33	368	"LP"	0	"Seats"	5770	5770	0
200011.00	"MIA"	"LIR"	33	110	"MMQ"	1	"Seats"	1038	0	1038
200011.00	"MIA"	"LIR"	33	110	"PLQ"	1	"Seats"	346	0	346
200011.00	"MIA"	"LIR"	33	110	"X9"	1	"Seats"	740	0	740
200011.00	"MIA"	"LPB"	33	312	"AA"	3	"Seats"	5217	5217	0
200011.00	"MIA"	"LRM"	33	224	"AA"	3	"Seats"	8040	8040	0
200011.00	"MIA"	"MAD"	33	482	"AA"	3	"Seats"	11665	11665	0
200011.00	"MIA"	"MAD"	33	482	"IB"	0	"Seats"	45142	45142	0
200011.00	"MIA"	"MAO"	33	316	"LB"	0	"Seats"	3553	3553	0
200011.00	"MIA"	"MAO"	33	316	"RG"	0	"Seats"	930	930	0
200011.00	"MIA"	"MAR"	33	388	"VH"	0	"Seats"	10200	10200	0
200011.00	"MIA"	"MBJ"	33	243	"AA"	3	"Seats"	23329	23329	0
200011.00	"MIA"	"MBJ"	33	243	"JM"	0	"Seats"	20512	20512	0
200011.00	"MIA"	"MBJ"	33	243	"T9"	1	"Seats"	174	0	174
200011.00	"MIA"	"MDE"	33	327	"VX"	0	"Seats"	10800	10800	0
200011.00	"MIA"	"MEX"	33	148	"AA"	3	"Seats"	43151	43151	0
200011.00	"MIA"	"MEX"	33	148	"AM"	0	"Seats"	24705	24705	0
200011.00	"MIA"	"MEX"	33	148	"MX"	0	"Seats"	9000	9000	0
200011.00	"MIA"	"MGA"	33	153	"AA"	3	"Seats"	11514	11514	0
200011.00	"MIA"	"MGA"	33	153	"IB"	0	"Seats"	4646	4646	0
200011.00	"MIA"	"MGA"	33	153	"TA"	0	"Seats"	8688	8688	0
200011.00	"MIA"	"MHH"	33	204	"MQ"	3	"Seats"	2300	2300	0
200011.00	"MIA"	"MID"	33	148	"AM"	0	"Seats"	7685	7685	0
200011.00	"MIA"	"MID"	33	148	"FCQ"	1	"Seats"	680	0	680
200011.00	"MIA"	"MUC"	33	429	"NG"	0	"Seats"	8668	8668	0
200011.00	"MIA"	"MXP"	33	450	"AZ"	0	"Seats"	10504	10504	0
200011.00	"MIA"	"NAS"	33	204	"FCQ"	1	"Seats"	1020	0	1020
200011.00	"MIA"	"NAS"	33	204	"MMQ"	1	"Seats"	1038	0	1038
200011.00	"MIA"	"NAS"	33	204	"MQ"	3	"Seats"	55968	55968	0
200011.00	"MIA"	"NAS"	33	204	"UP"	0	"Seats"	31560	31560	0
200011.00	"MIA"	"PAP"	33	238	"AA"	3	"Seats"	27388	27388	0
200011.00	"MIA"	"PAP"	33	238	"AF"	0	"Seats"	3102	3102	0
200011.00	"MIA"	"PAP"	33	238	"LGQ"	0	"Seats"	334	0	334
200011.00	"MIA"	"PAP"	33	238	"LM"	0	"Seats"	6811	6811	0
200011.00	"MIA"	"PAP"	33	238	"MMQ"	1	"Seats"	346	0	346
200011.00	"MIA"	"PBM"	33	379	"PY"	0	"Seats"	2890	2890	0
200011.00	"MIA"	"PLS"	33	281	"AA"	3	"Seats"	16332	16332	0
200011.00	"MIA"	"POP"	33	224	"AA"	3	"Seats"	8280	8280	0
200011.00	"MIA"	"POS"	33	280	"AA"	3	"Seats"	19526	19526	0
200011.00	"MIA"	"POS"	33	280	"BW"	0	"Seats"	11784	11784	0
200011.00	"MIA"	"PTP"	33	235	"AF"	0	"Seats"	141	141	0
200011.00	"MIA"	"PTY"	33	162	"AA"	3	"Seats"	25370	25370	0
200011.00	"MIA"	"PTY"	33	162	"CM"	0	"Seats"	14880	14880	0
200011.00	"MIA"	"PTY"	33	162	"IB"	0	"Seats"	5858	5858	0
200011.00	"MIA"	"PTY"	33	162	"LB"	0	"Seats"	1216	1216	0
200011.00	"MIA"	"PUJ"	33	224	"AR"	0	"Seats"	3128	3128	0
200011.00	"MIA"	"PUJ"	33	224	"FCQ"	1	"Seats"	680	0	680
200011.00	"MIA"	"PUJ"	33	224	"LA"	0	"Seats"	1712	1712	0
200011.00	"MIA"	"PUJ"	33	224	"XG"	1	"Seats"	163	0	163
200011.00	"MIA"	"RBR"	33	316	"AA"	3	"Seats"	176	176	0
200011.00	"MIA"	"REC"	33	316	"RG"	0	"Seats"	1674	1674	0
200011.00	"MIA"	"RTB"	33	131	"TA"	0	"Seats"	999	999	0
200011.00	"MIA"	"SAL"	33	118	"AA"	3	"Seats"	14100	14100	0
200011.00	"MIA"	"SAL"	33	118	"MMQ"	1	"Seats"	173	0	173
200011.00	"MIA"	"SAL"	33	118	"TA"	0	"Seats"	6822	6822	0
200011.00	"MIA"	"SAP"	33	131	"AA"	3	"Seats"	8243	8243	0
200011.00	"MIA"	"SAP"	33	131	"IB"	0	"Seats"	4949	4949	0
200011.00	"MIA"	"SAP"	33	131	"TA"	0	"Seats"	8772	8772	0
200011.00	"MIA"	"SCL"	33	324	"AA"	3	"Seats"	11551	11551	0
200011.00	"MIA"	"SCL"	33	324	"LA"	0	"Seats"	21122	21122	0
200011.00	"MIA"	"SCL"	33	324	"UA"	3	"Seats"	11742	11742	0
200011.00	"MIA"	"SCU"	33	219	"AA"	3	"Seats"	704	0	704
200011.00	"MIA"	"SCU"	33	219	"FCQ"	1	"Seats"	340	0	340
200011.00	"MIA"	"SDQ"	33	224	"AA"	3	"Seats"	46926	46926	0
200011.00	"MIA"	"SDQ"	33	224	"LGQ"	0	"Seats"	1336	0	1336
200011.00	"MIA"	"SJO"	33	110	"AA"	3	"Seats"	32983	32983	0
200011.00	"MIA"	"SJO"	33	110	"IB"	0	"Seats"	4040	4040	0
200011.00	"MIA"	"SJO"	33	110	"LR"	0	"Seats"	13383	13383	0
200011.00	"MIA"	"SJO"	33	110	"LT"	0	"Seats"	6192	6192	0
200011.00	"MIA"	"SJO"	33	110	"MMQ"	1	"Seats"	173	0	173
200011.00	"MIA"	"SJO"	33	110	"MP"	0	"Seats"	7072	7072	0
200011.00	"MIA"	"SXM"	33	259	"AA"	3	"Seats"	10574	10574	0
200011.00	"MIA"	"SXM"	33	259	"MMQ"	1	"Seats"	346	0	346
200011.00	"MIA"	"TGU"	33	131	"AA"	3	"Seats"	10560	10560	0
200011.00	"MIA"	"UIO"	33	337	"AA"	3	"Seats"	17600	17600	0
200011.00	"MIA"	"UVF"	33	276	"MMQ"	1	"Seats"	173	0	173
200011.00	"MIA"	"VLN"	33	388	"VC"	0	"Seats"	5586	5586	0
200011.00	"MIA"	"VLN"	33	388	"VE"	0	"Seats"	1764	1764	0
200011.00	"MIA"	"VLN"	33	388	"VH"	0	"Seats"	5780	5780	0
200011.00	"MIA"	"VVI"	33	312	"AA"	3	"Seats"	5102	5102	0
200011.00	"MIA"	"VVI"	33	312	"LB"	0	"Seats"	7106	7106	0
200011.00	"MIA"	"YUL"	33	941	"AA"	3	"Seats"	8040	8040	0
200011.00	"MIA"	"YUL"	33	941	"AC"	0	"Seats"	7920	7920	0
200011.00	"MIA"	"YUL"	33	941	"CP"	0	"Seats"	4700	4700	0
200011.00	"MIA"	"YYZ"	33	936	"AA"	3	"Seats"	24150	24150	0
200011.00	"MIA"	"YYZ"	33	936	"AC"	0	"Seats"	26732	26732	0
200011.00	"MIA"	"YYZ"	33	936	"CP"	0	"Seats"	14953	14953	0
200011.00	"MIA"	"ZRH"	33	486	"SR"	0	"Seats"	14740	14740	0
200011.00	"MIA"	"ZSA"	33	204	"UP"	0	"Seats"	240	240	0
200011.00	"MKE"	"CUN"	45	148	"SY"	2	"Seats"	2172	0	2172
200011.00	"MKE"	"YVR"	45	906	"UA"	3	"Seats"	141	141	0
200011.00	"MKE"	"YYZ"	45	936	"PCQ"	1	"Seats"	88	0	88
200011.00	"MSP"	"AMS"	63	461	"NW"	3	"Seats"	38538	38538	0
200011.00	"MSP"	"CUN"	63	148	"MG"	1	"Seats"	3114	0	3114
200011.00	"MSP"	"CUN"	63	148	"NW"	3	"Seats"	1184	1184	0
200011.00	"MSP"	"KEF"	63	439	"FI"	0	"Seats"	8091	8091	0
200011.00	"MSP"	"LGW"	63	493	"NW"	3	"Seats"	16660	16660	0
200011.00	"MSP"	"NRT"	63	736	"NW"	3	"Seats"	31479	31479	0
200011.00	"MSP"	"PVR"	63	148	"MG"	1	"Seats"	2768	0	2768
200011.00	"MSP"	"YEG"	63	916	"MG"	1	"Seats"	173	0	173
200011.00	"MSP"	"YEG"	63	916	"NW"	3	"Seats"	17128	17128	0
200011.00	"MSP"	"YQR"	63	921	"NW"	3	"Seats"	10058	10058	0
200011.00	"MSP"	"YQT"	63	936	"MG"	1	"Seats"	346	0	346
200011.00	"MSP"	"YQT"	63	936	"XJ"	2	"Seats"	3842	3842	0
200011.00	"MSP"	"YUL"	63	941	"NW"	3	"Seats"	6081	6081	0
200011.00	"MSP"	"YUL"	63	941	"XJ"	2	"Seats"	3933	3933	0
200011.00	"MSP"	"YVR"	63	906	"NW"	3	"Seats"	8832	8832	0
200011.00	"MSP"	"YWG"	63	926	"NW"	3	"Seats"	30802	30802	0
200011.00	"MSP"	"YXE"	63	921	"NW"	3	"Seats"	13880	13880	0
200011.00	"MSP"	"YYC"	63	916	"NW"	3	"Seats"	22136	22136	0
200011.00	"MSP"	"YYC"	63	916	"ZX"	0	"Seats"	76	0	76
200011.00	"MSP"	"YYZ"	63	936	"NW"	3	"Seats"	17050	17050	0
200011.00	"MSY"	"CUN"	72	148	"LR"	0	"Seats"	3774	3774	0
200011.00	"MSY"	"CUN"	72	148	"TZ"	3	"Seats"	173	0	173
200011.00	"MSY"	"MAR"	72	388	"T9"	1	"Seats"	340	0	340
200011.00	"MSY"	"SAP"	72	131	"TA"	0	"Seats"	4662	4662	0
200011.00	"MSY"	"YYZ"	72	936	"CP"	0	"Seats"	5988	5988	0
200011.00	"MWH"	"KIX"	93	736	"NW"	3	"Seats"	271	271	0
200011.00	"MWH"	"NRT"	93	736	"NW"	3	"Seats"	366	366	0
200011.00	"MYR"	"NAS"	37	204	"MMQ"	1	"Seats"	173	0	173
200011.00	"MYR"	"YYZ"	37	936	"QN"	0	"Seats"	528	528	0
200011.00	"NIP"	"NBW"	33	219	"MMQ"	1	"Seats"	1557	0	1557
200011.00	"NKT"	"AUA"	36	277	"MMQ"	1	"Seats"	173	0	173
200011.00	"NRR"	"NBW"	3	219	"MMQ"	1	"Seats"	1557	0	1557
200011.00	"OAK"	"BJX"	91	148	"MX"	0	"Seats"	2700	2700	0
200011.00	"OAK"	"GDL"	91	148	"MX"	0	"Seats"	5250	5250	0
200011.00	"OAK"	"MEX"	91	148	"MX"	0	"Seats"	150	150	0
200011.00	"OAK"	"MLM"	91	148	"MX"	0	"Seats"	2400	2400	0
200011.00	"OAK"	"ORY"	91	427	"CYQ"	0	"Seats"	2744	0	2744
200011.00	"OAK"	"PPT"	91	823	"CYQ"	0	"Seats"	2744	0	2744
200011.00	"OGG"	"YVR"	2	906	"2T"	0	"Seats"	8840	8840	0
200011.00	"OGG"	"YVR"	2	906	"AC"	0	"Seats"	4584	4584	0
200011.00	"OGG"	"YVR"	2	906	"TS"	0	"Seats"	1810	1810	0
200011.00	"OGG"	"YYC"	2	916	"2T"	0	"Seats"	5440	5440	0
200011.00	"OKC"	"IWA"	73	475	"T9"	1	"Seats"	175	0	175
200011.00	"ONT"	"AKL"	91	851	"UA"	3	"Seats"	368	368	0
200011.00	"ONT"	"GDL"	91	148	"DL"	3	"Seats"	149	149	0
200011.00	"ONT"	"LIM"	91	368	"LA"	0	"Seats"	424	424	0
200011.00	"ONT"	"MNL"	91	766	"PR"	0	"Seats"	265	265	0
200011.00	"ONT"	"NRT"	91	736	"NW"	3	"Seats"	367	367	0
200011.00	"ONT"	"YVR"	91	906	"AS"	3	"Seats"	140	140	0
200011.00	"OPF"	"KBO"	33	517	"PLQ"	1	"Seats"	346	0	346
