"TBLID","ORDER","TITLE","estout","CME","CLB","CUB"
"B07412",16.0000,"At or above 150 percent of the poverty level","12,127","+/-2,910","9,217","15,037"
"B07412",17.0000,"Moved to different state:","18,166","+/-4,050","14,116","22,216"
"B07412",18.0000,"Below 100 percent of the poverty level","3,865","+/-2,711","1,154","6,576"
"B07412",19.0000,"100 to 149 percent of the poverty level","1,296","+/-1,300","0","2,596"
"B07412",20.0000,"At or above 150 percent of the poverty level","13,005","+/-2,867","10,138","15,872"
"B07413",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY TENURE FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"B07413",.,"Universe:  Population 1 year and over in households in the United States",,,,
"B07413",1.0000,"Total living in area 1 year ago:","335,587","+/-7,769","327,818","343,356"
"B07413",2.0000,"Householder lived in owner-occupied housing units","223,925","+/-8,829","215,096","232,754"
"B07413",3.0000,"Householder lived in renter-occupied housing units","111,662","+/-8,526","103,136","120,188"
"B07413",4.0000,"Same house:","261,049","+/-7,469","253,580","268,518"
"B07413",5.0000,"Householder lived in owner-occupied housing units","194,368","+/-8,048","186,320","202,416"
"B07413",6.0000,"Householder lived in renter-occupied housing units","66,681","+/-6,508","60,173","73,189"
"B07413",7.0000,"Moved within same county:","39,687","+/-5,340","34,347","45,027"
"B07413",8.0000,"Householder lived in owner-occupied housing units","15,557","+/-3,936","11,621","19,493"
"B07413",9.0000,"Householder lived in renter-occupied housing units","24,130","+/-4,541","19,589","28,671"
"B07413",10.0000,"Moved to different county within same state:","16,748","+/-3,267","13,481","20,015"
"B07413",11.0000,"Householder lived in owner-occupied housing units","7,905","+/-2,619","5,286","10,524"
"B07413",12.0000,"Householder lived in renter-occupied housing units","8,843","+/-2,450","6,393","11,293"
"B07413",13.0000,"Moved to different state:","18,103","+/-4,069","14,034","22,172"
"B07413",14.0000,"Householder lived in owner-occupied housing units","6,095","+/-1,947","4,148","8,042"
"B07413",15.0000,"Householder lived in renter-occupied housing units","12,008","+/-3,755","8,253","15,763"
"C07401",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"C07401",.,"Universe: Population 1 year and over in the United States",,,,
"C07401",1.0000,"Total living in area 1 year ago:","350,086","+/-7,988","342,098","358,074"
"C07401",2.0000,"1 to 4 years","26,096","+/-2,334","23,762","28,430"
"C07401",3.0000,"5 to 17 years","78,756","+/-3,573","75,183","82,329"
"C07401",4.0000,"18 to 24 years","32,509","+/-2,766","29,743","35,275"
"C07401",5.0000,"25 to 34 years","58,200","+/-3,532","54,668","61,732"
"C07401",6.0000,"35 to 44 years","50,039","+/-2,596","47,443","52,635"
"C07401",7.0000,"45 to 54 years","41,058","+/-1,549","39,509","42,607"
"C07401",8.0000,"55 to 64 years","29,088","+/-1,302","27,786","30,390"
"C07401",9.0000,"65 to 74 years","17,991","+/-1,177","16,814","19,168"
"C07401",10.0000,"75 years and over","16,349","+/-1,274","15,075","17,623"
"C07401",11.0000,"Same house:","266,880","+/-7,504","259,376","274,384"
"C07401",12.0000,"1 to 4 years","17,288","+/-1,992","15,296","19,280"
"C07401",13.0000,"5 to 17 years","61,186","+/-3,184","58,002","64,370"
"C07401",14.0000,"18 to 24 years","17,392","+/-2,099","15,293","19,491"
"C07401",15.0000,"25 to 34 years","37,300","+/-3,077","34,223","40,377"
"C07401",16.0000,"35 to 44 years","40,302","+/-2,511","37,791","42,813"
"C07401",17.0000,"45 to 54 years","34,809","+/-1,516","33,293","36,325"
"C07401",18.0000,"55 to 64 years","26,828","+/-1,119","25,709","27,947"
"C07401",19.0000,"65 to 74 years","16,620","+/-1,196","15,424","17,816"
"C07401",20.0000,"75 years and over","15,155","+/-1,314","13,841","16,469"
"C07401",21.0000,"Moved within same county:","42,701","+/-5,554","37,147","48,255"
"C07401",22.0000,"1 to 4 years","4,612","+/-1,312","3,300","5,924"
"C07401",23.0000,"5 to 17 years","10,692","+/-1,994","8,698","12,686"
"C07401",24.0000,"18 to 24 years","5,966","+/-1,367","4,599","7,333"
"C07401",25.0000,"25 to 34 years","9,580","+/-2,145","7,435","11,725"
"C07401",26.0000,"35 to 44 years","5,762","+/-1,307","4,455","7,069"
"C07401",27.0000,"45 to 54 years","3,548","+/-1,041","2,507","4,589"
"C07401",28.0000,"55 to 64 years","999","+/-472","527","1,471"
"C07401",29.0000,"65 to 74 years","691","+/-379","312","1,070"
"C07401",30.0000,"75 years and over","851","+/-398","453","1,249"
"C07401",31.0000,"Moved to different county within same state:","20,360","+/-3,429","16,931","23,789"
"C07401",32.0000,"1 to 4 years","2,553","+/-1,005","1,548","3,558"
"C07401",33.0000,"5 to 17 years","2,180","+/-824","1,356","3,004"
"C07401",34.0000,"18 to 24 years","5,436","+/-1,558","3,878","6,994"
"C07401",35.0000,"25 to 34 years","5,803","+/-1,551","4,252","7,354"
"C07401",36.0000,"35 to 44 years","1,558","+/-606","952","2,164"
"C07401",37.0000,"45 to 54 years","1,639","+/-795","844","2,434"
"C07401",38.0000,"55 to 64 years","653","+/-492","161","1,145"
"C07401",39.0000,"65 to 74 years","251","+/-343","0","594"
"C07401",40.0000,"75 years and over","287","+/-247","40","534"
"C07401",41.0000,"Moved to different state:","20,145","+/-4,310","15,835","24,455"
"C07401",42.0000,"1 to 4 years","1,643","+/-747","896","2,390"
"C07401",43.0000,"5 to 17 years","4,698","+/-2,169","2,529","6,867"
"C07401",44.0000,"18 to 24 years","3,715","+/-1,188","2,527","4,903"
"C07401",45.0000,"25 to 34 years","5,517","+/-1,270","4,247","6,787"
"C07401",46.0000,"35 to 44 years","2,417","+/-1,348","1,069","3,765"
"C07401",47.0000,"45 to 54 years","1,062","+/-693","369","1,755"
"C07401",48.0000,"55 to 64 years","608","+/-494","114","1,102"
"C07401",49.0000,"65 to 74 years","429","+/-316","113","745"
"C07401",50.0000,"75 years and over","56","+/-91","0","147"
"C07408",.,"GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY MARITAL STATUS FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES",,,,
"C07408",.,"Universe: Population 15 years and over in the United States",,,,
"C07408",1.0000,"Total living in area 1 year ago:","262,094","+/-5,550","256,544","267,644"
"C07408",2.0000,"Never married","62,501","+/-3,959","58,542","66,460"
"C07408",3.0000,"Now married, except separated","142,276","+/-5,935","136,341","148,211"
"C07408",4.0000,"Divorced or separated","42,360","+/-4,002","38,358","46,362"
"C07408",5.0000,"Widowed","14,957","+/-1,629","13,328","16,586"
"C07408",6.0000,"Same house:","202,383","+/-5,211","197,172","207,594"
"C07408",7.0000,"Never married","44,947","+/-3,548","41,399","48,495"
"C07408",8.0000,"Now married, except separated","113,790","+/-5,063","108,727","118,853"
"C07408",9.0000,"Divorced or separated","30,231","+/-3,456","26,775","33,687"
"C07408",10.0000,"Widowed","13,415","+/-1,715","11,700","15,130"
"C07408",11.0000,"Moved within same county:","29,464","+/-3,901","25,563","33,365"
"C07408",12.0000,"Never married","8,292","+/-1,655","6,637","9,947"
"C07408",13.0000,"Now married, except separated","12,688","+/-2,611","10,077","15,299"
"C07408",14.0000,"Divorced or separated","7,779","+/-1,746","6,033","9,525"
"C07408",15.0000,"Widowed","705","+/-344","361","1,049"
"C07408",16.0000,"Moved to different county within same state:","15,716","+/-2,625","13,091","18,341"
"C07408",17.0000,"Never married","4,949","+/-1,377","3,572","6,326"
"C07408",18.0000,"Now married, except separated","7,373","+/-1,792","5,581","9,165"
"C07408",19.0000,"Divorced or separated","2,696","+/-1,029","1,667","3,725"
"C07408",20.0000,"Widowed","698","+/-522","176","1,220"
"C07408",21.0000,"Moved to different state:","14,531","+/-2,814","11,717","17,345"
"C07408",22.0000,"Never married","4,313","+/-1,267","3,046","5,580"
"C07408",23.0000,"Now married, except separated","8,425","+/-2,020","6,405","10,445"
"C07408",24.0000,"Divorced or separated","1,654","+/-650","1,004","2,304"
"C07408",25.0000,"Widowed","139","+/-144","0","283"

