San Martin, Antarctica (Argen ID: 454   Lat: -68.13  Lon:  -67.11  Alt:   30
EarthProbe TOMS V8 Overpass - correction processing epcrsza7_xt5 - Gen: 6-1-07  
  MJD   Year Day sec-UT SCN  LAT     LON  DIS  PT  SZA  OZONE   REF   A.I.   SOI
51085.7 1998 272 57706   4 -68.14  -66.92   8  91 65.70 133.6  84.6   0.22 -999
51086.7 1998 273 61017  14 -67.86  -66.91  31  91 65.29 128.1  77.6  -0.65   -6
51087.7 1998 274 64305  26 -67.91  -67.06  25  93 66.55 113.9  85.5   0.19 -999
51088.7 1998 275 61679  16 -68.12  -67.30   8  97 64.98 128.0  72.1   0.16   -5
51089.7 1998 276 59046   7 -68.02  -67.23  13  95 63.97 134.8  49.4  -1.79 -999
51090.7 1998 277 62342  19 -68.17  -66.84  12  89 64.60 147.2  82.1  -0.41   -4
51091.7 1998 278 59708   9 -68.30  -66.98  20  92 63.54 140.2  78.6  -0.16   -5
51092.7 1998 279 63004  21 -68.33  -67.22  23  97 64.27 170.8  49.6  -1.42   -5
51093.7 1998 280 60378  11 -68.11  -67.40  12  98 62.69 193.8  54.7  -0.35   -3
51094.7 1998 281 63666  24 -68.20  -66.60  22  86 63.90 159.4  83.4  -1.11   -2
51095.7 1998 282 61041  14 -68.19  -66.70  18  87 62.24 143.3  75.3  -1.79   -2
51096.7 1998 283 64328  26 -68.16  -66.76  15  88 63.55 139.8  74.9  -1.10   -2
51097.7 1998 284 61703  16 -68.35  -67.16  25  96 61.86 136.7  73.1  -0.16   -5
51098.7 1998 285 59069   7 -68.22  -67.20  11  96 60.74 126.1  83.3   0.54   -4
51099.7 1998 286 62365  19 -68.31  -66.77  24  89 61.42 170.0  76.0  -1.14   -2
51100.7 1998 287 59739   9 -67.95  -67.32  22  96 59.81 177.2  72.3   0.16   -3
51101.7 1998 288 63027  21 -68.37  -67.27  27  98 61.04 171.1  70.5  -0.22    1
51102.7 1998 289 60402  11 -68.11  -67.48  15  98 59.35 167.9  48.0  -0.16   -2
51103.7 1998 290 63689  24 -68.15  -66.78  14  88 60.60 161.0  70.7  -1.32   -2
51104.7 1998 291 61064  14 -68.08  -66.88  11  90 58.84 156.9  62.3  -2.29   -6
51105.7 1998 292 64351  26 -68.03  -67.09  11  93 60.21 139.8  48.7  -2.55   -8
51106.7 1998 293 61726  16 -68.15  -67.45  14  98 58.40 127.3  16.8  -1.30   -4
51107.8 1998 294 65006  28 -68.16  -66.53  24  85 60.25 127.7  84.8  -0.64    1
51108.7 1998 295 62388  19 -68.00  -67.24  15  95 57.89 134.7  57.9  -1.76   -6
51109.7 1998 296 59755   9 -68.02  -67.32  15  96 56.64 163.0  77.2  -0.15    0
51110.7 1998 297 63043  21 -68.38  -67.33  29  99 57.90 217.6  73.3   0.16   -1
51111.7 1998 298 60417  11 -68.06  -67.56  20  98 56.12 274.1  58.9  -0.98   -6
51112.7 1998 299 63705  24 -68.06  -67.01   9  92 57.41 304.4  79.3  -0.79   -3
51113.7 1998 300 61079  14 -67.92  -67.08  23  93 55.55 274.0  65.5  -1.23   -5
51114.7 1998 301 64359  26 -68.24  -66.81  17  89 57.42 286.9  80.5  -0.74   -1
51115.7 1998 302 61734  16 -68.33  -67.30  24  98 55.53 259.8  75.0  -0.11    0
51116.7 1998 303 59100   7 -68.10  -67.33  10  97 54.26 254.4  82.6   0.27   -1
51117.7 1998 304 62396  19 -68.10  -67.16   4  94 55.00 269.4  72.7  -0.28    0
51118.7 1998 305 59763   9 -68.07  -67.28  10  96 53.69 267.5  67.3  -0.71    1
51119.7 1998 306 63050  22 -68.22  -66.46  29  85 54.95 225.6  89.5  -0.26    0
51120.7 1998 307 60425  11 -68.03  -67.59  23  97 53.15 261.4  66.1   0.01    7
51121.7 1998 308 63712  24 -68.00  -67.14  15  94 54.48 317.0  69.9  -1.02   -1
51122.7 1998 309 61079  14 -68.26  -66.76  20  88 53.04 249.8  85.2  -0.63    2
51123.7 1998 310 64367  26 -68.11  -67.09   2  93 54.47 183.1  85.4  -0.28    3
51124.7 1998 311 61741  16 -68.13  -67.53  17  99 52.51 158.4  86.5   0.17    3
51125.8 1998 312 65021  28 -68.07  -66.85  13  90 54.44 220.7  87.7  -0.49    3
51126.7 1998 313 62396  19 -68.21  -67.03   9  92 52.40 191.4  82.3  -0.58    3
51127.7 1998 314 59762   9 -68.10  -67.24   6  96 51.02 166.5  77.4  -0.02    0
51128.7 1998 315 63050  22 -68.16  -66.55  23  86 52.24 278.3  90.5  -0.29    2
51129.7 1998 316 60417  11 -68.32  -67.32  23  98 50.83 308.3  87.8   0.42    0
51130.7 1998 317 63704  24 -68.22  -66.81  16  89 52.16 333.4  87.6  -0.41    4
51131.7 1998 318 61079  14 -67.98  -67.02  17  93 50.20 342.9  76.2  -0.37    1
51132.7 1998 319 64359  26 -68.18  -66.96   8  91 52.06 250.6  89.1  -0.07    1
51133.7 1998 320 61733  16 -68.14  -67.49  16  98 50.06 248.1  70.9   0.00    5
51135.7 1998 322 62388  19 -68.06  -67.18   8  95 49.86 294.8  64.2  -0.82   -3
51136.7 1998 323 59747   9 -68.34  -67.00  24  93 48.95 331.2  79.4  -0.02    8
51137.7 1998 324 63042  21 -68.10  -67.71  25  99 49.73 324.5  63.3   1.02    8
51138.7 1998 325 60409  11 -68.03  -67.50  20  97 48.31 348.6  49.8  -0.95    4
51139.7 1998 326 57760   4 -68.18  -66.90  10  90 48.03 343.4  66.6  -2.24   -1
51140.7 1998 327 61063  14 -68.01  -66.92  16  91 48.09 224.5  72.7  -0.79   -1
51141.7 1998 328 64343  26 -68.17  -66.92   9  91 49.94 243.7  68.0  -1.66   -2
51142.7 1998 329 61718  16 -68.07  -67.49  17  98 47.96 278.8  42.4  -1.89   -4
51143.7 1998 330 59077   7 -68.10  -67.16   4  94 47.13 297.8  53.8  -2.58   -3
51144.7 1998 331 62372  19 -67.94  -67.25  22  95 47.78 266.3  65.8  -0.30   -2
51145.7 1998 332 59731   9 -68.17  -67.05   5  93 46.91 275.1  83.9  -0.47   -3
51146.7 1998 333 63019  21 -68.31  -67.35  22  99 48.11 283.6  68.7  -0.76    1
51147.7 1998 334 60385  11 -68.20  -67.27  10  97 46.72 327.2  55.5  -0.86   -1
51148.7 1998 335 63673  24 -67.99  -67.03  16  93 47.95 277.1  55.8  -2.40   -8
51149.7 1998 336 61040  14 -68.06  -66.77  16  89 46.49 216.3  88.1  -0.45    0
51150.7 1998 337 64320  26 -68.15  -66.85  11  89 48.28 185.5  78.8  -0.86   -3
51151.7 1998 338 61694  16 -67.99  -67.48  22  97 46.31 188.6  57.8  -0.86   -1
51152.7 1998 339 59053   7 -67.95  -67.15  20  94 45.55 202.5  51.9  -2.28   -2
51153.7 1998 340 62341  19 -68.15  -66.88  10  90 46.56 194.2  85.8  -0.18   -5
51154.7 1998 341 59700   9 -68.32  -66.83  24  90 45.75 195.6  87.6  -0.41    1
51155.7 1998 342 62987  21 -68.38  -67.12  28  95 46.85 250.3  74.7  -0.50    0
51156.7 1998 343 60354  11 -68.20  -67.15   8  94 45.52 280.9  81.7  -0.12    0
51157.7 1998 344 63642  24 -67.92  -66.99  24  93 46.64 310.3  65.4  -1.54   -3
51158.7 1998 345 61008  14 -67.92  -66.78  27  89 45.25 322.8  77.9  -0.84   -1
51159.7 1998 346 64288  26 -67.96  -67.00  19  93 46.95 313.5  68.4  -0.89   -2
51181.7 1999 003 60618  12 -68.11  -67.36  11  97 45.36 282.3  70.3  -0.12    1
51182.7 1999 004 63953  25 -67.90  -67.00  26  93 46.58 283.0  65.3  -1.31   -2
51183.7 1999 005 61366  15 -68.05  -67.24  10  95 45.66 280.3  63.5  -0.80    0
51184.7 1999 006 64693  27 -68.09  -66.88  11  90 47.45 285.7  71.3  -1.00   -1
51185.7 1999 007 62114  18 -67.94  -67.31  23  96 45.99 286.7  62.1  -0.37   -1
51186.7 1999 008 59520   9 -67.95  -66.67  27  87 45.71 272.5  82.9  -0.66   -2
51187.7 1999 009 62855  21 -68.16  -66.86  11  90 46.79 303.2  88.0   0.01    2
51188.7 1999 010 60268  11 -68.00  -67.25  16  95 46.07 259.8  60.1  -0.84    0
51189.7 1999 011 57666   4 -68.02  -67.23  13  95 46.55 300.7  52.0  -2.33   -5
51190.7 1999 012 61016  14 -67.90  -67.05  26  93 46.37 297.6  72.2  -1.09    1
51191.7 1999 013 64343  26 -68.04  -66.92  13  91 48.06 312.5  64.4  -2.11   -8
51192.7 1999 014 61756  17 -68.18  -66.63  21  86 47.18 303.2  76.3  -1.25   -1
51193.8 1999 015 65083  28 -68.10  -66.73  16  88 48.97 282.0  79.9  -0.52   -1
51194.7 1999 016 62504  19 -68.12  -67.67  23  99 47.63 286.8   6.4  -1.14    4
51195.7 1999 017 59910  10 -68.15  -66.96   7  91 47.42 279.2  76.6  -0.81   -4
51196.7 1999 018 63244  22 -68.23  -67.21  12  96 48.47 284.4  51.5  -2.49   -6
51197.7 1999 019 60658  12 -68.14  -67.65  22 100 47.84 266.2  68.6   0.04    2
51198.7 1999 020 58056   5 -68.17  -66.94   8  91 48.30 281.1  73.3  -1.33    1
51199.8 1999 021 67303  32 -68.07  -67.11   7  94 51.84 276.3  75.9  -0.27   -1
51200.7 1999 022 58804   7 -68.15  -66.63  20  86 48.56 294.4  74.3  -1.62    1
51201.7 1999 023 62146  18 -68.11  -67.29   8  96 48.99 260.8  74.9   0.11   -3
51202.7 1999 024 59552   9 -68.07  -66.89  11  90 48.88 284.7  77.6  -0.40   -2
51203.7 1999 025 62886  21 -68.17  -66.98   7  91 49.80 298.9  67.1  -1.67   -4
51204.8 1999 026 66205  30 -68.24  -67.17  12  95 52.10 292.2  71.6  -0.83   -3
51205.7 1999 027 63627  24 -68.10  -66.53  24  86 50.62 288.3  86.0  -0.73    0
51206.7 1999 028 61040  14 -68.10  -67.04   4  93 49.98 292.5  48.9  -2.54   -8
51207.7 1999 029 58438   6 -68.23  -66.74  19  88 50.48 292.8  69.7  -2.34   -4
51208.7 1999 030 61780  17 -68.19  -66.77  16  88 50.76 276.0  71.9  -1.67    1
51209.8 1999 031 65107  28 -68.01  -66.96  15  92 52.39 275.6  72.3  -1.31   -5
51210.7 1999 032 62520  20 -68.20  -66.57  24  86 51.56 268.8  83.4  -0.88   -2
51211.7 1999 033 59926  10 -68.34  -66.95  24  92 51.54 281.2  73.2  -1.22   -3
51212.7 1999 034 63261  22 -68.32  -67.20  21  96 52.47 282.6  69.3  -0.27    2
51213.7 1999 035 60674  13 -68.00  -66.73  21  88 51.82 300.1  79.9  -1.09    0
51214.7 1999 036 64001  25 -68.14  -66.76  15  88 53.29 284.5  82.0  -0.49    1
51215.7 1999 037 61414  15 -68.20  -67.41  15  98 52.70 285.9  74.8  -0.21    2
51216.7 1999 038 64741  27 -68.05  -67.08   9  93 54.20 295.2  50.6  -2.52   -6
51217.7 1999 039 62155  18 -68.21  -67.25  11  96 53.50 297.4  24.8  -3.01   -3
51218.7 1999 040 59560   9 -68.10  -66.87  10  90 53.46 296.4  79.8  -0.70    1
51219.7 1999 041 62895  21 -68.15  -67.10   2  93 54.33 269.1  60.2  -1.04    1
51220.7 1999 042 60300  11 -68.30  -67.24  20  97 54.29 286.2  43.2  -1.84   -1
51221.7 1999 043 63635  24 -67.98  -66.86  20  90 55.15 299.0  63.5  -1.61   -5
51222.7 1999 044 61041  14 -68.32  -66.82  24  90 55.04 293.6  63.1  -1.78   -3
51223.7 1999 045 64367  26 -68.29  -66.73  24  88 56.51 284.6  73.0  -1.51   -7
51224.7 1999 046 61781  17 -68.29  -66.69  25  87 55.83 278.1  71.1  -1.07   -1
51225.8 1999 047 65108  28 -68.07  -67.10   7  93 57.38 280.9  71.0  -0.67    2
51226.7 1999 048 62521  20 -68.15  -66.70  17  87 56.60 278.3  74.9  -1.15   -3
51227.7 1999 049 59927  10 -68.18  -66.95   9  91 56.57 295.4  78.6  -0.49    0
51228.7 1999 050 63261  22 -68.09  -67.63  22  99 57.43 295.7   6.4  -1.19    6
51229.7 1999 051 60667  12 -68.19  -67.60  21 100 57.30 282.9  65.0   0.00    2
51230.7 1999 052 63994  25 -68.12  -66.96   6  91 58.58 275.7  76.8  -0.64   -1
51231.7 1999 053 61407  15 -68.02  -67.53  21  97 57.94 290.1  17.9  -1.70    5
51232.7 1999 054 64726  27 -68.22  -67.01  11  92 59.80 307.6  74.7  -0.44    2
51233.7 1999 055 62140  18 -68.22  -67.21  11  96 59.04 291.2  78.0   0.20    2
51234.8 1999 056 65458  29 -68.16  -66.82  12  89 60.99 304.9  85.8  -0.62    1
51235.7 1999 057 62872  21 -68.33  -66.89  24  91 60.15 298.6  68.4  -1.54   -1
51236.7 1999 058 60278  11 -68.31  -67.00  21  92 59.99 284.5  73.8  -0.54   -1
51237.7 1999 059 63612  24 -67.91  -67.08  24  93 60.79 275.0  76.3  -0.58   -1
51238.7 1999 060 61018  14 -68.06  -66.91  11  91 60.56 249.1  78.2  -0.65   -2
51239.7 1999 061 64345  26 -67.99  -67.42  20  96 61.96 244.6  79.1   0.30   -1
51240.7 1999 062 61750  17 -68.19  -66.68  19  87 61.60 250.9  79.0  -0.99    2
51241.8 1999 063 65069  28 -68.32  -66.85  24  90 63.54 263.0  69.8  -1.33   -4
51242.7 1999 064 62483  20 -68.25  -66.52  28  85 62.65 259.9  81.2  -1.24    1
51243.7 1999 065 59888  10 -68.10  -66.67  19  87 62.45 274.5  73.4  -1.74   -4
51244.7 1999 066 63215  22 -68.37  -67.21  27  97 63.76 264.8  70.4  -0.68   -2
51245.7 1999 067 60621  12 -68.33  -67.18  22  96 63.49 288.8  34.5  -2.41    1
51246.7 1999 068 63947  25 -68.21  -66.88  13  90 64.77 295.6  71.8  -1.07   -5
51247.7 1999 069 61361  15 -67.95  -67.37  23  96 63.99 264.8  55.6  -0.61    0
51248.7 1999 070 64680  27 -68.12  -67.31   8  97 65.82 268.6  63.1  -0.80 -999
51249.7 1999 071 62093  18 -67.94  -67.37  24  96 64.93 289.2  39.8  -1.61    2
51250.7 1999 072 59491   8 -68.09  -67.53  18  98 65.19 273.6  66.3   0.56 -999
51251.7 1999 073 62818  21 -68.27  -66.86  19  90 66.33 279.9  79.0  -0.65 -999
51252.7 1999 074 60224  11 -68.10  -66.81  13  89 65.99 290.3  68.1  -1.88 -999
51253.7 1999 075 63550  24 -68.04  -66.81  16  89 67.21 306.7  60.3  -1.76 -999
51254.7 1999 076 60956  13 -68.16  -67.57  19  99 66.90 272.8  81.8   0.68 -999
51255.7 1999 077 64275  26 -68.29  -66.88  20  90 68.61 273.5  77.8  -0.39 -999
51256.7 1999 078 61689  16 -68.07  -67.60  21  98 67.73 286.1  29.0  -0.23 -999
51257.8 1999 079 65007  28 -68.02  -67.44  18  97 69.51 275.2  52.8  -1.25 -999
51258.7 1999 080 62413  19 -68.31  -67.27  21  97 69.00 249.4  39.9  -1.35 -999
51259.8 1999 081 65732  30 -67.96  -67.03  19  93 70.81 270.0  56.6  -1.78 -999
51260.7 1999 082 63146  22 -68.04  -67.48  18  97 69.77 232.9  16.3  -1.75 -999
51261.7 1999 083 60543  12 -68.28  -66.85  20  90 69.77 239.9  81.0  -0.70 -999
51262.7 1999 084 63870  25 -68.06  -66.94  11  91 70.98 275.3  62.4  -2.14 -999
51263.7 1999 085 61276  15 -68.08  -66.89  11  90 70.48 266.8  77.9  -1.23 -999
51264.7 1999 086 64595  27 -68.15  -67.07   3  93 72.24 233.1  77.0  -0.14 -999
51265.7 1999 087 62000  18 -68.27  -66.66  24  87 71.65 238.2  75.3  -1.30 -999
51266.8 1999 088 65319  29 -68.10  -66.96   7  91 73.46 255.8  64.9  -1.22 -999
51267.7 1999 089 62733  21 -67.96  -66.97  20  92 72.36 286.1  65.2  -1.71 -999
51268.7 1999 090 60131  10 -68.23  -67.51  20  99 72.42 273.6  50.7  -0.26 -999
51269.7 1999 091 63457  23 -68.16  -67.50  16  99 73.59 213.0  80.8   0.22 -999
51270.7 1999 092 60863  13 -67.99  -67.36  19  96 73.03 218.1  81.5   0.07 -999
51271.7 1999 093 64182  26 -68.06  -66.93  11  91 74.70 254.6  74.2  -0.81 -999
51272.7 1999 094 61588  16 -68.16  -67.12   3  94 74.13 255.1  70.6  -0.48 -999
51273.8 1999 095 64907  28 -68.03  -67.05  11  93 75.85 263.3  72.1  -1.28 -999
51274.7 1999 096 62312  19 -68.26  -66.96  16  92 75.22 282.9  68.4  -1.52 -999
51275.7 1999 097 59710   9 -68.30  -67.02  19  93 75.15 289.9  72.6  -0.16 -999
51276.7 1999 098 63037  22 -68.26  -66.76  20  88 76.28 287.3  84.1  -1.22 -999
51277.7 1999 099 60443  12 -68.00  -66.74  21  88 75.67 299.5  68.0  -1.95 -999
51278.7 1999 100 57833   4 -68.04  -67.32  13  96 76.14 315.9  62.8  -0.40 -999
51279.7 1999 101 61167  14 -68.24  -67.41  17  99 76.74 280.0  76.8  -0.01 -999
51280.7 1999 102 64486  27 -68.08  -66.69  18  87 78.35 287.9  86.1   0.41 -999
51281.7 1999 103 61892  17 -68.28  -67.27  18  97 77.71 314.1  45.6  -0.88 -999
51282.7 1999 104 59290   8 -68.10  -66.84  12  89 77.53 285.5  68.0  -1.24 -999
51283.7 1999 105 62617  20 -68.25  -67.20  14  96 78.65 302.4  36.0  -1.83 -999
51284.7 1999 106 60014  10 -68.31  -67.14  20  95 78.48 259.9  72.1  -0.28 -999
51285.7 1999 107 63341  23 -68.12  -67.03   3  92 79.57 256.6  80.8  -0.03 -999
51286.7 1999 108 60747  13 -67.90  -67.09  26  93 78.87 263.7  78.9  -0.40 -999
51287.7 1999 109 64066  25 -68.08  -67.63  22  98 80.52 288.4  44.0  -0.19 -999
51288.7 1999 110 61471  16 -67.89  -67.00  27  93 79.72 306.2  58.9  -0.61 -999
51289.7 1999 111 58862   7 -68.10  -66.65  19  87 79.97 293.1  71.1  -0.82 -999
51290.7 1999 112 62188  19 -68.24  -66.49  28  85 81.00 240.7  79.7  -0.66 -999
51291.7 1999 113 59586   9 -68.24  -66.81  17  89 80.80 235.3  71.7  -0.77 -999
51292.7 1999 114 62913  21 -68.27  -67.31  18  98 81.89 262.4  65.8  -1.44 -999
51293.7 1999 115 60311  11 -68.36  -67.26  26  97 81.64 233.3  78.8   0.05 -999
51294.7 1999 116 63637  24 -68.03  -67.13  11  94 82.67 205.0  76.8  -1.21 -999
51295.7 1999 117 61035  14 -68.33  -66.92  24  91 82.39 261.9  72.8  -1.11 -999
51296.7 1999 118 64354  26 -68.30  -67.01  19  93 83.96 242.6  78.6   0.45 -999
51297.7 1999 119 61760  17 -68.26  -66.82  19  89 83.14 271.7  71.6  -0.92 -999
51298.7 1999 120 59158   8 -68.05  -66.64  21  87 82.84 235.2  81.6  -0.04 -999
51299.7 1999 121 62485  20 -68.11  -66.80  13  89 83.86 293.0  64.8  -0.69 -999
51300.7 1999 122 59883  10 -68.15  -66.97   6  91 83.57 311.1  75.0  -0.22 -999
51301.7 1999 123 57273   3 -67.92  -67.96  42  99 83.84 317.6  28.1   1.12 -999
51302.7 1999 124 60615  12 -67.78  -67.94  52  98 83.85 323.1  31.8   0.78 -999
51303.7 1999 125 58005   5 -67.63  -66.96  56  91 83.95 273.8  63.4  -0.21 -999
51304.7 1999 126 61347  16 -67.12  -67.32 113  91 83.94 265.4  65.9   0.41 -999
51305.7 1999 127 58737   8 -67.14  -65.53 129  89 83.97 282.4  84.8   0.12 -999
51306.7 1999 128 62080  21 -66.21  -66.27 217 100 83.92 270.7  40.7   0.26 -999
51307.7 1999 129 59478   9 -66.40  -67.74 194 100 83.77 281.1  36.3   0.54 -999
51308.7 1999 130 56868   3 -65.99  -66.80 238 100 83.88 329.4  40.9   1.36 -999
51309.7 1999 131 60210  11 -65.96  -68.73 251 100 83.89 326.0   0.1   0.67 -999
51310.7 1999 132 57600   5 -65.60  -66.06 285 100 83.83 263.7  38.0   0.50 -999
51311.7 1999 133 60942  14 -65.37  -69.10 319 100 83.88 265.2  18.2   0.88 -999
51312.7 1999 134 58333   6 -65.25  -67.64 321 100 83.94 298.1  50.7   0.58 -999
51389.7 1999 211 59059   9 -65.47  -66.29 298 100 83.98 286.2  33.7   1.44 -999
51390.7 1999 212 62377  22 -65.36  -67.86 310 100 83.98 282.5  63.0   0.75 -999
51391.7 1999 213 59760   9 -65.91  -69.00 260 100 83.93 292.1  58.8   1.20 -999
51392.7 1999 214 57134   3 -65.82  -67.24 257 100 83.98 295.6  43.3   2.68 -999
51393.7 1999 215 60453  12 -66.41  -68.34 198 100 83.92 275.0  58.8   0.49 -999
51394.7 1999 216 57828   5 -66.49  -66.25 186  99 83.88 260.6  77.4   0.66 -999
51395.7 1999 217 61147  15 -66.85  -67.91 146  98 83.90 253.9  77.6   0.87 -999
51396.7 1999 218 58521   6 -67.20  -67.28 104  90 83.98 273.5  75.9   1.26 -999
51397.7 1999 219 61840  17 -67.35  -68.38 102  95 83.96 243.5  75.0   0.11 -999
51398.7 1999 220 59214   8 -67.77  -67.02  40  92 83.92 249.9  79.4   0.42 -999
51399.7 1999 221 62533  20 -67.65  -67.95  64  98 83.89 244.2  65.1  -0.06 -999
51400.7 1999 222 59908  10 -68.29  -67.04  18  93 83.84 235.5  84.9   0.58 -999
51401.7 1999 223 63227  23 -67.82  -67.37  36  95 83.77 194.6  80.2   0.10 -999
51402.7 1999 224 60609  13 -68.19  -66.61  22  86 83.21 223.9  84.0  -0.22 -999
51403.7 1999 225 63920  25 -68.07  -67.45  16  97 83.70 193.2  79.5   0.04 -999
51404.7 1999 226 61310  15 -68.19  -67.41  14  98 82.69 216.0  83.7  -0.44 -999
51405.7 1999 227 64613  27 -68.22  -67.28  12  97 83.61 246.6  89.1   1.39 -999
51406.7 1999 228 62011  18 -68.02  -67.42  18  97 82.05 225.3  88.3   0.69 -999
51407.7 1999 229 59394   8 -68.14  -67.73  26 100 81.56 209.2  81.7   0.17 -999
51408.7 1999 230 62705  21 -68.20  -66.91  11  90 81.85 215.2  89.3   0.34 -999
51409.7 1999 231 60095  11 -68.02  -66.95  14  91 80.80 260.0  83.3  -0.72 -999
51410.7 1999 232 63406  23 -68.06  -67.75  28  99 81.26 226.1  84.3  -0.36 -999
51411.7 1999 233 60796  13 -67.99  -67.66  28  97 80.17 201.0  79.7  -0.09 -999
51412.7 1999 234 64099  26 -68.00  -66.86  18  90 80.98 215.9  82.4   1.04 -999
51413.7 1999 235 61490  16 -68.23  -67.13  11  94 79.89 223.1  88.6  -0.36 -999
51414.7 1999 236 58872   7 -68.15  -67.17   3  95 79.26 219.2  88.0   0.16 -999
51415.7 1999 237 62191  19 -67.95  -67.23  21  95 79.11 241.0  86.7  -0.92 -999
51416.7 1999 238 59573   9 -68.08  -67.34  11  97 78.48 204.0  88.0  -0.23 -999
51417.7 1999 239 62884  22 -68.01  -66.77  19  89 78.77 206.6  89.9  -0.59 -999
51418.7 1999 240 60274  12 -67.84  -66.81  35  90 77.60 180.5  85.1  -0.41 -999
51419.7 1999 241 63578  24 -68.13  -67.08   1  93 78.47 220.4  90.0  -0.51 -999
51420.7 1999 242 60968  14 -68.12  -67.27   7  96 77.25 207.9  90.0  -0.29 -999
51421.7 1999 243 64271  26 -68.14  -67.25   6  96 78.12 205.4  90.8  -0.33 -999
51422.7 1999 244 61661  17 -68.19  -66.89  11  90 76.79 180.3  88.3  -0.48 -999
51423.8 1999 245 64964  28 -68.01  -67.24  14  95 77.71 179.5  91.7  -0.14 -999
51424.7 1999 246 62354  20 -68.15  -66.61  21  86 76.27 162.7  93.2   0.05 -999
51425.7 1999 247 59737  10 -68.27  -66.75  22  88 75.46 166.9  95.1  -0.04 -999
51426.7 1999 248 63048  22 -68.19  -67.17   7  95 75.81 170.4  91.3  -0.39 -999
51427.7 1999 249 60438  12 -67.99  -67.49  22  97 74.49 208.9  89.1  -0.09 -999
51428.7 1999 250 63741  24 -68.17  -67.65  23 100 75.33 194.0  92.0  -0.31 -999
51429.7 1999 251 61131  15 -67.98  -67.07  17  93 73.88 175.9  88.8  -0.99 -999
51430.7 1999 252 58506   6 -68.22  -67.58  22 100 73.56 168.6  89.8  -0.26 -999
51431.7 1999 253 61825  18 -67.92  -66.85  26  90 73.29 164.6  89.8  -0.65 -999
51432.8 1999 254 65120  28 -68.20  -67.43  15  98 74.76 153.4  93.4  -0.54 -999
51433.7 1999 255 62518  20 -67.95  -67.55  27  96 72.76 149.2  88.2  -1.10 -999
51434.7 1999 256 59900  10 -68.03  -67.71  27  98 71.85 151.6  87.9  -0.58 -999
51435.7 1999 257 63204  23 -68.15  -66.69  18  87 72.60 164.3  93.9  -0.28 -999
51436.7 1999 258 60594  13 -67.99  -67.07  16  93 71.16 175.8  88.8  -0.01 -999
51437.7 1999 259 63897  25 -68.01  -67.21  14  95 72.03 164.0  82.2  -0.51 -999
51438.7 1999 260 61287  15 -68.03  -67.73  28  98 70.55 163.6  71.2   0.00 -999
51439.7 1999 261 64583  27 -68.16  -66.88  10  90 71.90 166.3  86.5  -0.20 -999
51440.7 1999 262 61973  18 -68.31  -67.06  20  94 70.32 155.0  73.3  -2.28 -999
51441.7 1999 263 59355   9 -68.16  -66.72  16  87 69.26 163.3  88.9  -0.22 -999
51442.7 1999 264 62666  21 -68.07  -66.92  10  91 69.63 147.6  84.3  -0.27 -999
51443.7 1999 265 60048  11 -68.18  -67.02   7  92 68.57 179.3  88.5   0.04 -999
51444.7 1999 266 63352  23 -68.34  -67.04  24  93 69.46 166.5  87.6  -1.07 -999
51445.7 1999 267 60742  13 -68.14  -67.60  20  99 67.85 168.5  84.9  -0.28 -999
51446.7 1999 268 64045  25 -68.08  -67.74  27  99 68.76 144.6  87.1  -0.21 -999
51447.7 1999 269 61427  16 -68.34  -66.96  24  92 67.51 141.5  90.5  -0.56 -999
51448.7 1999 270 58810   7 -68.06  -67.41  15  97 66.42 140.7  83.0  -0.32 -999
51449.7 1999 271 62121  19 -68.05  -66.92  12  91 66.73 131.0  87.2  -0.36 -999
51450.8 1999 272 65416  29 -68.02  -67.23  13  95 68.26 131.2  84.2  -0.95 -999
51451.7 1999 273 62806  21 -68.26  -67.31  17  98 66.43 125.3  86.5  -0.94 -999
51452.7 1999 274 60189  11 -68.31  -67.52  26  99 65.23 133.6  90.2  -0.34   -4
51453.7 1999 275 63492  24 -68.19  -66.65  20  87 66.07 173.9  91.5  -0.43 -999
51454.7 1999 276 60882  14 -68.00  -67.20  15  95 64.33 200.2  83.9  -0.76   -5
51455.7 1999 277 64178  26 -68.19  -66.80  14  89 65.75 201.9  91.0  -0.31 -999
51456.7 1999 278 61568  17 -68.07  -66.77  16  89 63.90 155.0  89.8  -0.60   -2
51457.8 1999 279 64863  28 -68.06  -66.76  16  88 65.40 247.6  89.7  -0.16 -999
51458.7 1999 280 62253  19 -68.20  -67.33  12  98 63.50 268.3  87.5  -0.52    3
51459.7 1999 281 59636  10 -67.95  -66.68  27  87 62.15 280.1  89.7  -0.55   -1
51460.7 1999 282 62939  22 -68.10  -66.98   6  92 63.05 247.6  88.8  -0.12   -1
51461.7 1999 283 60321  12 -68.12  -66.99   5  92 61.67 192.4  87.1  -1.02    1
51462.7 1999 284 63624  24 -68.08  -67.47  16  98 62.62 158.8  89.8   0.02   -4
51463.7 1999 285 61007  14 -68.18  -67.55  19  99 61.13 171.8  87.3  -0.09    1
51464.7 1999 286 64302  26 -68.27  -67.31  18  98 62.55 172.6  90.2  -0.51    1
51465.7 1999 287 61692  17 -68.02  -67.37  16  97 60.49 147.7  89.2  -0.04   -1
51466.7 1999 288 59067   8 -68.03  -66.84  16  90 59.53 140.0  94.2   0.38   -6
51467.7 1999 289 62370  20 -68.20  -66.79  15  89 60.32 127.2  94.6  -0.18   -1
